name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Alexis Mac Allister,MID,Liverpool,0,0,1,2.7,2023-08-13,90,Chelsea,1,1,False
Alexis Mac Allister,MID,Liverpool,0,1,0,2.9,2023-10-29,90,Nottingham Forest,1,2,True
Alexis Mac Allister,MID,Liverpool,0,0,1,2.6,2023-11-05,90,Luton,1,1,False
Alexis Mac Allister,MID,Liverpool,0,0,0,0.0,2023-11-12,0,Brentford,0,0,True
Alexis Mac Allister,MID,Liverpool,0,0,1,1.1,2023-11-25,84,Manchester City,1,2,False
Alexis Mac Allister,MID,Liverpool,2,0,2,5.1,2023-12-03,64,Fulham,1,9,True
Alexis Mac Allister,MID,Liverpool,0,0,0,1.3,2023-12-06,58,Sheffield,1,1,False
Alexis Mac Allister,MID,Liverpool,0,0,0,0.0,2023-12-09,0,Crystal Palace,0,0,False
Alexis Mac Allister,MID,Liverpool,0,0,0,0.0,2023-12-17,0,Manchester United,0,0,True
Alexis Mac Allister,MID,Liverpool,0,0,0,0.0,2023-12-23,0,Arsenal,0,0,True
Alexis Mac Allister,MID,Liverpool,0,0,0,0.0,2023-12-26,0,Burnley,0,0,False
Alexis Mac Allister,MID,Liverpool,0,0,1,1.6,2023-08-19,57,Bournemouth,1,-2,True
Alexis Mac Allister,MID,Liverpool,0,0,1,0.7,2024-01-01,15,Newcastle United,0,1,True
Alexis Mac Allister,MID,Liverpool,0,1,0,8.3,2024-01-21,90,Bournemouth,1,3,False
Alexis Mac Allister,MID,Liverpool,0,0,1,4.8,2024-01-31,90,Chelsea,1,2,True
Alexis Mac Allister,MID,Liverpool,0,0,3,4.8,2024-02-04,90,Arsenal,1,2,False
Alexis Mac Allister,MID,Liverpool,0,0,1,2.0,2024-02-10,90,Burnley,1,2,True
Alexis Mac Allister,MID,Liverpool,1,0,1,9.9,2024-02-17,82,Brentford,1,8,False
Alexis Mac Allister,MID,Liverpool,1,0,1,11.1,2024-02-21,88,Luton,1,9,True
Alexis Mac Allister,MID,Liverpool,0,1,0,11.9,2024-03-02,90,Nottingham Forest,1,6,False
Alexis Mac Allister,MID,Liverpool,3,0,1,8.7,2024-03-10,90,Manchester City,1,10,True
Alexis Mac Allister,MID,Liverpool,0,0,1,1.9,2023-08-27,76,Newcastle United,1,2,False
Alexis Mac Allister,MID,Liverpool,0,0,1,11.7,2024-03-31,90,Brighton,1,4,True
Alexis Mac Allister,MID,Liverpool,3,0,1,9.8,2024-04-04,90,Sheffield,1,10,True
Alexis Mac Allister,MID,Liverpool,0,0,2,3.8,2024-04-07,90,Manchester United,1,2,False
Alexis Mac Allister,MID,Liverpool,0,0,1,6.0,2024-04-14,90,Crystal Palace,1,2,True
Alexis Mac Allister,MID,Liverpool,0,0,0,0.7,2024-04-21,16,Fulham,0,1,False
Alexis Mac Allister,MID,Liverpool,0,0,2,5.0,2024-04-24,90,Everton,1,2,False
Alexis Mac Allister,MID,Liverpool,0,0,2,10.4,2024-04-27,90,West Ham,1,1,False
Alexis Mac Allister,MID,Liverpool,0,0,1,2.8,2024-05-05,74,Tottenham,1,2,True
Alexis Mac Allister,MID,Liverpool,0,0,3,3.6,2024-05-13,90,Aston Villa,1,2,False
Alexis Mac Allister,MID,Liverpool,1,1,0,11.0,2024-05-19,69,Wolverhampton,1,9,True
Alexis Mac Allister,MID,Liverpool,0,1,0,1.7,2023-09-03,86,Aston Villa,1,3,True
Alexis Mac Allister,MID,Liverpool,0,0,1,1.7,2023-09-16,45,Wolverhampton,1,0,False
Alexis Mac Allister,MID,Liverpool,1,0,1,6.3,2023-09-24,87,West Ham,1,6,True
Alexis Mac Allister,MID,Liverpool,0,0,1,1.1,2023-09-30,79,Tottenham,1,1,False
Alexis Mac Allister,MID,Liverpool,0,0,2,2.2,2023-10-08,90,Brighton,1,2,False
Alexis Mac Allister,MID,Liverpool,0,1,0,7.0,2023-10-21,90,Everton,1,3,True
