name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Marcos Senesi,DEF,Bournemouth,2.0,0,0,0,0.02,0.0,0.84,3,1,0,1.7,59,West Ham,0,0,0,1,1,True,0
Marcos Senesi,DEF,Bournemouth,1.2,0,0,0,0.0,0.0,0.0,93,0,0,0.0,0,Burnley,0,0,0,0,0,True,0
Marcos Senesi,DEF,Bournemouth,-0.7,0,0,0,0.02,0.0,1.01,106,3,0,1.0,45,Manchester City,0,0,0,0,0,False,0
Marcos Senesi,DEF,Bournemouth,1.2,0,0,1,0.01,0.0,0.51,113,0,0,1.3,90,Newcastle United,0,0,0,1,5,True,1
Marcos Senesi,DEF,Bournemouth,2.8,0,0,0,0.02,0.0,0.81,129,1,0,3.4,90,Sheffield,0,0,0,1,2,False,0
Marcos Senesi,DEF,Bournemouth,1.8,0,0,0,0.3,0.0,0.68,132,2,0,3.2,90,Aston Villa,0,0,0,1,0,True,1
Marcos Senesi,DEF,Bournemouth,5.2,0,3,1,0.06,0.61,0.84,143,0,1,9.4,90,Crystal Palace,0,0,0,1,14,False,1
Marcos Senesi,DEF,Bournemouth,6.7,0,3,1,0.01,0.11,1.16,157,0,1,9.9,90,Manchester United,0,0,0,1,15,False,0
Marcos Senesi,DEF,Bournemouth,7.2,1,1,0,0.09,0.0,0.75,177,2,0,10.0,90,Nottingham Forest,0,0,0,1,5,False,0
Marcos Senesi,DEF,Bournemouth,8.0,0,0,1,0.02,0.0,0.28,182,0,0,2.7,90,Fulham,0,0,0,1,6,True,0
Marcos Senesi,DEF,Bournemouth,0.5,0,0,0,0.06,0.0,3.08,14,3,0,3.6,83,Liverpool,0,0,0,1,1,False,0
Marcos Senesi,DEF,Bournemouth,8.0,0,0,0,0.26,0.02,2.33,198,3,0,4.5,90,Tottenham,0,0,0,1,0,False,1
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0.0,0.0,0.0,202,0,0,0.0,0,Liverpool,0,0,0,0,0,True,0
Marcos Senesi,DEF,Bournemouth,1.0,0,0,0,0.02,0.07,1.31,217,1,0,2.5,90,West Ham,0,0,0,1,2,False,0
Marcos Senesi,DEF,Bournemouth,1.0,0,0,0,0.01,0.0,0.56,222,1,0,1.4,90,Nottingham Forest,0,0,0,1,1,True,1
Marcos Senesi,DEF,Bournemouth,2.8,0,1,0,0.68,0.11,1.55,233,3,1,11.7,90,Fulham,0,0,0,1,8,False,0
Marcos Senesi,DEF,Bournemouth,2.3,0,0,0,0.0,0.01,2.26,247,2,0,0.6,90,Newcastle United,0,0,0,1,0,False,1
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0.01,0.0,1.62,253,1,0,1.7,79,Manchester City,0,0,0,1,1,True,1
Marcos Senesi,DEF,Bournemouth,3.0,0,0,0,0.03,0.0,0.34,262,0,0,1.5,11,Burnley,0,0,0,1,1,False,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0.0,0.0,0.0,273,0,0,0.0,0,Sheffield,0,0,0,0,0,True,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0.0,0.0,0.0,162,0,0,0.0,0,Luton,0,0,0,0,0,True,0
