name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Phil Foden,MID,Man City,4.1,0,0,1,0.11,0.27,1,0,0,7.4,90,Burnley,0,0,1,3,False,0
Phil Foden,MID,Man City,4.2,0,0,1,0.25,1.48,98,0,1,12.4,90,Manchester United,0,0,1,7,False,1
Phil Foden,MID,Man City,6.0,0,0,0,0.02,0.16,106,1,1,5.8,45,Bournemouth,0,0,0,6,True,0
Phil Foden,MID,Man City,6.0,0,0,0,0.14,0.17,115,4,0,7.3,90,Chelsea,0,0,1,2,False,0
Phil Foden,MID,Man City,3.8,0,0,0,0.02,0.15,126,1,0,6.2,90,Liverpool,0,0,1,2,True,0
Phil Foden,MID,Man City,5.8,0,2,0,0.01,0.61,137,2,1,8.6,72,Tottenham,0,0,1,9,True,0
Phil Foden,MID,Man City,5.0,0,0,1,0.17,0.0,141,0,0,2.4,72,Aston Villa,0,0,1,3,False,0
Phil Foden,MID,Man City,5.1,0,0,0,0.06,0.13,156,1,0,8.6,90,Luton,0,0,1,2,False,0
Phil Foden,MID,Man City,5.2,1,0,0,0.34,0.02,167,2,0,3.8,90,Crystal Palace,0,0,1,5,True,0
Phil Foden,MID,Man City,6.4,0,1,0,0.04,0.37,187,1,1,12.2,90,Everton,0,0,1,8,False,0
Phil Foden,MID,Man City,6.5,1,3,1,0.53,0.33,16,0,0,15.7,90,Newcastle United,0,0,1,9,True,0
Phil Foden,MID,Man City,7.5,2,3,1,0.93,0.19,196,0,0,17.6,90,Sheffield,0,0,1,12,True,0
Phil Foden,MID,Man City,7.8,0,0,0,0.33,0.32,209,2,0,11.7,90,Newcastle United,0,0,1,2,False,0
Phil Foden,MID,Man City,5.0,1,0,1,0.09,0.12,220,0,0,4.8,76,Burnley,0,0,1,6,True,0
Phil Foden,MID,Man City,10.3,0,3,0,0.19,0.68,223,1,3,22.3,90,Brentford,0,0,1,20,False,0
Phil Foden,MID,Man City,10.7,0,0,1,0.06,0.2,236,0,0,5.9,90,Everton,0,0,1,3,True,0
Phil Foden,MID,Man City,15.6,0,0,0,0.35,0.2,246,1,0,8.4,90,Chelsea,0,0,1,2,True,0
Phil Foden,MID,Man City,15.6,0,0,1,0.22,0.31,176,0,0,16.6,90,Brentford,0,0,1,3,True,0
Phil Foden,MID,Man City,0.0,0,3,1,0.16,0.96,253,0,1,17.5,90,Bournemouth,0,0,1,11,False,0
Phil Foden,MID,Man City,7.8,0,3,0,0.73,1.04,266,1,2,23.4,90,Manchester United,0,0,1,15,True,0
Phil Foden,MID,Man City,7.1,0,0,0,0.03,0.41,277,1,0,4.1,90,Liverpool,0,0,1,2,False,0
Phil Foden,MID,Man City,6.8,1,0,0,0.18,0.02,30,0,0,5.5,4,Sheffield,0,0,0,4,False,0
Phil Foden,MID,Man City,6.7,0,0,1,0.04,0.03,296,0,0,2.5,60,Arsenal,0,0,1,3,True,0
Phil Foden,MID,Man City,8.8,0,3,0,0.53,0.41,309,1,3,20.3,79,Aston Villa,0,0,1,20,True,0
Phil Foden,MID,Man City,7.2,0,0,0,0.0,0.0,313,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Phil Foden,MID,Man City,5.5,0,0,0,0.0,0.0,327,0,0,0.0,0,Luton,0,0,0,0,True,0
Phil Foden,MID,Man City,8.8,0,3,1,0.19,0.23,282,0,2,14.7,71,Brighton,0,0,1,16,False,0
Phil Foden,MID,Man City,8.2,0,0,0,0.0,0.0,347,0,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
Phil Foden,MID,Man City,6.2,1,0,0,0.06,0.3,359,1,0,8.1,79,Wolverhampton,0,0,1,5,True,0
Phil Foden,MID,Man City,14.3,0,1,1,0.14,0.19,364,0,1,10.5,81,Fulham,0,0,1,9,False,0
Phil Foden,MID,Man City,14.3,0,0,1,0.05,0.24,339,0,0,5.0,90,Tottenham,0,0,1,2,False,1
Phil Foden,MID,Man City,8.8,0,3,0,0.31,0.29,379,1,2,20.5,90,West Ham,0,0,1,15,True,0
Phil Foden,MID,Man City,6.2,1,0,0,0.02,0.0,39,1,0,5.6,89,Fulham,0,0,1,5,True,0
Phil Foden,MID,Man City,4.7,0,0,0,0.16,0.15,49,1,0,6.9,66,West Ham,0,0,1,2,False,0
Phil Foden,MID,Man City,6.5,0,3,1,0.04,0.1,59,0,1,8.8,86,Nottingham Forest,0,0,1,11,True,0
Phil Foden,MID,Man City,6.0,0,0,0,0.18,0.07,70,2,0,7.7,90,Wolverhampton,0,0,1,2,False,0
Phil Foden,MID,Man City,5.5,0,0,0,0.23,0.0,71,1,0,4.8,90,Arsenal,0,0,1,2,False,0
Phil Foden,MID,Man City,3.0,0,0,0,0.04,0.02,86,1,0,5.2,90,Brighton,0,0,1,2,True,0
