name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Zeki Amdouni,FWD,Burnley,0,0.0,2023-08-11,60,Manchester City,1,2,True
Zeki Amdouni,FWD,Burnley,0,1.0,2023-10-28,45,Bournemouth,1,1,False
Zeki Amdouni,FWD,Burnley,0,2.5,2023-11-04,77,Crystal Palace,1,2,True
Zeki Amdouni,FWD,Burnley,0,1.4,2023-11-11,79,Arsenal,1,2,False
Zeki Amdouni,FWD,Burnley,0,4.6,2023-11-25,72,West Ham,1,2,True
Zeki Amdouni,FWD,Burnley,2,12.4,2023-12-02,76,Sheffield,1,11,True
Zeki Amdouni,FWD,Burnley,0,3.6,2023-12-05,90,Wolverhampton,1,2,False
Zeki Amdouni,FWD,Burnley,0,4.2,2023-12-09,81,Brighton,1,2,False
Zeki Amdouni,FWD,Burnley,0,3.7,2023-12-16,90,Everton,1,2,True
Zeki Amdouni,FWD,Burnley,0,2.5,2023-12-23,79,Fulham,1,2,False
Zeki Amdouni,FWD,Burnley,0,0.9,2023-12-26,84,Liverpool,1,2,True
Zeki Amdouni,FWD,Burnley,2,11.1,2023-12-30,58,Aston Villa,1,7,False
Zeki Amdouni,FWD,Burnley,3,8.5,2024-01-12,82,Luton,1,9,True
Zeki Amdouni,FWD,Burnley,0,0.7,2024-01-31,58,Manchester City,1,1,False
Zeki Amdouni,FWD,Burnley,0,1.6,2024-02-03,62,Fulham,1,2,True
Zeki Amdouni,FWD,Burnley,0,7.5,2024-02-10,85,Liverpool,1,2,False
Zeki Amdouni,FWD,Burnley,0,0.9,2024-02-17,45,Arsenal,1,1,True
Zeki Amdouni,FWD,Burnley,0,0.0,2024-02-24,36,Crystal Palace,1,1,False
Zeki Amdouni,FWD,Burnley,0,0.9,2024-03-03,21,Bournemouth,0,1,True
Zeki Amdouni,FWD,Burnley,0,0.0,2024-03-10,0,West Ham,0,0,False
Zeki Amdouni,FWD,Burnley,0,3.4,2024-03-16,25,Brentford,0,0,True
Zeki Amdouni,FWD,Burnley,0,1.6,2023-08-27,80,Aston Villa,1,2,True
Zeki Amdouni,FWD,Burnley,0,0.6,2024-03-30,44,Chelsea,1,1,False
Zeki Amdouni,FWD,Burnley,0,0.0,2024-04-02,0,Wolverhampton,0,0,True
Zeki Amdouni,FWD,Burnley,0,0.3,2024-04-06,6,Everton,0,1,False
Zeki Amdouni,FWD,Burnley,0,0.0,2024-04-13,0,Brighton,0,0,True
Zeki Amdouni,FWD,Burnley,0,0.2,2024-04-20,5,Sheffield,0,1,False
Zeki Amdouni,FWD,Burnley,2,6.6,2024-04-27,33,Manchester United,0,7,False
Zeki Amdouni,FWD,Burnley,0,0.3,2024-05-04,5,Newcastle United,0,1,True
Zeki Amdouni,FWD,Burnley,0,0.0,2024-05-11,2,Tottenham,0,1,False
Zeki Amdouni,FWD,Burnley,0,2.7,2024-05-19,74,Nottingham Forest,1,2,True
Zeki Amdouni,FWD,Burnley,0,3.5,2023-09-02,59,Tottenham,1,1,True
Zeki Amdouni,FWD,Burnley,2,5.5,2023-09-18,63,Nottingham Forest,1,8,False
Zeki Amdouni,FWD,Burnley,0,3.6,2023-09-23,72,Manchester United,1,2,True
Zeki Amdouni,FWD,Burnley,0,2.1,2023-09-30,57,Newcastle United,1,0,False
Zeki Amdouni,FWD,Burnley,0,8.5,2023-10-03,73,Luton,1,2,False
Zeki Amdouni,FWD,Burnley,0,0.0,2023-10-07,0,Chelsea,0,0,True
Zeki Amdouni,FWD,Burnley,0,2.5,2023-10-21,75,Brentford,1,2,False
