name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-08-18,0,Nottingham Forest,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-08-12,0,Crystal Palace,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-12-16,0,Chelsea,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-12-22,0,Aston Villa,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,1.0,2023-10-28,58,Arsenal,1,1,False
Rhian Brewster,FWD,Sheffield Utd,0,0.8,2023-11-04,45,Wolverhampton,1,1,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-11-12,0,Brighton,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-12-06,0,Liverpool,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-11-25,0,Bournemouth,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-12-02,0,Burnley,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-12-09,0,Brentford,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.1,2023-12-26,4,Luton,0,1,True
Rhian Brewster,FWD,Sheffield Utd,0,0.3,2023-12-30,23,Manchester City,0,1,False
Rhian Brewster,FWD,Sheffield Utd,0,7.0,2024-02-25,81,Wolverhampton,1,2,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-01-21,10,West Ham,0,-2,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-08-27,0,Manchester City,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-01-30,0,Crystal Palace,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-02-10,9,Luton,0,1,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-02-03,0,Aston Villa,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-03-04,0,Arsenal,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-03-30,0,Fulham,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-03-09,0,Bournemouth,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.1,2024-02-18,11,Brighton,0,1,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-04-04,0,Liverpool,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-04-07,0,Chelsea,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-04-13,0,Brentford,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-09-02,0,Everton,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-05-04,0,Nottingham Forest,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-09-16,0,Tottenham,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-05-19,28,Tottenham,0,1,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-04-27,0,Newcastle United,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-09-24,0,Newcastle United,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-04-20,0,Burnley,0,0,True
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2024-04-24,0,Manchester United,0,0,False
Rhian Brewster,FWD,Sheffield Utd,0,2.1,2023-09-30,11,West Ham,0,1,False
Rhian Brewster,FWD,Sheffield Utd,0,0.4,2024-05-11,9,Everton,0,1,False
Rhian Brewster,FWD,Sheffield Utd,0,0.0,2023-10-07,11,Fulham,0,1,False
Rhian Brewster,FWD,Sheffield Utd,0,1.5,2023-10-21,38,Manchester United,0,1,True
