name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Antony Matheus dos Santos,MID,Man Utd,0,0,1,3.3,2023-08-19,65,Tottenham,1,1,False
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2024-02-24,1,Fulham,0,1,True
Antony Matheus dos Santos,MID,Man Utd,0,1,0,6.1,2023-08-14,76,Wolverhampton,1,3,True
Antony Matheus dos Santos,MID,Man Utd,0,0,2,8.8,2023-08-26,84,Nottingham Forest,1,2,True
Antony Matheus dos Santos,MID,Man Utd,0,1,0,3.9,2023-12-17,81,Liverpool,1,3,False
Antony Matheus dos Santos,MID,Man Utd,0,0,1,6.2,2023-12-23,72,West Ham,1,2,False
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.7,2023-12-02,29,Newcastle United,0,0,False
Antony Matheus dos Santos,MID,Man Utd,0,0,1,6.3,2023-12-06,90,Chelsea,1,2,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2023-10-29,4,Manchester City,0,0,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2023-11-26,0,Everton,0,0,False
Antony Matheus dos Santos,MID,Man Utd,0,1,0,0.8,2023-11-04,62,Fulham,1,3,False
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.6,2023-12-26,10,Aston Villa,0,1,True
Antony Matheus dos Santos,MID,Man Utd,0,0,3,5.5,2023-12-09,78,Bournemouth,1,2,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,1.9,2023-12-30,53,Nottingham Forest,1,1,False
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.1,2024-01-14,2,Tottenham,0,1,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,1.9,2023-11-11,22,Luton,0,1,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,1.0,2024-02-04,2,West Ham,0,1,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2024-02-11,0,Aston Villa,0,0,False
Antony Matheus dos Santos,MID,Man Utd,0,0,1,0.7,2024-03-30,31,Brentford,0,1,False
Antony Matheus dos Santos,MID,Man Utd,0,0,2,1.5,2024-02-01,17,Wolverhampton,0,1,False
Antony Matheus dos Santos,MID,Man Utd,0,0,2,0.0,2024-03-03,15,Manchester City,0,1,False
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.4,2024-03-09,7,Everton,0,1,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2024-02-18,0,Luton,0,0,False
Antony Matheus dos Santos,MID,Man Utd,0,0,4,7.9,2024-04-04,90,Chelsea,1,5,False
Antony Matheus dos Santos,MID,Man Utd,0,0,1,2.8,2024-04-07,24,Liverpool,0,0,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2024-04-13,0,Bournemouth,0,0,False
Antony Matheus dos Santos,MID,Man Utd,0,0,1,1.1,2023-09-03,83,Arsenal,1,2,False
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2023-09-16,0,Brighton,0,0,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.9,2023-10-07,27,Brentford,0,1,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2023-09-23,0,Burnley,0,0,False
Antony Matheus dos Santos,MID,Man Utd,0,0,3,1.7,2024-05-06,59,Crystal Palace,1,1,False
Antony Matheus dos Santos,MID,Man Utd,0,0,1,2.8,2023-10-21,63,Sheffield,1,2,False
Antony Matheus dos Santos,MID,Man Utd,0,0,1,18.1,2024-04-27,90,Burnley,1,6,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2023-09-30,0,Crystal Palace,0,0,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2024-05-19,0,Brighton,0,0,False
Antony Matheus dos Santos,MID,Man Utd,0,0,2,4.2,2024-04-24,54,Sheffield,1,1,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,2.6,2024-05-12,20,Arsenal,0,1,True
Antony Matheus dos Santos,MID,Man Utd,0,0,0,0.0,2024-05-15,0,Newcastle United,0,0,True
