name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
José Malheiro de Sá,GK,Wolves,2.7,0,0,0,0.0,1.46,10,1,90,Manchester United,0,0,0,2,1,2,False,0
José Malheiro de Sá,GK,Wolves,1.8,0,0,0,0.0,2.17,100,2,90,Newcastle United,0,0,0,2,1,1,True,0
José Malheiro de Sá,GK,Wolves,2.2,0,0,0,0.0,1.06,109,2,90,Sheffield,0,0,0,0,1,1,False,0
José Malheiro de Sá,GK,Wolves,1.3,0,0,0,0.0,0.7,120,1,90,Tottenham,0,0,0,1,1,2,True,0
José Malheiro de Sá,GK,Wolves,1.7,0,0,0,0.0,2.84,124,3,90,Fulham,0,0,0,3,1,2,False,0
José Malheiro de Sá,GK,Wolves,0.7,0,0,0,0.0,0.53,131,2,22,Arsenal,0,0,0,1,1,0,False,0
José Malheiro de Sá,GK,Wolves,1.1,0,0,0,0.0,0.0,149,0,0,Burnley,0,0,0,0,0,0,True,0
José Malheiro de Sá,GK,Wolves,1.2,0,0,0,0.0,0.79,160,1,90,Nottingham Forest,0,0,0,1,1,2,True,0
José Malheiro de Sá,GK,Wolves,0.8,0,0,0,0.0,0.0,170,0,0,West Ham,0,0,0,0,0,0,False,0
José Malheiro de Sá,GK,Wolves,1.2,0,0,0,0.0,2.05,180,1,90,Chelsea,0,0,0,3,1,3,True,0
José Malheiro de Sá,GK,Wolves,1.3,0,0,0,0.0,2.16,183,1,90,Brentford,0,0,0,3,1,3,False,0
José Malheiro de Sá,GK,Wolves,1.5,0,0,0,0.0,2.27,20,4,90,Brighton,0,0,0,4,1,1,True,0
José Malheiro de Sá,GK,Wolves,2.3,0,0,1,0.0,0.46,200,0,90,Everton,0,0,0,0,1,6,True,0
José Malheiro de Sá,GK,Wolves,5.0,0,1,1,0.0,1.25,204,0,90,Brighton,0,0,0,3,1,8,False,0
José Malheiro de Sá,GK,Wolves,4.5,0,0,0,0.0,2.74,218,4,90,Manchester United,0,0,0,5,1,1,True,0
José Malheiro de Sá,GK,Wolves,3.3,0,0,0,0.0,1.88,226,2,90,Chelsea,0,0,0,2,1,1,False,0
José Malheiro de Sá,GK,Wolves,3.0,0,0,0,0.0,1.94,240,2,90,Brentford,0,0,0,4,1,2,True,0
José Malheiro de Sá,GK,Wolves,1.8,0,0,0,0.0,1.71,250,1,90,Tottenham,0,0,0,4,1,3,False,0
José Malheiro de Sá,GK,Wolves,0.0,0,0,1,0.0,0.58,260,0,90,Sheffield,0,0,0,4,1,7,True,0
José Malheiro de Sá,GK,Wolves,3.0,0,0,0,0.0,1.43,267,2,45,Newcastle United,0,0,0,2,1,0,False,0
José Malheiro de Sá,GK,Wolves,3.2,0,0,0,0.0,2.7,280,1,90,Fulham,0,0,0,5,1,3,True,0
José Malheiro de Sá,GK,Wolves,4.7,0,3,1,0.0,1.2,27,0,90,Everton,0,0,0,7,1,11,False,0
José Malheiro de Sá,GK,Wolves,1.2,0,0,0,0.0,0.98,291,2,90,Aston Villa,0,0,0,3,1,2,False,0
José Malheiro de Sá,GK,Wolves,3.5,0,1,0,0.0,0.98,304,1,90,Burnley,0,0,0,5,1,4,False,0
José Malheiro de Sá,GK,Wolves,2.5,0,0,0,0.0,1.13,320,2,90,West Ham,0,0,0,2,1,1,True,0
José Malheiro de Sá,GK,Wolves,3.8,1,2,0,0.0,1.9,329,2,90,Nottingham Forest,0,0,0,7,1,8,False,0
José Malheiro de Sá,GK,Wolves,6.0,0,0,0,0.0,1.21,340,2,90,Arsenal,0,0,0,7,1,3,True,0
José Malheiro de Sá,GK,Wolves,6.0,0,0,0,0.0,1.88,290,1,90,Bournemouth,0,0,0,5,1,3,True,0
José Malheiro de Sá,GK,Wolves,4.1,0,0,0,0.0,0.59,350,1,90,Luton,0,0,0,5,1,3,True,0
José Malheiro de Sá,GK,Wolves,2.8,0,0,0,0.0,3.57,359,5,90,Manchester City,0,0,0,7,1,2,False,0
José Malheiro de Sá,GK,Wolves,2.2,0,0,0,0.0,0.0,370,0,0,Crystal Palace,0,0,0,0,0,0,True,0
José Malheiro de Sá,GK,Wolves,1.7,0,0,0,0.0,5.24,377,2,90,Liverpool,0,0,0,11,1,4,False,0
José Malheiro de Sá,GK,Wolves,4.2,0,0,0,0.0,2.13,36,3,90,Crystal Palace,0,0,0,7,1,3,False,0
José Malheiro de Sá,GK,Wolves,4.8,0,0,0,0.0,2.55,50,3,90,Liverpool,0,0,0,3,1,2,True,0
José Malheiro de Sá,GK,Wolves,5.3,0,0,0,0.0,2.17,58,1,90,Luton,0,0,0,3,1,3,False,0
José Malheiro de Sá,GK,Wolves,2.0,0,1,0,0.0,0.87,70,1,90,Manchester City,0,0,0,7,1,4,True,1
José Malheiro de Sá,GK,Wolves,3.3,0,0,0,0.0,1.65,80,1,90,Aston Villa,0,0,0,3,1,3,True,0
José Malheiro de Sá,GK,Wolves,3.3,0,0,0,0.0,0.61,82,1,90,Bournemouth,0,0,0,3,1,3,False,0
