name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
Dean Henderson,GK,Man Utd,0.0,0,0,0,0.0,0.0,10,0,0,Wolverhampton,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,96,0,0,Tottenham,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,102,0,0,Burnley,0,0,0,0,0,0,False,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,116,0,0,Everton,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,125,0,0,Luton,0,0,0,0,0,0,False,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,140,0,0,West Ham,0,0,0,0,0,0,False,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,143,0,0,Bournemouth,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,153,0,0,Liverpool,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,-0.2,0,0,0,0.0,1.61,167,2,90,Manchester City,0,0,0,7,1,3,False,0
Dean Henderson,GK,Crystal Palace,0.8,0,0,0,0.01,1.14,172,1,90,Brighton,0,0,0,5,1,2,True,1
Dean Henderson,GK,Crystal Palace,1.0,0,0,0,0.0,2.74,186,2,90,Chelsea,0,0,0,1,1,1,False,0
Dean Henderson,GK,Man Utd,0.5,0,0,0,0.0,0.0,18,0,0,Tottenham,0,0,0,0,0,0,False,0
Dean Henderson,GK,Crystal Palace,1.5,0,0,0,0.0,1.4,192,1,90,Brentford,0,0,0,4,1,3,True,0
Dean Henderson,GK,Crystal Palace,0.2,0,0,0,0.0,3.31,201,5,90,Arsenal,1,0,0,2,1,-2,False,0
Dean Henderson,GK,Crystal Palace,0.5,0,0,0,0.0,0.78,212,2,90,Sheffield,0,0,0,3,1,2,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,1.53,224,4,90,Brighton,0,0,0,2,1,0,False,0
Dean Henderson,GK,Crystal Palace,0.2,0,0,0,0.0,1.21,232,3,90,Chelsea,0,0,0,2,1,1,True,0
Dean Henderson,GK,Crystal Palace,0.8,0,0,0,0.0,0.0,243,0,0,Everton,0,0,0,0,0,0,False,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,256,0,0,Burnley,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,-0.3,0,0,0,0.0,0.0,270,0,0,Tottenham,0,0,0,0,0,0,False,0
Dean Henderson,GK,Crystal Palace,0.5,0,0,0,0.0,0.0,276,0,0,Luton,0,0,0,0,0,0,True,0
Dean Henderson,GK,Man Utd,0.5,0,0,0,0.0,0.0,28,0,0,Nottingham Forest,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,1.0,0,0,0,0.0,0.92,298,1,90,Nottingham Forest,0,0,0,4,1,3,False,0
Dean Henderson,GK,Crystal Palace,2.0,0,0,0,0.0,1.22,302,1,90,Bournemouth,0,0,0,5,1,3,False,0
Dean Henderson,GK,Crystal Palace,0.8,0,0,0,0.0,1.91,313,4,90,Manchester City,0,0,0,4,1,1,True,0
Dean Henderson,GK,Crystal Palace,3.5,0,2,1,0.0,2.87,326,0,90,Liverpool,0,0,0,5,1,9,False,0
Dean Henderson,GK,Crystal Palace,7.0,0,0,0,0.0,1.27,333,2,90,West Ham,1,0,0,0,1,-1,True,0
Dean Henderson,GK,Crystal Palace,7.0,0,0,1,0.0,0.42,284,0,90,Newcastle United,0,0,0,2,1,6,True,0
Dean Henderson,GK,Crystal Palace,3.4,0,0,0,0.0,1.14,344,1,90,Fulham,0,0,0,1,1,2,False,0
Dean Henderson,GK,Crystal Palace,4.4,0,0,1,0.0,0.35,356,0,90,Manchester United,0,0,0,2,1,6,True,0
Dean Henderson,GK,Crystal Palace,3.2,0,0,0,0.0,1.57,370,1,90,Wolverhampton,0,0,0,7,1,3,False,1
Dean Henderson,GK,Crystal Palace,3.7,0,0,1,0.0,1.08,376,0,90,Aston Villa,0,0,0,2,1,6,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,36,0,0,Wolverhampton,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,41,0,0,Aston Villa,0,0,0,0,0,0,False,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,56,0,0,Fulham,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,65,0,0,Manchester United,0,0,0,0,0,0,False,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,74,0,0,Nottingham Forest,0,0,0,0,0,0,True,0
Dean Henderson,GK,Crystal Palace,0.0,0,0,0,0.0,0.0,87,0,0,Newcastle United,0,0,0,0,0,0,False,0
