name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,2,1.2,2023-08-12,70,Arsenal,1,2,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2023-10-29,0,Liverpool,0,0,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2023-11-05,8,Aston Villa,0,0,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,2,1.2,2023-11-12,45,West Ham,0,1,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,3,0.5,2023-11-25,62,Brighton,1,2,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2023-12-02,0,Everton,0,0,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,2,0.2,2023-12-06,32,Fulham,0,1,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.4,2023-12-09,27,Wolverhampton,0,1,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.9,2023-12-15,22,Tottenham,0,1,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,1,0.0,2023-12-23,1,Bournemouth,0,1,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,1,1.2,2023-12-26,89,Newcastle United,1,2,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,1,3.4,2023-08-18,90,Sheffield,1,2,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,1,1.4,2023-12-30,86,Manchester United,1,2,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,2,0,3,6.4,2024-01-20,90,Brentford,1,8,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,2,3.0,2024-01-30,90,Arsenal,1,2,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,1.2,2024-02-04,18,Bournemouth,0,1,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,1.6,2024-02-10,12,Newcastle United,0,1,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,1,0,5.5,2024-02-17,90,West Ham,1,3,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,4,1.9,2024-02-24,90,Aston Villa,1,2,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,1,1.5,2024-03-02,11,Liverpool,0,0,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,1,1.6,2024-03-10,60,Brighton,1,2,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2024-03-16,0,Luton,0,0,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,3,1.1,2023-08-26,80,Manchester United,1,2,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2024-03-30,0,Crystal Palace,0,0,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,1,6.4,2024-04-02,90,Fulham,1,5,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,3,1.5,2024-04-07,80,Tottenham,1,1,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,2,0,2,14.0,2024-04-13,88,Wolverhampton,1,9,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,2,1.9,2024-04-21,79,Everton,1,2,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,2,3.8,2024-04-28,73,Manchester City,1,2,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,1,9.2,2024-05-04,90,Sheffield,1,5,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,3,2.9,2024-05-11,90,Chelsea,1,2,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,1,4.0,2024-05-19,79,Burnley,1,2,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.2,2023-09-02,45,Chelsea,1,1,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2023-09-18,0,Burnley,0,0,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2023-09-23,0,Manchester City,0,0,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2023-10-01,0,Brentford,0,0,True
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2023-10-07,0,Crystal Palace,0,0,False
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,0.0,2023-10-21,0,Luton,0,0,True
