name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Owen Hampson,MID,Sheffield Utd,0,0,0,0.0,2024-04-20,0,Burnley,0,0,True
Owen Hampson,MID,Sheffield Utd,0,0,0,0.0,2024-04-24,0,Manchester United,0,0,False
Owen Hampson,MID,Sheffield Utd,0,0,0,0.0,2024-04-27,0,Newcastle United,0,0,False
Owen Hampson,MID,Sheffield Utd,0,0,0,0.0,2024-05-04,0,Nottingham Forest,0,0,True
Owen Hampson,MID,Sheffield Utd,0,0,0,0.0,2024-05-19,0,Tottenham,0,0,True
Owen Hampson,MID,Sheffield Utd,0,0,0,0.0,2024-05-11,0,Everton,0,0,False
