name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Đorđe Petrović,GK,Chelsea,3,1,0.86,0,2024-01-13,90,Fulham,0,0,4,1,10,True
Đorđe Petrović,GK,Chelsea,0,0,0.55,1,2024-02-12,90,Crystal Palace,0,0,3,1,3,False
Đorđe Petrović,GK,Chelsea,0,0,2.93,4,2024-01-31,90,Liverpool,0,0,9,1,3,False
Đorđe Petrović,GK,Chelsea,0,0,1.58,2,2024-03-30,90,Burnley,0,0,4,1,2,True
Đorđe Petrović,GK,Chelsea,0,0,1.93,4,2024-02-04,90,Wolverhampton,0,0,4,1,1,True
Đorđe Petrović,GK,Chelsea,0,0,1.83,2,2024-03-02,90,Brentford,0,0,3,1,2,False
Đorđe Petrović,GK,Chelsea,0,0,0.8,2,2024-03-11,90,Newcastle United,0,0,1,1,0,True
Đorđe Petrović,GK,Chelsea,0,0,2.91,1,2024-02-17,90,Manchester City,0,0,4,1,2,False
Đorđe Petrović,GK,Chelsea,0,0,1.57,3,2024-04-04,90,Manchester United,0,0,2,1,1,True
Đorđe Petrović,GK,Chelsea,0,0,1.36,2,2024-04-07,90,Sheffield,0,0,3,1,2,False
Đorđe Petrović,GK,Chelsea,0,1,1.41,0,2024-04-15,90,Everton,0,0,2,1,6,True
Đorđe Petrović,GK,Chelsea,0,1,1.04,0,2024-05-05,90,West Ham,0,0,2,1,6,True
Đorđe Petrović,GK,Chelsea,0,0,2.15,1,2024-05-19,90,Bournemouth,0,0,5,1,3,True
Đorđe Petrović,GK,Chelsea,0,0,0.87,2,2024-04-27,90,Aston Villa,0,0,3,1,2,False
Đorđe Petrović,GK,Chelsea,2,1,1.54,0,2024-05-02,90,Tottenham,0,0,4,1,9,True
Đorđe Petrović,GK,Chelsea,0,0,3.37,5,2024-04-23,90,Arsenal,0,0,6,1,2,False
Đorđe Petrović,GK,Chelsea,0,0,1.62,2,2024-05-11,90,Nottingham Forest,0,0,2,1,1,False
Đorđe Petrović,GK,Chelsea,0,0,1.24,1,2024-05-15,90,Brighton,0,0,1,1,2,False
