name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Divock Origi,FWD,Nott'm Forest,0,0.0,2023-10-29,0,Liverpool,0,0,False
Divock Origi,FWD,Nott'm Forest,0,0.6,2023-11-25,27,Brighton,0,1,True
Divock Origi,FWD,Nott'm Forest,0,1.2,2023-11-12,1,West Ham,0,1,False
Divock Origi,FWD,Nott'm Forest,0,0.0,2023-11-05,0,Aston Villa,0,0,True
Divock Origi,FWD,Nott'm Forest,0,0.0,2023-12-09,0,Wolverhampton,0,0,False
Divock Origi,FWD,Nott'm Forest,0,0.0,2023-12-02,8,Everton,0,1,True
Divock Origi,FWD,Nott'm Forest,0,0.0,2023-12-06,57,Fulham,1,1,False
Divock Origi,FWD,Nott'm Forest,0,0.0,2023-12-15,0,Tottenham,0,0,True
Divock Origi,FWD,Nott'm Forest,0,1.5,2023-12-23,25,Bournemouth,1,1,True
Divock Origi,FWD,Nott'm Forest,0,0.0,2023-12-26,0,Newcastle United,0,0,False
Divock Origi,FWD,Nott'm Forest,0,0.0,2023-12-30,0,Manchester United,0,0,True
Divock Origi,FWD,Nott'm Forest,0,0.0,2024-01-20,0,Brentford,0,0,False
Divock Origi,FWD,Nott'm Forest,0,0.0,2024-01-30,0,Arsenal,0,0,True
Divock Origi,FWD,Nott'm Forest,0,0.0,2024-02-04,0,Bournemouth,0,0,False
Divock Origi,FWD,Nott'm Forest,0,1.0,2024-02-10,22,Newcastle United,0,1,True
Divock Origi,FWD,Nott'm Forest,0,0.3,2024-02-17,23,West Ham,0,1,True
Divock Origi,FWD,Nott'm Forest,0,6.1,2024-02-24,45,Aston Villa,0,4,False
Divock Origi,FWD,Nott'm Forest,0,1.4,2024-03-02,64,Liverpool,1,2,True
Divock Origi,FWD,Nott'm Forest,0,4.1,2024-03-16,74,Luton,1,2,False
Divock Origi,FWD,Nott'm Forest,0,2.5,2024-03-10,60,Brighton,1,2,False
Divock Origi,FWD,Nott'm Forest,0,2.3,2024-03-30,59,Crystal Palace,1,1,True
Divock Origi,FWD,Nott'm Forest,0,0.8,2024-04-02,20,Fulham,0,1,True
Divock Origi,FWD,Nott'm Forest,0,0.0,2024-04-07,22,Tottenham,0,1,False
Divock Origi,FWD,Nott'm Forest,0,0.7,2024-04-13,19,Wolverhampton,0,1,True
Divock Origi,FWD,Nott'm Forest,0,0.0,2024-04-21,10,Everton,0,1,False
Divock Origi,FWD,Nott'm Forest,0,0.0,2024-04-28,0,Manchester City,0,0,True
Divock Origi,FWD,Nott'm Forest,0,0.0,2024-05-04,0,Sheffield,0,0,False
Divock Origi,FWD,Nott'm Forest,0,0.0,2024-05-19,0,Burnley,0,0,False
Divock Origi,FWD,Nott'm Forest,0,0.0,2024-05-11,0,Chelsea,0,0,True
Divock Origi,FWD,Nott'm Forest,0,0.4,2023-09-18,19,Burnley,0,1,True
Divock Origi,FWD,Nott'm Forest,0,0.1,2023-09-23,15,Manchester City,0,0,False
Divock Origi,FWD,Nott'm Forest,0,1.8,2023-10-01,10,Brentford,0,1,True
Divock Origi,FWD,Nott'm Forest,0,0.2,2023-10-07,14,Crystal Palace,0,1,False
Divock Origi,FWD,Nott'm Forest,0,0.0,2023-10-21,0,Luton,0,0,True
