name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Joško Gvardiol,DEF,Man City,3.8,0,0,0,0.0,0.0,0.07,1,0,0,0.0,11,Burnley,0,0,0,0,1,False,0
Joško Gvardiol,DEF,Man City,3.8,0,0,1,0.02,0.0,1.03,98,0,0,3.6,90,Manchester United,0,0,0,1,6,False,0
Joško Gvardiol,DEF,Man City,3.7,0,0,0,0.0,0.0,0.0,106,0,0,0.0,0,Bournemouth,0,0,0,0,0,True,0
Joško Gvardiol,DEF,Man City,3.0,0,0,0,0.02,0.01,2.96,115,4,0,3.9,90,Chelsea,0,0,0,1,0,False,0
Joško Gvardiol,DEF,Man City,0.5,0,0,0,0.0,0.0,0.0,126,0,0,0.0,0,Liverpool,0,0,0,0,0,True,0
Joško Gvardiol,DEF,Man City,1.0,0,0,0,0.05,0.02,0.38,137,2,0,1.4,86,Tottenham,0,0,0,1,0,True,1
Joško Gvardiol,DEF,Man City,1.5,0,0,0,0.01,0.0,2.04,141,1,0,3.4,90,Aston Villa,0,0,0,1,2,False,0
Joško Gvardiol,DEF,Man City,2.3,0,0,0,0.02,0.04,0.3,156,1,0,2.0,68,Luton,0,0,0,1,2,False,0
Joško Gvardiol,DEF,Man City,2.0,0,0,0,0.06,0.25,1.82,167,2,0,8.4,90,Crystal Palace,0,0,0,1,1,True,0
Joško Gvardiol,DEF,Man City,2.2,0,0,0,0.02,0.03,0.3,187,0,0,2.9,47,Everton,0,0,0,0,1,False,0
Joško Gvardiol,DEF,Man City,4.0,0,0,1,0.01,0.0,0.29,16,0,0,1.4,90,Newcastle United,0,0,0,1,6,True,0
Joško Gvardiol,DEF,Man City,3.9,0,0,1,0.1,0.0,0.33,196,0,0,4.3,90,Sheffield,0,0,0,1,6,True,0
Joško Gvardiol,DEF,Man City,3.2,0,0,0,0.05,0.16,1.23,209,2,0,2.5,90,Newcastle United,0,0,0,1,1,False,0
Joško Gvardiol,DEF,Man City,2.5,0,0,0,0.23,0.14,1.44,220,1,0,3.1,90,Burnley,0,0,0,1,2,True,0
