name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-10-29,0,Everton,0,0,0,True
Konstantinos Mavropanos,DEF,West Ham,0,0,1.4,3,1.4,2023-11-04,90,Brentford,1,1,-2,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-11-12,0,Nottingham Forest,0,0,0,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-11-25,0,Burnley,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.88,1,2.0,2023-12-03,90,Crystal Palace,0,1,2,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-12-07,0,Tottenham,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,1.21,2,1.9,2023-12-10,45,Fulham,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-12-17,0,Wolverhampton,0,0,0,True
Konstantinos Mavropanos,DEF,West Ham,0,1,0.91,0,1.2,2023-12-23,90,Manchester United,0,1,6,True
Konstantinos Mavropanos,DEF,West Ham,3,1,2.68,0,8.3,2023-12-28,90,Arsenal,0,1,15,False
Konstantinos Mavropanos,DEF,West Ham,0,1,2.48,0,2.9,2024-01-02,90,Brighton,0,1,6,True
Konstantinos Mavropanos,DEF,West Ham,0,0,2.23,2,1.6,2024-01-21,90,Sheffield,0,1,1,False
Konstantinos Mavropanos,DEF,West Ham,0,0,1.17,1,3.3,2024-02-01,90,Bournemouth,0,1,2,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2024-02-04,0,Manchester United,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.88,2,1.4,2024-02-11,45,Arsenal,0,0,0,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2024-02-17,0,Nottingham Forest,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,1.12,2,2.0,2024-02-26,90,Brentford,0,1,1,True
Konstantinos Mavropanos,DEF,West Ham,0,0,2.73,1,2.7,2024-03-02,90,Everton,0,1,2,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.65,2,4.6,2024-03-10,90,Burnley,1,1,-1,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.63,1,1.2,2024-03-17,90,Aston Villa,0,1,1,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-08-26,0,Brighton,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,4.07,4,2.5,2024-03-30,90,Newcastle United,0,1,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.96,1,3.3,2024-04-02,90,Tottenham,0,1,2,True
Konstantinos Mavropanos,DEF,West Ham,0,0,1.5,1,1.5,2024-04-06,90,Wolverhampton,0,1,2,False
Konstantinos Mavropanos,DEF,West Ham,0,0,1.8,1,2.0,2024-04-14,59,Fulham,0,1,1,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2024-04-21,0,Crystal Palace,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2024-04-27,0,Liverpool,0,0,0,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2024-05-05,0,Chelsea,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2024-05-11,0,Luton,0,0,0,True
Konstantinos Mavropanos,DEF,West Ham,0,0,2.01,3,1.5,2024-05-19,90,Manchester City,0,1,1,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-09-01,0,Luton,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-09-16,0,Manchester City,0,0,0,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-09-24,0,Liverpool,0,0,0,False
Konstantinos Mavropanos,DEF,West Ham,0,0,0.05,0,0.0,2023-09-30,1,Sheffield,0,0,1,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-10-08,0,Newcastle United,0,0,0,True
Konstantinos Mavropanos,DEF,West Ham,0,0,0.0,0,0.0,2023-10-22,0,Aston Villa,0,0,0,False
