name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Dwight McNeil,MID,Everton,0,0,0,0.0,2023-08-12,0,Fulham,0,0,True
Dwight McNeil,MID,Everton,0,1,0,8.8,2023-10-29,90,West Ham,1,3,False
Dwight McNeil,MID,Everton,0,0,1,2.9,2023-11-04,90,Brighton,1,2,True
Dwight McNeil,MID,Everton,0,0,2,4.7,2023-11-11,90,Crystal Palace,1,2,False
Dwight McNeil,MID,Everton,0,0,2,6.4,2023-11-26,72,Manchester United,1,2,True
Dwight McNeil,MID,Everton,0,1,0,7.4,2023-12-02,90,Nottingham Forest,1,8,False
Dwight McNeil,MID,Everton,3,1,0,15.0,2023-12-07,90,Newcastle United,1,14,True
Dwight McNeil,MID,Everton,0,1,0,4.7,2023-12-10,90,Chelsea,1,3,True
Dwight McNeil,MID,Everton,0,1,0,5.2,2023-12-16,90,Burnley,1,6,False
Dwight McNeil,MID,Everton,0,0,2,5.6,2023-12-23,90,Tottenham,1,2,False
Dwight McNeil,MID,Everton,0,0,3,5.5,2023-12-27,90,Manchester City,1,5,True
Dwight McNeil,MID,Everton,0,0,0,0.0,2023-08-20,0,Aston Villa,0,0,False
Dwight McNeil,MID,Everton,0,0,3,2.3,2023-12-30,73,Wolverhampton,1,1,False
Dwight McNeil,MID,Everton,0,0,0,0.1,2024-01-14,27,Aston Villa,0,1,True
Dwight McNeil,MID,Everton,0,1,0,3.4,2024-01-30,90,Fulham,1,3,False
Dwight McNeil,MID,Everton,0,0,2,4.7,2024-02-03,84,Tottenham,1,2,True
Dwight McNeil,MID,Everton,0,0,2,4.3,2024-02-10,87,Manchester City,1,2,False
Dwight McNeil,MID,Everton,3,0,1,11.9,2024-02-19,90,Crystal Palace,1,8,True
Dwight McNeil,MID,Everton,0,0,1,4.1,2024-02-24,90,Brighton,1,2,False
Dwight McNeil,MID,Everton,0,0,2,11.2,2024-03-02,90,West Ham,1,2,True
Dwight McNeil,MID,Everton,0,0,2,13.8,2024-03-09,90,Manchester United,1,2,False
Dwight McNeil,MID,Everton,0,0,0,0.0,2023-08-26,0,Wolverhampton,0,0,True
Dwight McNeil,MID,Everton,0,0,2,3.5,2024-03-30,90,Bournemouth,1,5,False
Dwight McNeil,MID,Everton,0,0,1,4.9,2024-04-02,90,Newcastle United,1,1,False
Dwight McNeil,MID,Everton,0,1,0,3.2,2024-04-06,90,Burnley,1,3,True
Dwight McNeil,MID,Everton,0,0,6,8.1,2024-04-15,90,Chelsea,1,2,False
Dwight McNeil,MID,Everton,2,1,0,10.5,2024-04-21,90,Nottingham Forest,1,10,True
Dwight McNeil,MID,Everton,0,1,0,12.8,2024-04-24,90,Liverpool,1,6,True
Dwight McNeil,MID,Everton,0,1,0,8.8,2024-04-27,90,Brentford,1,3,True
Dwight McNeil,MID,Everton,0,0,1,2.2,2024-05-03,90,Luton,1,2,False
Dwight McNeil,MID,Everton,0,1,0,5.0,2024-05-11,68,Sheffield,1,3,True
Dwight McNeil,MID,Everton,0,0,2,1.4,2024-05-19,90,Arsenal,1,5,False
Dwight McNeil,MID,Everton,0,0,0,0.5,2023-09-02,15,Sheffield,0,1,False
Dwight McNeil,MID,Everton,0,0,1,1.1,2023-09-17,87,Arsenal,1,2,True
Dwight McNeil,MID,Everton,0,0,1,6.1,2023-09-23,90,Brentford,1,5,False
Dwight McNeil,MID,Everton,0,0,2,6.2,2023-09-30,83,Luton,1,2,True
Dwight McNeil,MID,Everton,0,1,0,14.0,2023-10-07,90,Bournemouth,1,3,True
Dwight McNeil,MID,Everton,0,0,0,2.4,2023-10-21,45,Liverpool,1,1,False
