name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Rasmus Højlund,FWD,Man Utd,0,0.0,2023-08-19,0,Tottenham,0,0,False
Rasmus Højlund,FWD,Man Utd,0,0.0,2024-02-24,0,Fulham,0,0,True
Rasmus Højlund,FWD,Man Utd,0,0.0,2023-08-26,0,Nottingham Forest,0,0,True
Rasmus Højlund,FWD,Man Utd,0,0.0,2023-12-30,0,Nottingham Forest,0,0,False
Rasmus Højlund,FWD,Man Utd,0,2.6,2023-12-17,90,Liverpool,1,2,False
Rasmus Højlund,FWD,Man Utd,0,0.0,2023-08-14,0,Wolverhampton,0,0,True
Rasmus Højlund,FWD,Man Utd,0,2.9,2023-11-04,78,Fulham,1,2,False
Rasmus Højlund,FWD,Man Utd,1,7.3,2023-12-26,88,Aston Villa,1,7,True
Rasmus Højlund,FWD,Man Utd,3,9.0,2024-01-14,90,Tottenham,1,11,True
Rasmus Højlund,FWD,Man Utd,0,0.3,2023-12-23,56,West Ham,1,1,False
Rasmus Højlund,FWD,Man Utd,0,1.9,2023-12-09,34,Bournemouth,0,0,True
Rasmus Højlund,FWD,Man Utd,0,3.2,2023-10-29,72,Manchester City,1,2,True
Rasmus Højlund,FWD,Man Utd,0,1.5,2023-12-02,29,Newcastle United,0,1,False
Rasmus Højlund,FWD,Man Utd,0,0.0,2024-03-03,0,Manchester City,0,0,False
Rasmus Højlund,FWD,Man Utd,0,5.3,2023-12-06,83,Chelsea,1,2,True
Rasmus Højlund,FWD,Man Utd,0,0.0,2023-11-26,0,Everton,0,0,False
Rasmus Højlund,FWD,Man Utd,0,7.4,2024-02-11,90,Aston Villa,1,6,False
Rasmus Højlund,FWD,Man Utd,0,5.6,2023-11-11,78,Luton,1,2,True
Rasmus Højlund,FWD,Man Utd,1,13.4,2024-02-01,85,Wolverhampton,1,10,False
Rasmus Højlund,FWD,Man Utd,2,6.6,2024-02-04,87,West Ham,1,8,True
Rasmus Højlund,FWD,Man Utd,0,4.3,2024-03-30,90,Brentford,1,2,False
Rasmus Højlund,FWD,Man Utd,0,0.0,2024-03-09,0,Everton,0,0,True
Rasmus Højlund,FWD,Man Utd,3,17.4,2024-02-18,85,Luton,1,13,False
Rasmus Højlund,FWD,Man Utd,0,6.9,2024-04-04,65,Chelsea,1,2,False
Rasmus Højlund,FWD,Man Utd,0,3.2,2024-04-07,90,Liverpool,1,2,True
Rasmus Højlund,FWD,Man Utd,0,1.8,2024-04-13,90,Bournemouth,1,2,False
Rasmus Højlund,FWD,Man Utd,0,1.9,2024-04-27,64,Burnley,1,2,True
Rasmus Højlund,FWD,Man Utd,0,0.6,2024-05-06,79,Crystal Palace,1,2,False
Rasmus Højlund,FWD,Man Utd,1,10.5,2024-04-24,90,Sheffield,1,7,True
Rasmus Højlund,FWD,Man Utd,0,1.3,2023-09-03,23,Arsenal,0,1,False
Rasmus Højlund,FWD,Man Utd,2,6.8,2024-05-19,30,Brighton,0,7,False
Rasmus Højlund,FWD,Man Utd,0,3.4,2023-09-16,63,Brighton,1,2,True
Rasmus Højlund,FWD,Man Utd,0,1.5,2024-05-12,87,Arsenal,1,2,True
Rasmus Højlund,FWD,Man Utd,1,5.1,2024-05-15,8,Newcastle United,0,6,True
Rasmus Højlund,FWD,Man Utd,0,4.8,2023-10-21,62,Sheffield,1,2,False
Rasmus Højlund,FWD,Man Utd,0,1.9,2023-09-23,90,Burnley,1,2,False
Rasmus Højlund,FWD,Man Utd,0,4.6,2023-09-30,90,Crystal Palace,1,2,True
Rasmus Højlund,FWD,Man Utd,0,4.0,2023-10-07,90,Brentford,1,2,True
