name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Nicolas Jackson,FWD,Chelsea,0,4.0,2023-08-20,90,West Ham,1,1,False
Nicolas Jackson,FWD,Chelsea,0,0.0,2023-08-13,90,Liverpool,1,1,True
Nicolas Jackson,FWD,Chelsea,0,12.7,2023-12-16,90,Sheffield,1,6,True
Nicolas Jackson,FWD,Chelsea,0,4.7,2023-10-28,90,Brentford,1,2,True
Nicolas Jackson,FWD,Chelsea,3,20.7,2023-11-06,90,Tottenham,1,16,False
Nicolas Jackson,FWD,Chelsea,0,4.4,2023-12-24,79,Wolverhampton,1,1,False
Nicolas Jackson,FWD,Chelsea,0,7.9,2023-11-12,90,Manchester City,1,5,True
Nicolas Jackson,FWD,Chelsea,0,5.7,2023-12-06,90,Manchester United,1,2,False
Nicolas Jackson,FWD,Chelsea,0,1.3,2023-11-25,68,Newcastle United,1,2,False
Nicolas Jackson,FWD,Chelsea,0,4.5,2023-12-03,71,Brighton,1,5,True
Nicolas Jackson,FWD,Chelsea,0,1.3,2023-12-10,23,Everton,0,1,False
Nicolas Jackson,FWD,Chelsea,0,3.5,2023-12-27,90,Crystal Palace,1,2,True
Nicolas Jackson,FWD,Chelsea,0,8.7,2023-12-30,90,Luton,1,5,False
Nicolas Jackson,FWD,Chelsea,0,0.0,2024-01-13,0,Fulham,0,0,True
Nicolas Jackson,FWD,Chelsea,0,0.0,2024-01-31,0,Liverpool,0,0,False
Nicolas Jackson,FWD,Chelsea,0,0.6,2024-02-04,27,Wolverhampton,0,1,True
Nicolas Jackson,FWD,Chelsea,0,0.7,2024-02-12,78,Crystal Palace,1,1,False
Nicolas Jackson,FWD,Chelsea,1,15.7,2023-08-25,82,Luton,1,7,True
Nicolas Jackson,FWD,Chelsea,0,8.9,2024-03-02,90,Brentford,1,6,False
Nicolas Jackson,FWD,Chelsea,0,10.8,2024-03-30,90,Burnley,1,2,True
Nicolas Jackson,FWD,Chelsea,2,8.6,2024-03-11,90,Newcastle United,1,8,True
Nicolas Jackson,FWD,Chelsea,0,7.7,2024-02-17,81,Manchester City,1,5,False
Nicolas Jackson,FWD,Chelsea,0,5.9,2024-04-04,90,Manchester United,1,2,True
Nicolas Jackson,FWD,Chelsea,0,1.0,2024-04-07,90,Sheffield,1,2,False
Nicolas Jackson,FWD,Chelsea,2,12.1,2024-04-15,87,Everton,1,14,True
Nicolas Jackson,FWD,Chelsea,3,22.8,2024-05-05,90,West Ham,1,16,True
Nicolas Jackson,FWD,Chelsea,0,5.8,2023-09-02,90,Nottingham Forest,1,1,True
Nicolas Jackson,FWD,Chelsea,0,4.4,2024-04-27,90,Aston Villa,1,2,False
Nicolas Jackson,FWD,Chelsea,0,6.7,2024-05-02,90,Tottenham,1,6,True
Nicolas Jackson,FWD,Chelsea,0,7.9,2024-05-19,90,Bournemouth,1,2,True
Nicolas Jackson,FWD,Chelsea,0,2.8,2023-09-17,90,Bournemouth,1,1,False
Nicolas Jackson,FWD,Chelsea,0,2.2,2024-04-23,90,Arsenal,1,2,False
Nicolas Jackson,FWD,Chelsea,0,3.8,2023-09-24,67,Aston Villa,1,1,True
Nicolas Jackson,FWD,Chelsea,0,10.0,2024-05-11,90,Nottingham Forest,1,5,False
Nicolas Jackson,FWD,Chelsea,0,3.2,2024-05-15,89,Brighton,1,2,False
Nicolas Jackson,FWD,Chelsea,0,0.0,2023-10-02,0,Fulham,0,0,False
Nicolas Jackson,FWD,Chelsea,1,7.9,2023-10-07,45,Burnley,0,6,False
Nicolas Jackson,FWD,Chelsea,0,2.5,2023-10-21,24,Arsenal,0,1,True
