name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-08-18,0,Nottingham Forest,0,0,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-08-12,0,Crystal Palace,0,0,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.4,2023-12-16,66,Chelsea,1,2,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-12-22,1,Aston Villa,0,1,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-10-28,0,Arsenal,0,0,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-11-04,0,Wolverhampton,0,0,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-12-06,0,Liverpool,0,0,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-11-12,0,Brighton,0,0,False
Oliver McBurnie,FWD,Sheffield Utd,0,8.8,2023-11-25,45,Bournemouth,0,5,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-12-02,45,Burnley,1,-2,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-12-09,0,Brentford,0,0,True
Oliver McBurnie,FWD,Sheffield Utd,3,9.4,2023-12-26,90,Luton,1,9,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-12-30,0,Manchester City,0,0,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.8,2024-02-25,8,Wolverhampton,0,1,False
Oliver McBurnie,FWD,Sheffield Utd,1,6.3,2024-01-21,45,West Ham,0,6,True
Oliver McBurnie,FWD,Sheffield Utd,0,7.1,2024-01-30,63,Crystal Palace,1,5,False
Oliver McBurnie,FWD,Sheffield Utd,0,2.2,2023-08-27,19,Manchester City,0,1,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2024-02-10,0,Luton,0,0,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2024-02-03,0,Aston Villa,0,0,True
Oliver McBurnie,FWD,Sheffield Utd,0,1.1,2024-03-04,45,Arsenal,1,1,True
Oliver McBurnie,FWD,Sheffield Utd,2,11.1,2024-03-30,89,Fulham,1,11,True
Oliver McBurnie,FWD,Sheffield Utd,0,8.4,2024-03-09,68,Bournemouth,1,1,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2024-02-18,0,Brighton,0,0,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.8,2024-04-04,27,Liverpool,0,0,False
Oliver McBurnie,FWD,Sheffield Utd,2,10.9,2024-04-07,90,Chelsea,1,8,True
Oliver McBurnie,FWD,Sheffield Utd,0,2.3,2024-04-13,90,Brentford,1,2,False
Oliver McBurnie,FWD,Sheffield Utd,0,9.8,2023-09-02,90,Everton,1,5,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2024-05-04,0,Nottingham Forest,0,0,True
Oliver McBurnie,FWD,Sheffield Utd,0,4.0,2023-09-16,90,Tottenham,1,-1,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2024-05-19,0,Tottenham,0,0,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2024-04-27,0,Newcastle United,0,0,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2023-09-24,0,Newcastle United,0,0,True
Oliver McBurnie,FWD,Sheffield Utd,0,6.0,2024-04-20,77,Burnley,1,2,True
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2024-04-24,0,Manchester United,0,0,False
Oliver McBurnie,FWD,Sheffield Utd,0,3.1,2023-09-30,90,West Ham,1,2,False
Oliver McBurnie,FWD,Sheffield Utd,0,0.0,2024-05-11,0,Everton,0,0,False
Oliver McBurnie,FWD,Sheffield Utd,0,5.0,2023-10-07,90,Fulham,1,1,False
Oliver McBurnie,FWD,Sheffield Utd,1,10.0,2023-10-21,51,Manchester United,1,6,True
