name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Dara O'Shea,DEF,Burnley,0,0,2.21,3,0.0,2023-08-11,90,Manchester City,0,1,1,True
Dara O'Shea,DEF,Burnley,1,0,1.08,2,5.8,2023-10-28,90,Bournemouth,0,1,5,False
Dara O'Shea,DEF,Burnley,0,0,1.32,2,6.0,2023-11-04,90,Crystal Palace,0,1,1,True
Dara O'Shea,DEF,Burnley,0,0,2.03,3,2.3,2023-11-11,90,Arsenal,0,1,1,False
Dara O'Shea,DEF,Burnley,0,0,1.03,2,5.0,2023-11-25,90,West Ham,1,1,-1,True
Dara O'Shea,DEF,Burnley,0,1,0.36,0,4.2,2023-12-02,82,Sheffield,0,1,8,True
Dara O'Shea,DEF,Burnley,0,0,0.83,1,2.4,2023-12-05,90,Wolverhampton,0,1,2,False
Dara O'Shea,DEF,Burnley,0,0,2.72,1,3.1,2023-12-09,90,Brighton,0,1,1,False
Dara O'Shea,DEF,Burnley,0,0,1.34,2,2.1,2023-12-16,90,Everton,0,1,1,True
Dara O'Shea,DEF,Burnley,0,1,1.38,0,2.4,2023-12-23,90,Fulham,0,1,6,False
Dara O'Shea,DEF,Burnley,0,0,1.69,2,3.5,2023-12-26,90,Liverpool,0,1,0,True
Dara O'Shea,DEF,Burnley,0,0,3.15,3,4.3,2023-12-30,90,Aston Villa,0,1,4,False
Dara O'Shea,DEF,Burnley,0,0,0.85,1,3.1,2024-01-12,90,Luton,0,1,2,True
Dara O'Shea,DEF,Burnley,0,0,1.75,3,2.1,2024-01-31,90,Manchester City,0,1,1,False
Dara O'Shea,DEF,Burnley,0,0,1.28,2,2.4,2024-02-03,90,Fulham,0,1,1,True
Dara O'Shea,DEF,Burnley,0,0,2.86,3,8.5,2024-02-10,90,Liverpool,0,1,6,False
Dara O'Shea,DEF,Burnley,0,0,2.42,5,2.4,2024-02-17,90,Arsenal,0,1,0,True
Dara O'Shea,DEF,Burnley,0,0,2.39,3,1.2,2024-02-24,90,Crystal Palace,0,1,1,False
Dara O'Shea,DEF,Burnley,0,0,1.1,2,2.2,2024-03-03,89,Bournemouth,0,1,0,True
Dara O'Shea,DEF,Burnley,0,0,1.82,2,2.3,2024-03-10,90,West Ham,0,1,1,False
Dara O'Shea,DEF,Burnley,0,0,1.07,1,1.8,2024-03-16,90,Brentford,0,1,2,True
Dara O'Shea,DEF,Burnley,0,0,2.51,3,5.1,2023-08-27,90,Aston Villa,0,1,1,True
Dara O'Shea,DEF,Burnley,0,0,4.11,2,9.8,2024-03-30,90,Chelsea,0,1,7,False
Dara O'Shea,DEF,Burnley,1,0,0.84,1,5.2,2024-04-02,90,Wolverhampton,0,1,6,True
Dara O'Shea,DEF,Burnley,0,0,1.12,1,0.3,2024-04-06,66,Everton,0,1,-1,False
Dara O'Shea,DEF,Burnley,0,0,0.0,0,0.0,2024-04-13,0,Brighton,0,0,0,True
Dara O'Shea,DEF,Burnley,0,0,2.43,1,2.2,2024-04-20,90,Sheffield,0,1,2,False
Dara O'Shea,DEF,Burnley,0,0,2.71,1,2.9,2024-04-27,90,Manchester United,0,1,2,False
Dara O'Shea,DEF,Burnley,0,0,3.58,4,8.7,2024-05-04,90,Newcastle United,0,1,6,True
Dara O'Shea,DEF,Burnley,0,0,2.5,2,4.6,2024-05-11,90,Tottenham,0,1,1,False
Dara O'Shea,DEF,Burnley,0,0,1.45,2,2.1,2024-05-19,90,Nottingham Forest,0,1,1,True
Dara O'Shea,DEF,Burnley,0,0,2.27,5,4.1,2023-09-02,90,Tottenham,0,1,0,True
Dara O'Shea,DEF,Burnley,0,0,0.0,0,0.0,2023-09-18,0,Nottingham Forest,0,0,0,False
Dara O'Shea,DEF,Burnley,0,0,0.0,0,0.0,2023-09-23,0,Manchester United,0,0,0,True
Dara O'Shea,DEF,Burnley,0,0,0.0,0,0.0,2023-09-30,0,Newcastle United,0,0,0,False
Dara O'Shea,DEF,Burnley,0,0,0.0,0,0.0,2023-10-03,0,Luton,0,0,0,False
Dara O'Shea,DEF,Burnley,0,0,1.26,3,0.4,2023-10-07,45,Chelsea,0,0,0,True
Dara O'Shea,DEF,Burnley,0,0,3.24,3,3.6,2023-10-21,90,Brentford,0,1,1,False
