name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Morgan Rogers,MID,Aston Villa,2.4,0,0,0,0.0,0.16,230,0,0,0.3,9,Sheffield,0,0,0,1,False,0
Morgan Rogers,MID,Aston Villa,0.5,0,0,0,0.0,0.0,231,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Morgan Rogers,MID,Aston Villa,0.3,0,0,0,0.0,0.0,244,0,0,0.0,0,Fulham,0,0,0,0,False,0
Morgan Rogers,MID,Aston Villa,0.0,0,0,0,0.0,0.12,252,0,0,0.6,1,Nottingham Forest,0,0,0,1,True,0
Morgan Rogers,MID,Aston Villa,1.2,0,0,0,0.07,0.03,265,2,0,4.7,49,Luton,0,0,0,0,False,1
Morgan Rogers,MID,Aston Villa,0.2,0,0,0,0.0,0.0,272,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Morgan Rogers,MID,Aston Villa,1.3,0,0,0,0.06,0.06,289,1,0,2.1,62,West Ham,0,0,1,2,False,0
Morgan Rogers,MID,Aston Villa,1.7,0,0,1,0.0,0.0,291,0,0,1.0,62,Wolverhampton,0,0,1,3,True,0
Morgan Rogers,MID,Aston Villa,2.0,1,0,0,0.03,0.0,309,4,0,5.8,90,Manchester City,0,0,1,5,False,0
Morgan Rogers,MID,Aston Villa,3.9,0,0,0,0.01,0.62,311,3,1,7.4,68,Brentford,0,0,1,7,True,0
Morgan Rogers,MID,Aston Villa,3.3,0,0,1,0.03,0.05,321,0,0,1.7,90,Arsenal,0,0,1,2,False,1
Morgan Rogers,MID,Aston Villa,5.3,0,0,0,0.07,0.25,331,1,1,10.0,90,Bournemouth,0,0,1,7,True,0
Morgan Rogers,MID,Aston Villa,5.9,0,0,0,0.05,0.06,341,2,1,9.4,90,Chelsea,0,0,1,6,True,1
Morgan Rogers,MID,Aston Villa,4.5,0,0,0,0.01,0.0,353,0,0,1.5,25,Brighton,0,0,1,1,False,0
Morgan Rogers,MID,Aston Villa,2.6,0,0,0,0.0,0.0,361,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Morgan Rogers,MID,Aston Villa,0.0,0,0,0,0.0,0.0,376,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
