name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Rayan Aït-Nouri,DEF,Wolves,1.5,0,0,0,0.01,0.0,1.18,10,1,0,3.2,76,Manchester United,0,0,0,1,1,False,1
Rayan Aït-Nouri,DEF,Wolves,0.5,0,0,0,0.03,0.03,2.17,100,2,0,2.6,90,Newcastle United,0,0,0,1,0,True,1
Rayan Aït-Nouri,DEF,Wolves,1.5,0,0,0,0.26,0.57,1.06,109,2,0,3.5,90,Sheffield,0,0,0,1,1,False,0
Rayan Aït-Nouri,DEF,Wolves,0.7,0,0,0,0.19,0.1,0.5,120,1,0,8.7,86,Tottenham,0,0,0,1,1,True,1
Rayan Aït-Nouri,DEF,Wolves,1.0,0,0,0,0.0,0.0,0.87,124,1,0,0.2,18,Fulham,0,0,0,1,1,False,0
Rayan Aït-Nouri,DEF,Wolves,0.0,0,0,0,0.0,0.0,0.0,131,0,0,0.0,0,Arsenal,0,0,0,0,0,False,0
Rayan Aït-Nouri,DEF,Wolves,0.0,0,0,0,0.0,0.0,0.0,149,0,0,0.0,0,Burnley,0,0,0,0,0,True,0
Rayan Aït-Nouri,DEF,Wolves,0.0,0,0,0,0.0,0.0,0.0,160,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Rayan Aït-Nouri,DEF,Wolves,0.3,0,0,0,0.0,0.0,0.18,170,1,0,0.5,20,West Ham,0,0,0,0,1,False,0
Rayan Aït-Nouri,DEF,Wolves,1.5,0,1,1,0.04,0.0,1.51,180,0,0,1.7,86,Chelsea,0,0,0,1,7,True,0
Rayan Aït-Nouri,DEF,Wolves,1.7,0,0,0,0.02,0.0,2.13,183,1,0,3.1,79,Brentford,0,0,0,1,2,False,0
Rayan Aït-Nouri,DEF,Wolves,0.5,0,0,0,0.07,0.21,2.27,20,4,0,3.4,86,Brighton,0,0,0,1,0,True,0
Rayan Aït-Nouri,DEF,Wolves,2.5,0,0,1,0.02,0.05,0.4,200,0,0,2.3,72,Everton,0,0,0,1,5,True,1
Rayan Aït-Nouri,DEF,Wolves,0.0,0,0,0,0.0,0.0,0.0,204,0,0,0.0,0,Brighton,0,0,0,0,0,False,0
Rayan Aït-Nouri,DEF,Wolves,0.0,0,0,0,0.01,0.0,1.48,218,2,0,1.2,36,Manchester United,0,0,0,0,0,True,0
Rayan Aït-Nouri,DEF,Wolves,1.3,1,0,0,0.01,0.09,1.67,226,2,0,3.3,86,Chelsea,0,0,0,1,4,False,0
Rayan Aït-Nouri,DEF,Wolves,1.2,0,0,0,0.06,0.2,1.94,240,2,0,7.2,90,Brentford,0,0,0,1,1,True,0
Rayan Aït-Nouri,DEF,Wolves,1.8,0,0,0,0.02,0.08,1.71,250,1,0,3.7,90,Tottenham,0,0,0,1,2,False,0
Rayan Aït-Nouri,DEF,Wolves,0.0,1,3,1,0.39,0.0,0.48,260,0,0,5.2,76,Sheffield,0,0,0,1,12,True,0
Rayan Aït-Nouri,DEF,Wolves,3.8,0,0,0,0.06,0.0,2.19,267,3,0,3.6,90,Newcastle United,0,0,0,1,0,False,1
Rayan Aït-Nouri,DEF,Wolves,6.0,0,2,0,0.06,0.29,2.7,280,1,1,10.2,90,Fulham,0,0,0,1,10,True,0
Rayan Aït-Nouri,DEF,Wolves,0.7,0,0,0,0.02,0.0,0.58,27,0,0,1.6,45,Everton,0,0,0,0,1,False,0
Rayan Aït-Nouri,DEF,Wolves,3.5,0,0,0,0.0,0.69,0.7,291,1,0,2.4,63,Aston Villa,0,0,0,1,2,False,0
