name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2024-03-16,0,Nottingham Forest,0,0,0,True
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-08-12,0,Brighton,0,0,0,False
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-08-25,0,Chelsea,0,0,0,False
Gabriel Osho,DEF,Luton,0,1,1.68,0,2.7,2023-12-23,90,Newcastle United,0,1,6,True
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-12-10,0,Manchester City,0,0,0,True
Gabriel Osho,DEF,Luton,0,0,3.47,3,4.1,2023-12-02,90,Brentford,0,1,1,False
Gabriel Osho,DEF,Luton,0,0,2.44,4,7.8,2023-12-05,90,Arsenal,0,1,6,True
Gabriel Osho,DEF,Luton,0,0,3.04,1,2.1,2023-11-05,90,Liverpool,0,1,2,True
Gabriel Osho,DEF,Luton,0,0,0.99,1,1.9,2024-01-12,90,Burnley,0,1,2,False
Gabriel Osho,DEF,Luton,0,0,1.68,1,2.2,2023-11-25,90,Crystal Palace,0,1,1,True
Gabriel Osho,DEF,Luton,0,0,1.97,2,0.7,2023-10-29,56,Aston Villa,0,1,0,False
Gabriel Osho,DEF,Luton,0,0,2.12,1,2.0,2023-11-11,90,Manchester United,0,1,2,False
Gabriel Osho,DEF,Luton,0,0,1.5,3,1.2,2023-12-30,90,Chelsea,0,1,1,True
Gabriel Osho,DEF,Luton,0,0,2.59,2,1.5,2023-12-26,90,Sheffield,0,1,1,False
Gabriel Osho,DEF,Luton,0,0,1.81,3,2.7,2024-02-10,90,Sheffield,0,1,1,True
Gabriel Osho,DEF,Luton,0,0,2.28,4,8.5,2024-02-03,90,Newcastle United,0,1,5,False
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2024-03-30,0,Tottenham,0,0,0,False
Gabriel Osho,DEF,Luton,1,1,0.88,0,1.7,2024-01-30,90,Brighton,0,1,7,True
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2024-03-02,0,Aston Villa,0,0,0,True
Gabriel Osho,DEF,Luton,0,0,2.37,1,1.9,2024-03-09,80,Crystal Palace,0,1,2,False
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2024-03-13,0,Bournemouth,0,0,0,False
Gabriel Osho,DEF,Luton,0,0,2.81,2,2.5,2024-02-18,90,Manchester United,0,1,0,True
Gabriel Osho,DEF,Luton,0,0,3.31,4,4.2,2024-02-21,90,Liverpool,0,1,0,False
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2024-04-03,0,Arsenal,0,0,0,False
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2024-04-06,0,Bournemouth,0,0,0,True
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2024-04-13,0,Manchester City,0,0,0,False
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-09-01,0,West Ham,0,0,0,True
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-09-16,0,Fulham,0,0,0,False
Gabriel Osho,DEF,Luton,0,0,1.21,2,2.1,2024-04-27,90,Wolverhampton,0,1,1,False
Gabriel Osho,DEF,Luton,0,0,1.43,1,2.2,2024-05-03,90,Everton,0,1,2,True
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-10-07,0,Tottenham,0,0,0,True
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-09-23,0,Wolverhampton,0,0,0,True
Gabriel Osho,DEF,Luton,0,0,1.06,4,0.7,2024-05-19,90,Fulham,0,1,0,True
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-09-30,0,Everton,0,0,0,False
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-10-03,0,Burnley,0,0,0,True
Gabriel Osho,DEF,Luton,0,0,0.0,0,0.0,2023-10-21,0,Nottingham Forest,0,0,0,False
Gabriel Osho,DEF,Luton,0,0,3.14,5,3.6,2024-04-20,90,Brentford,0,1,0,True
Gabriel Osho,DEF,Luton,0,0,3.24,3,2.7,2024-05-11,90,West Ham,0,1,1,False
