name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-08-12,0,Sheffield,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-08-21,0,Arsenal,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,1.4,2023-10-27,11,Tottenham,0,1,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-11-11,0,Everton,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-12-09,0,Liverpool,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,1.0,2023-12-16,9,Manchester City,0,1,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-12-03,0,West Ham,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-12-21,0,Brighton,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-12-06,0,Bournemouth,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-11-25,0,Luton,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-11-04,0,Burnley,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.4,2023-12-27,1,Chelsea,0,1,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-12-30,4,Brentford,0,1,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,2,0.4,2024-01-20,14,Arsenal,0,1,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-01-30,0,Sheffield,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,1,2.1,2024-02-03,34,Brighton,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,1,3.4,2024-02-12,83,Chelsea,1,2,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,3.4,2024-02-24,24,Burnley,0,7,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,3,0.0,2024-03-02,24,Tottenham,0,1,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-02-19,0,Everton,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-08-26,0,Brentford,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-03-09,0,Luton,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-03-30,0,Nottingham Forest,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-04-02,0,Bournemouth,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-04-06,0,Manchester City,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-04-14,0,Liverpool,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-04-21,0,West Ham,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-04-24,0,Newcastle United,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-04-27,0,Fulham,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-05-06,0,Manchester United,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-05-19,0,Aston Villa,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2024-05-11,0,Wolverhampton,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-09-03,0,Wolverhampton,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-09-16,0,Aston Villa,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-09-23,0,Fulham,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-09-30,0,Manchester United,0,0,False
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,0.0,2023-10-07,0,Nottingham Forest,0,0,True
Matheus França de Oliveira,MID,Crystal Palace,0,0,0,4.4,2023-10-21,20,Newcastle United,0,1,False
