name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Callum Wilson,FWD,Newcastle,0,1.4,2023-08-19,24,Manchester City,0,1,False
Callum Wilson,FWD,Newcastle,0,10.6,2023-08-12,22,Aston Villa,0,5,True
Callum Wilson,FWD,Newcastle,0,6.1,2023-12-16,90,Fulham,1,2,True
Callum Wilson,FWD,Newcastle,3,13.4,2023-10-28,90,Wolverhampton,1,13,False
Callum Wilson,FWD,Newcastle,0,7.9,2023-12-23,90,Luton,1,2,False
Callum Wilson,FWD,Newcastle,0,0.6,2023-11-04,61,Arsenal,1,2,True
Callum Wilson,FWD,Newcastle,0,0.0,2023-11-11,0,Bournemouth,0,0,False
Callum Wilson,FWD,Newcastle,0,0.0,2023-12-07,0,Everton,0,0,False
Callum Wilson,FWD,Newcastle,0,0.0,2023-11-25,0,Chelsea,0,0,True
Callum Wilson,FWD,Newcastle,0,6.5,2023-12-10,26,Tottenham,0,4,False
Callum Wilson,FWD,Newcastle,0,0.0,2023-12-02,0,Manchester United,0,0,True
Callum Wilson,FWD,Newcastle,0,0.8,2023-12-26,35,Nottingham Forest,0,1,True
Callum Wilson,FWD,Newcastle,0,0.0,2024-01-01,0,Liverpool,0,0,False
Callum Wilson,FWD,Newcastle,0,0.0,2024-01-13,0,Manchester City,0,0,True
Callum Wilson,FWD,Newcastle,0,0.0,2024-02-24,0,Arsenal,0,0,False
Callum Wilson,FWD,Newcastle,0,0.0,2024-01-30,0,Aston Villa,0,0,False
Callum Wilson,FWD,Newcastle,0,0.3,2023-08-27,18,Liverpool,0,1,True
Callum Wilson,FWD,Newcastle,0,3.5,2024-02-03,45,Luton,0,1,True
Callum Wilson,FWD,Newcastle,0,0.8,2024-02-10,90,Nottingham Forest,1,1,False
Callum Wilson,FWD,Newcastle,0,0.0,2024-03-02,0,Wolverhampton,0,0,True
Callum Wilson,FWD,Newcastle,0,0.0,2024-03-30,0,West Ham,0,0,True
Callum Wilson,FWD,Newcastle,0,0.0,2024-03-11,0,Chelsea,0,0,False
Callum Wilson,FWD,Newcastle,0,0.0,2024-02-17,0,Bournemouth,0,0,True
Callum Wilson,FWD,Newcastle,0,0.0,2024-04-02,0,Everton,0,0,True
Callum Wilson,FWD,Newcastle,0,0.0,2024-04-06,0,Fulham,0,0,False
Callum Wilson,FWD,Newcastle,0,0.0,2024-04-13,0,Tottenham,0,0,True
Callum Wilson,FWD,Newcastle,0,9.7,2024-05-04,68,Burnley,1,5,False
Callum Wilson,FWD,Newcastle,1,5.3,2023-09-02,32,Brighton,0,6,False
Callum Wilson,FWD,Newcastle,0,7.8,2024-04-27,24,Sheffield,0,5,True
Callum Wilson,FWD,Newcastle,0,0.4,2024-05-19,9,Brentford,0,1,False
Callum Wilson,FWD,Newcastle,0,7.5,2023-09-16,90,Brentford,1,5,True
Callum Wilson,FWD,Newcastle,0,14.7,2023-09-24,69,Sheffield,1,6,False
Callum Wilson,FWD,Newcastle,0,0.2,2024-04-24,25,Crystal Palace,0,1,False
Callum Wilson,FWD,Newcastle,0,0.0,2024-05-11,0,Brighton,0,0,True
Callum Wilson,FWD,Newcastle,0,0.0,2024-05-15,0,Manchester United,0,0,False
Callum Wilson,FWD,Newcastle,0,0.0,2023-09-30,0,Burnley,0,0,True
Callum Wilson,FWD,Newcastle,0,0.0,2023-10-08,4,West Ham,0,1,False
Callum Wilson,FWD,Newcastle,0,5.7,2023-10-21,69,Crystal Palace,1,6,True
