name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,0.0,2,0,0,0.0,0,Arsenal,0,0,0,0,0,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,-0.1,0,0,0,0.0,0.0,0.0,97,0,0,0.0,0,Liverpool,0,0,0,0,0,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,0.0,108,0,0,0.0,0,Aston Villa,0,0,0,0,0,True,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,0.0,119,0,0,0.0,0,West Ham,0,0,0,0,0,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,0.0,128,0,0,0.0,0,Brighton,0,0,0,0,0,True,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.08,0.24,139,1,0,2.6,45,Everton,0,0,0,0,0,True,1
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,2.19,145,4,0,1.3,75,Fulham,0,0,0,1,0,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.2,0,0,0,0.0,0.03,0.03,160,0,0,1.0,12,Wolverhampton,0,0,0,0,1,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.2,0,0,0,0.0,0.0,0.0,169,0,0,0.0,0,Tottenham,0,0,0,0,0,True,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.2,0,0,0,0.0,0.0,0.0,177,0,0,0.0,0,Bournemouth,0,0,0,0,0,True,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,-0.2,0,0,0,0.0,0.0,0.0,189,0,0,0.0,0,Newcastle United,0,0,0,0,0,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,0.0,17,0,0,0.0,0,Sheffield,0,0,0,0,0,True,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,-0.1,0,0,0,0.0,0.0,0.0,197,0,0,0.0,0,Manchester United,0,0,0,0,0,True,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,0.0,203,0,0,0.0,0,Brentford,0,0,0,0,0,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,-0.1,0,0,0,0.0,0.0,0.0,215,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,0.0,222,0,0,0.0,0,Bournemouth,0,0,0,0,0,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,-0.5,0,0,0,0.0,0.0,0.0,237,0,0,0.0,0,Newcastle United,0,0,0,0,0,True,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,1.5,0,0,1,0.02,0.0,0.56,248,0,0,2.3,90,West Ham,0,0,0,1,6,True,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,1.92,252,3,0,0.3,45,Aston Villa,0,0,0,1,-1,False,1
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.5,0,0,0,0.0,0.0,0.0,268,0,0,0.0,0,Liverpool,0,0,0,0,-1,True,1
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,1.0,0,0,0,0.0,0.0,0.0,274,0,0,0.0,0,Brighton,0,0,0,0,0,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.3,0,0,0,0.0,0.0,0.26,287,1,0,0.3,15,Luton,0,0,0,0,1,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.0,0,0,0,0.0,0.0,0.0,28,0,0,0.0,0,Manchester United,0,0,0,0,0,False,0
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.2,0,0,0,0.01,0.01,1.19,298,1,0,2.5,90,Crystal Palace,0,0,0,1,1,True,1
Felipe Augusto de Almeida Monteiro,DEF,Nott'm Forest,0.5,0,0,0,0.0,0.0,0.0,305,0,0,0.0,0,Fulham,0,0,0,0,0,True,0
