name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Mathias Jensen,MID,Brentford,2.1,1,0,0,0.03,0.0,8,2,0,0.8,48,Tottenham,0,0,1,4,True,0
Mathias Jensen,MID,Brentford,5.0,0,0,1,0.0,0.0,95,0,0,0.5,63,Chelsea,0,0,1,3,False,0
Mathias Jensen,MID,Brentford,3.3,1,0,0,0.21,0.0,101,2,0,5.9,77,West Ham,0,0,1,5,True,0
Mathias Jensen,MID,Brentford,2.8,0,0,0,0.03,0.06,117,2,0,2.9,71,Liverpool,0,0,1,2,False,0
Mathias Jensen,MID,Brentford,1.8,0,0,0,0.0,0.0,121,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Mathias Jensen,MID,Brentford,0.0,0,0,0,0.0,0.0,133,0,0,0.0,0,Luton,0,0,0,0,True,0
Mathias Jensen,MID,Brentford,0.2,0,0,0,0.0,0.0,142,0,0,0.0,0,Brighton,0,0,0,0,False,0
Mathias Jensen,MID,Brentford,0.5,0,0,0,0.0,0.0,158,0,0,0.0,0,Sheffield,0,0,0,0,False,0
Mathias Jensen,MID,Brentford,0.0,0,0,0,0.0,0.0,163,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Mathias Jensen,MID,Brentford,0.1,0,0,0,0.02,0.02,183,1,0,1.0,23,Wolverhampton,0,0,0,1,True,0
Mathias Jensen,MID,Brentford,3.5,0,0,1,0.68,0.07,13,0,0,11.1,90,Fulham,0,0,1,3,False,0
Mathias Jensen,MID,Brentford,0.6,0,0,0,0.19,0.0,192,3,0,2.5,62,Crystal Palace,0,0,1,2,False,0
Mathias Jensen,MID,Brentford,2.7,1,0,0,0.39,0.03,203,2,0,8.1,90,Nottingham Forest,0,0,1,5,True,0
Mathias Jensen,MID,Brentford,3.0,0,0,0,0.22,0.0,216,3,0,5.4,56,Tottenham,0,0,1,1,False,0
Mathias Jensen,MID,Brentford,1.7,0,0,0,0.16,0.0,223,3,0,3.0,76,Manchester City,0,0,1,2,True,0
Mathias Jensen,MID,Brentford,2.5,0,0,1,0.02,0.02,240,0,0,0.1,68,Wolverhampton,0,0,1,2,False,1
Mathias Jensen,MID,Brentford,1.7,0,0,0,0.09,0.01,241,3,0,3.1,73,Liverpool,0,0,1,2,True,0
Mathias Jensen,MID,Brentford,1.7,0,0,0,0.0,0.0,176,0,0,0.0,13,Manchester City,0,0,0,1,False,0
Mathias Jensen,MID,Brentford,0.0,0,0,0,0.02,0.02,259,4,0,1.7,76,West Ham,0,0,1,2,False,0
Mathias Jensen,MID,Brentford,1.6,0,0,0,0.0,0.0,261,1,0,0.5,13,Chelsea,0,0,0,1,True,0
Mathias Jensen,MID,Brentford,0.4,0,0,0,0.03,0.0,271,1,0,2.4,56,Arsenal,0,0,0,1,False,0
Mathias Jensen,MID,Brentford,1.9,0,0,0,0.2,0.0,283,2,0,5.9,79,Burnley,0,0,1,2,False,0
Mathias Jensen,MID,Brentford,3.3,0,0,1,0.07,0.0,23,0,0,3.5,71,Crystal Palace,0,0,1,3,True,0
Mathias Jensen,MID,Brentford,2.0,0,2,0,0.45,0.0,293,1,0,12.5,90,Manchester United,0,0,1,4,True,0
Mathias Jensen,MID,Brentford,2.5,0,0,1,0.09,0.0,303,0,0,1.6,85,Brighton,0,0,1,3,True,0
Mathias Jensen,MID,Brentford,1.9,0,0,0,0.05,0.0,311,3,0,0.7,85,Aston Villa,0,0,1,2,False,0
Mathias Jensen,MID,Brentford,3.5,0,0,1,0.14,0.02,323,0,0,4.8,90,Sheffield,0,0,1,3,True,0
Mathias Jensen,MID,Brentford,3.5,0,0,1,0.35,0.0,336,0,0,3.9,81,Luton,0,0,1,3,False,0
Mathias Jensen,MID,Brentford,2.6,0,0,0,0.12,0.1,343,1,0,6.7,90,Everton,0,0,1,2,False,0
Mathias Jensen,MID,Brentford,2.0,0,0,0,0.0,0.0,352,0,0,0.0,0,Fulham,0,0,0,0,True,0
Mathias Jensen,MID,Brentford,0.9,0,0,0,0.13,0.0,362,1,0,0.7,27,Bournemouth,0,0,0,0,False,1
Mathias Jensen,MID,Brentford,0.8,0,0,0,0.03,0.0,372,3,0,0.9,63,Newcastle United,0,0,1,1,True,1
Mathias Jensen,MID,Brentford,4.8,0,3,0,0.37,0.03,32,2,1,9.0,80,Bournemouth,0,0,1,9,True,1
Mathias Jensen,MID,Brentford,4.2,0,0,0,0.22,0.0,46,1,0,6.4,90,Newcastle United,0,0,1,2,False,0
Mathias Jensen,MID,Brentford,5.8,0,2,0,0.01,0.12,52,3,1,6.2,90,Everton,0,0,1,9,True,0
Mathias Jensen,MID,Brentford,5.7,1,1,0,0.24,0.0,67,1,0,5.3,68,Nottingham Forest,0,0,1,6,False,0
Mathias Jensen,MID,Brentford,7.8,0,2,1,0.03,0.12,78,0,1,8.8,82,Manchester United,0,0,1,10,False,0
Mathias Jensen,MID,Brentford,6.5,0,0,1,0.3,0.09,83,0,0,4.5,75,Burnley,0,0,1,2,True,1
