name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Odsonne Edouard,FWD,Crystal Palace,0,6.9,2023-08-21,90,Arsenal,1,2,True
Odsonne Edouard,FWD,Crystal Palace,0,6.8,2024-02-24,65,Burnley,1,2,True
Odsonne Edouard,FWD,Crystal Palace,1,16.0,2023-08-12,90,Sheffield,1,7,False
Odsonne Edouard,FWD,Crystal Palace,0,2.1,2023-08-26,70,Brentford,1,2,False
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2023-12-16,0,Manchester City,0,0,False
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2023-12-21,0,Brighton,0,0,True
Odsonne Edouard,FWD,Crystal Palace,0,4.3,2023-10-27,78,Tottenham,1,2,True
Odsonne Edouard,FWD,Crystal Palace,0,6.6,2023-12-06,90,Bournemouth,1,1,True
Odsonne Edouard,FWD,Crystal Palace,0,4.2,2023-11-25,79,Luton,1,2,False
Odsonne Edouard,FWD,Crystal Palace,3,7.1,2023-12-03,86,West Ham,1,9,False
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2023-12-27,0,Chelsea,0,0,False
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2024-01-20,0,Arsenal,0,0,False
Odsonne Edouard,FWD,Crystal Palace,0,13.8,2023-11-11,82,Everton,1,6,True
Odsonne Edouard,FWD,Crystal Palace,0,1.6,2023-12-09,45,Liverpool,1,1,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2023-12-30,0,Brentford,0,0,True
Odsonne Edouard,FWD,Crystal Palace,0,2.2,2023-11-04,85,Burnley,1,1,False
Odsonne Edouard,FWD,Crystal Palace,0,2.1,2024-02-12,6,Chelsea,0,1,True
Odsonne Edouard,FWD,Crystal Palace,0,1.4,2024-02-03,10,Brighton,0,1,False
Odsonne Edouard,FWD,Crystal Palace,0,0.1,2024-01-30,1,Sheffield,0,1,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2024-03-30,0,Nottingham Forest,0,0,False
Odsonne Edouard,FWD,Crystal Palace,0,0.3,2024-03-02,19,Tottenham,0,1,False
Odsonne Edouard,FWD,Crystal Palace,0,0.6,2024-03-09,9,Luton,0,1,True
Odsonne Edouard,FWD,Crystal Palace,0,4.2,2024-02-19,71,Everton,1,2,False
Odsonne Edouard,FWD,Crystal Palace,0,0.1,2024-04-02,4,Bournemouth,0,1,False
Odsonne Edouard,FWD,Crystal Palace,0,7.4,2024-04-06,16,Manchester City,0,5,True
Odsonne Edouard,FWD,Crystal Palace,3,15.2,2023-09-03,89,Wolverhampton,1,13,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2024-04-14,1,Liverpool,0,1,False
Odsonne Edouard,FWD,Crystal Palace,2,10.6,2023-09-16,89,Aston Villa,1,8,False
Odsonne Edouard,FWD,Crystal Palace,0,2.3,2023-10-07,90,Nottingham Forest,1,2,True
Odsonne Edouard,FWD,Crystal Palace,0,2.7,2023-10-21,90,Newcastle United,1,1,False
Odsonne Edouard,FWD,Crystal Palace,0,1.0,2023-09-23,90,Fulham,1,2,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2023-09-30,0,Manchester United,0,0,False
Odsonne Edouard,FWD,Crystal Palace,0,2.4,2024-05-06,22,Manchester United,0,0,True
Odsonne Edouard,FWD,Crystal Palace,0,0.2,2024-05-19,14,Aston Villa,0,1,True
Odsonne Edouard,FWD,Crystal Palace,0,4.3,2024-04-27,21,Fulham,0,1,False
Odsonne Edouard,FWD,Crystal Palace,0,1.3,2024-04-21,22,West Ham,0,1,True
Odsonne Edouard,FWD,Crystal Palace,0,0.0,2024-04-24,0,Newcastle United,0,0,True
Odsonne Edouard,FWD,Crystal Palace,0,0.2,2024-05-11,21,Wolverhampton,0,1,False
