name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-08-20,0,West Ham,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-08-13,0,Liverpool,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-16,0,Sheffield,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-10-28,0,Brentford,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-11-06,0,Tottenham,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-24,0,Wolverhampton,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-11-12,0,Manchester City,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-03,0,Brighton,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-11-25,0,Newcastle United,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-06,0,Manchester United,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-10,0,Everton,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-27,0,Crystal Palace,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-12-30,0,Luton,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2024-01-13,0,Fulham,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2024-01-31,0,Liverpool,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2024-02-04,0,Wolverhampton,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2024-02-12,0,Crystal Palace,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-08-25,0,Luton,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,1.83,2,2.3,2024-03-02,90,Brentford,0,1,1,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2024-03-30,0,Burnley,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.78,1,0.8,2024-02-17,19,Manchester City,0,0,1,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.8,2,1.9,2024-03-11,90,Newcastle United,0,1,1,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.4,2024-04-04,15,Manchester United,0,0,1,True
Trevoh Chalobah,DEF,Chelsea,0,0,1.36,2,2.2,2024-04-07,90,Sheffield,0,1,0,False
Trevoh Chalobah,DEF,Chelsea,0,1,1.41,0,2.9,2024-04-15,90,Everton,0,1,6,True
Trevoh Chalobah,DEF,Chelsea,0,1,0.99,0,4.2,2024-05-05,82,West Ham,0,1,6,True
Trevoh Chalobah,DEF,Chelsea,1,0,0.87,2,4.1,2024-04-27,90,Aston Villa,0,1,2,False
Trevoh Chalobah,DEF,Chelsea,3,1,1.54,0,6.2,2024-05-02,90,Tottenham,0,1,15,True
Trevoh Chalobah,DEF,Chelsea,0,0,2.15,1,1.9,2024-05-19,90,Bournemouth,0,1,2,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-09-02,0,Nottingham Forest,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-09-17,0,Bournemouth,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.67,1,0.4,2024-04-23,23,Arsenal,0,0,1,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-09-24,0,Aston Villa,0,0,0,True
Trevoh Chalobah,DEF,Chelsea,0,0,1.62,2,2.2,2024-05-11,90,Nottingham Forest,0,1,1,False
Trevoh Chalobah,DEF,Chelsea,0,0,1.24,1,3.9,2024-05-15,90,Brighton,0,1,2,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-10-02,0,Fulham,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-10-07,0,Burnley,0,0,0,False
Trevoh Chalobah,DEF,Chelsea,0,0,0.0,0,0.0,2023-10-21,0,Arsenal,0,0,0,True
