name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Jarell Quansah,DEF,Liverpool,1.5,0,0,0,0.0,0.0,0.0,9,0,0,0.0,0,Chelsea,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,0.5,0,0,0,0.0,0.0,0.0,97,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,1.0,0,0,0,0.0,0.0,0.0,105,0,0,0.0,0,Luton,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,0.8,0,0,0,0.0,0.0,0.01,117,0,0,0.5,1,Brentford,0,0,0,0,1,True,0
Jarell Quansah,DEF,Liverpool,-0.2,0,0,0,0.0,0.0,0.0,126,0,0,0.0,0,Manchester City,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,0.7,0,0,0,0.0,0.0,0.0,136,0,0,0.0,0,Fulham,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,1.2,0,0,0,0.0,0.0,0.0,147,0,0,0.0,0,Sheffield,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,0.9,0,0,0,0.01,0.0,0.53,153,0,0,0.2,56,Crystal Palace,0,0,0,1,1,False,0
Jarell Quansah,DEF,Liverpool,0.2,0,0,0,0.0,0.0,0.0,166,0,0,0.0,0,Manchester United,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,0.2,0,0,0,0.0,0.0,0.0,174,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,2.2,0,0,1,0.01,0.06,0.76,185,0,0,1.4,90,Burnley,0,0,0,1,6,False,0
Jarell Quansah,DEF,Liverpool,0.5,0,0,0,0.0,0.0,0.0,14,0,0,0.0,0,Bournemouth,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,1.2,0,0,0,0.0,0.0,0.0,194,0,0,0.0,0,Newcastle United,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,2.5,0,0,0,0.0,0.0,0.0,202,0,0,0.0,0,Bournemouth,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,0.5,0,0,0,0.0,0.0,0.0,219,0,0,0.0,0,Chelsea,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,0.0,0,0,0,0.0,0.0,0.0,221,0,0,0.0,0,Arsenal,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,0.7,0,0,0,0.01,0.04,1.33,234,1,0,2.5,90,Burnley,0,0,0,1,1,True,1
Jarell Quansah,DEF,Liverpool,2.7,0,0,0,0.0,0.0,0.0,241,0,0,0.0,0,Brentford,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,2.7,0,0,0,0.01,0.0,1.03,257,1,0,1.3,90,Luton,0,0,0,1,2,True,0
Jarell Quansah,DEF,Liverpool,1.3,0,0,0,0.0,0.0,0.0,268,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,0.5,0,0,0,0.01,0.02,1.61,277,1,0,2.8,90,Manchester City,0,0,0,1,2,True,0
Jarell Quansah,DEF,Liverpool,0.3,0,0,0,0.0,0.0,0.4,29,0,0,0.2,13,Newcastle United,0,0,0,0,1,False,0
Jarell Quansah,DEF,Liverpool,1.8,0,0,0,0.02,0.0,0.44,295,1,0,3.9,90,Brighton,0,0,0,1,2,True,0
Jarell Quansah,DEF,Liverpool,2.3,0,0,0,0.0,0.0,0.0,308,0,0,0.0,0,Sheffield,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,1.7,0,0,0,0.02,0.0,0.71,317,2,0,1.2,90,Manchester United,0,0,0,1,1,False,0
Jarell Quansah,DEF,Liverpool,1.3,0,0,0,0.0,0.0,0.0,326,0,0,0.0,0,Crystal Palace,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,3.0,0,0,0,0.01,0.0,0.8,335,1,0,2.2,90,Fulham,0,0,0,1,2,False,0
Jarell Quansah,DEF,Liverpool,3.0,0,0,0,0.01,0.0,0.33,285,0,0,2.1,27,Everton,0,0,0,0,1,False,0
Jarell Quansah,DEF,Liverpool,1.3,0,0,0,0.02,0.0,0.66,349,2,0,2.5,90,West Ham,0,0,0,1,1,False,0
Jarell Quansah,DEF,Liverpool,1.0,0,0,0,0.01,0.0,1.16,357,2,0,1.9,90,Tottenham,0,0,0,1,1,True,0
Jarell Quansah,DEF,Liverpool,2.8,0,2,0,0.01,0.1,3.36,361,3,1,9.1,90,Aston Villa,0,0,0,1,9,False,0
Jarell Quansah,DEF,Liverpool,7.0,0,3,1,0.03,0.82,0.56,377,0,1,14.6,90,Wolverhampton,0,0,0,1,15,True,0
Jarell Quansah,DEF,Liverpool,1.0,0,0,0,0.0,0.0,0.08,37,0,0,0.4,19,Aston Villa,0,0,0,0,1,True,0
Jarell Quansah,DEF,Liverpool,1.8,0,0,0,0.01,0.0,0.51,50,1,0,2.6,82,Wolverhampton,0,0,0,1,2,False,0
Jarell Quansah,DEF,Liverpool,1.5,0,0,0,0.0,0.0,0.0,57,0,0,0.0,0,West Ham,0,0,0,0,0,True,0
Jarell Quansah,DEF,Liverpool,1.2,0,0,0,0.0,0.0,0.0,68,0,0,0.0,0,Tottenham,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,0.5,0,0,0,0.0,0.0,0.0,72,0,0,0.0,0,Brighton,0,0,0,0,0,False,0
Jarell Quansah,DEF,Liverpool,0.5,0,0,0,0.0,0.0,0.0,85,0,0,0.0,0,Everton,0,0,0,0,0,True,0
