name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Antonee Robinson,DEF,Fulham,2,1,2.37,0,6.3,2024-03-16,90,Tottenham,0,1,11,True
Antonee Robinson,DEF,Fulham,0,0,3.8,3,1.1,2023-08-19,90,Brentford,0,1,1,True
Antonee Robinson,DEF,Fulham,0,0,1.67,1,3.1,2024-02-24,90,Manchester United,0,1,2,False
Antonee Robinson,DEF,Fulham,0,1,2.73,0,3.0,2023-08-12,90,Everton,0,1,6,False
Antonee Robinson,DEF,Fulham,0,0,3.25,2,3.4,2023-08-26,90,Arsenal,0,1,1,False
Antonee Robinson,DEF,Fulham,0,0,3.97,3,5.8,2023-12-16,90,Newcastle United,0,1,1,False
Antonee Robinson,DEF,Fulham,0,0,0.35,2,4.3,2023-12-23,81,Burnley,0,1,1,True
Antonee Robinson,DEF,Fulham,0,1,0.22,0,2.3,2023-12-06,74,Nottingham Forest,0,1,6,True
Antonee Robinson,DEF,Fulham,0,0,1.32,1,4.4,2023-10-29,90,Brighton,0,1,1,False
Antonee Robinson,DEF,Fulham,1,0,2.22,4,8.3,2023-12-03,90,Liverpool,0,1,4,False
Antonee Robinson,DEF,Fulham,0,0,1.41,2,6.0,2023-11-27,90,Wolverhampton,0,1,4,True
Antonee Robinson,DEF,Fulham,0,0,1.64,1,5.1,2023-12-31,90,Arsenal,0,1,2,True
Antonee Robinson,DEF,Fulham,0,0,2.19,1,5.4,2024-01-13,90,Chelsea,0,1,2,False
Antonee Robinson,DEF,Fulham,0,0,1.76,2,6.4,2023-12-26,82,Bournemouth,0,1,1,False
Antonee Robinson,DEF,Fulham,0,0,0.69,1,1.3,2023-11-04,90,Manchester United,0,1,1,True
Antonee Robinson,DEF,Fulham,1,0,3.08,3,7.2,2023-11-12,90,Aston Villa,1,1,2,False
Antonee Robinson,DEF,Fulham,0,1,1.03,0,3.1,2023-12-10,71,West Ham,0,1,6,True
Antonee Robinson,DEF,Fulham,0,0,1.84,1,8.8,2024-02-10,90,Bournemouth,0,1,2,True
Antonee Robinson,DEF,Fulham,1,0,1.68,2,6.7,2024-02-03,90,Burnley,0,1,5,False
Antonee Robinson,DEF,Fulham,0,1,2.15,0,4.7,2024-01-30,90,Everton,0,1,6,True
Antonee Robinson,DEF,Fulham,0,0,1.87,3,5.9,2024-03-30,90,Sheffield,0,1,1,False
Antonee Robinson,DEF,Fulham,0,1,1.17,0,1.7,2024-03-02,90,Brighton,0,1,6,True
Antonee Robinson,DEF,Fulham,0,0,0.83,2,2.5,2024-03-09,90,Wolverhampton,0,1,1,False
Antonee Robinson,DEF,Fulham,1,0,1.65,2,6.6,2024-02-17,90,Aston Villa,0,1,5,True
Antonee Robinson,DEF,Fulham,0,0,1.51,3,4.4,2024-04-02,90,Nottingham Forest,0,1,1,False
Antonee Robinson,DEF,Fulham,0,0,0.59,1,6.7,2024-04-06,90,Newcastle United,0,1,2,True
Antonee Robinson,DEF,Fulham,0,0,2.26,5,0.9,2023-09-02,90,Manchester City,0,1,-1,False
Antonee Robinson,DEF,Fulham,0,1,0.93,0,4.1,2024-04-14,90,West Ham,0,1,6,False
Antonee Robinson,DEF,Fulham,0,0,0.0,0,0.0,2023-09-16,0,Luton,0,0,0,True
Antonee Robinson,DEF,Fulham,0,0,0.57,1,3.7,2023-10-07,90,Sheffield,1,1,0,True
Antonee Robinson,DEF,Fulham,0,0,1.51,2,2.4,2023-10-23,90,Tottenham,0,1,1,False
Antonee Robinson,DEF,Fulham,1,1,0.3,0,4.9,2023-09-23,90,Crystal Palace,0,1,7,False
Antonee Robinson,DEF,Fulham,0,0,1.73,2,3.9,2023-10-02,90,Chelsea,0,1,1,True
Antonee Robinson,DEF,Fulham,1,1,0.63,0,3.4,2024-05-04,90,Brentford,0,1,7,False
Antonee Robinson,DEF,Fulham,0,0,1.73,2,2.3,2024-05-19,78,Luton,0,1,0,False
Antonee Robinson,DEF,Fulham,0,0,1.01,1,2.7,2024-04-27,90,Crystal Palace,0,1,2,True
Antonee Robinson,DEF,Fulham,0,0,1.02,3,3.8,2024-04-21,90,Liverpool,0,1,1,True
Antonee Robinson,DEF,Fulham,0,0,3.25,4,2.0,2024-05-11,90,Manchester City,0,1,-1,True
