name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-03-31,0,Brighton,0,0,0,True
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-03-10,0,Manchester City,0,0,0,True
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-04-04,0,Sheffield,0,0,0,True
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-04-07,0,Manchester United,0,0,0,False
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-04-14,0,Crystal Palace,0,0,0,True
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-04-27,0,West Ham,0,0,0,False
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-05-05,0,Tottenham,0,0,0,True
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-05-19,0,Wolverhampton,0,0,0,True
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-04-21,0,Fulham,0,0,0,False
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-04-24,0,Everton,0,0,0,False
Amara Nallo,DEF,Liverpool,0,0,0.0,0,0.0,2024-05-13,0,Aston Villa,0,0,0,False
