name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-08-11,0,Manchester City,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-12-16,0,Everton,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-10-28,0,Bournemouth,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-12-23,0,Fulham,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-11-04,0,Crystal Palace,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-12-05,0,Wolverhampton,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-11-11,0,Arsenal,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-11-25,0,West Ham,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-12-02,0,Sheffield,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-12-09,0,Brighton,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-12-26,0,Liverpool,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,1.07,1,2024-03-16,90,Brentford,0,0,5,1,3,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-12-30,0,Aston Villa,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2024-01-12,0,Luton,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2024-02-24,0,Crystal Palace,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2024-01-31,0,Manchester City,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-08-27,0,Aston Villa,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2024-02-03,0,Fulham,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2024-02-10,0,Liverpool,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2024-03-03,0,Bournemouth,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,1,0,4.11,2,2024-03-30,90,Chelsea,0,0,11,1,5,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2024-03-10,0,West Ham,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2024-02-17,0,Arsenal,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.84,1,2024-04-02,90,Wolverhampton,0,0,1,1,2,True
Arijanet Muric,GK,Burnley,0,0,0.83,1,2024-04-06,90,Everton,0,0,2,1,2,False
Arijanet Muric,GK,Burnley,1,0,0.91,1,2024-04-13,90,Brighton,1,0,8,1,3,True
Arijanet Muric,GK,Burnley,3,0,3.58,4,2024-05-04,90,Newcastle United,0,1,7,1,10,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-09-02,0,Tottenham,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,3,0,2.71,1,2024-04-27,90,Manchester United,0,0,9,1,8,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-09-18,0,Nottingham Forest,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,1.45,2,2024-05-19,90,Nottingham Forest,0,0,4,1,2,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-09-23,0,Manchester United,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,2,0,2.43,1,2024-04-20,90,Sheffield,0,0,10,1,7,False
Arijanet Muric,GK,Burnley,2,0,2.5,2,2024-05-11,90,Tottenham,0,0,7,1,5,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-09-30,0,Newcastle United,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-10-03,0,Luton,0,0,0,0,0,False
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-10-07,0,Chelsea,0,0,0,0,0,True
Arijanet Muric,GK,Burnley,0,0,0.0,0,2023-10-21,0,Brentford,0,0,0,0,0,False
