name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,9,0,0.0,0,Liverpool,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,95,0,0.0,0,Brentford,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,110,0,0.0,0,Tottenham,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,115,0,0.0,0,Manchester City,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,127,0,0.0,0,Newcastle United,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,135,0,0.0,0,Brighton,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,150,0,0.0,0,Manchester United,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,154,0,0.0,0,Everton,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,0.5,0,0,0.0,0.0,165,0,0.0,0,Sheffield,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,1.2,0,2,0.13,0.82,180,1,10.3,32,Wolverhampton,0,0,0,7,False,0
Christopher Nkunku,FWD,Chelsea,1.5,0,0,0.09,0.07,186,0,2.7,70,Crystal Palace,0,0,1,2,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,19,0,0.0,0,West Ham,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,2.2,0,0,0.0,0.0,195,0,0.0,28,Luton,0,0,0,1,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,206,0,0.0,0,Fulham,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,2.0,0,0,0.01,0.15,219,1,5.8,45,Liverpool,0,0,0,5,False,0
Christopher Nkunku,FWD,Chelsea,2.3,0,0,0.01,0.62,226,0,6.7,71,Wolverhampton,0,0,1,2,True,0
Christopher Nkunku,FWD,Chelsea,2.7,0,0,0.01,0.06,232,0,2.1,45,Crystal Palace,0,0,0,1,False,0
Christopher Nkunku,FWD,Chelsea,1.2,0,0,0.0,0.21,246,0,2.9,26,Manchester City,0,0,0,1,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,261,0,0.0,0,Brentford,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,275,0,0.0,0,Newcastle United,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,26,0,0.0,0,Luton,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,294,0,0.0,0,Burnley,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,307,0,0.0,0,Manchester United,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,318,0,0.0,0,Sheffield,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,325,0,0.0,0,Everton,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,-0.2,0,0,0.0,0.0,281,0,0.0,0,Arsenal,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,-0.2,0,0,0.0,0.0,341,0,0.0,0,Aston Villa,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,-0.2,0,0,0.0,0.0,255,0,0.0,0,Tottenham,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.2,0,0,0.01,0.0,355,0,0.5,14,West Ham,0,0,0,1,True,0
Christopher Nkunku,FWD,Chelsea,3.0,0,0,0.04,0.12,367,0,1.3,32,Nottingham Forest,0,0,0,1,False,0
Christopher Nkunku,FWD,Chelsea,3.0,0,2,0.05,0.31,332,1,7.6,48,Brighton,0,0,0,7,False,0
Christopher Nkunku,FWD,Chelsea,1.7,0,0,0.02,0.11,375,0,2.8,26,Bournemouth,0,0,0,1,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,35,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,42,0,0.0,0,Bournemouth,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,55,0,0.0,0,Aston Villa,0,0,0,0,True,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,64,0,0.0,0,Fulham,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,73,0,0.0,0,Burnley,0,0,0,0,False,0
Christopher Nkunku,FWD,Chelsea,0.0,0,0,0.0,0.0,84,0,0.0,0,Arsenal,0,0,0,0,True,0
