name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Joël Veltman,DEF,Brighton,2.5,0,0,0,0.0,0.0,1.04,4,1,0,0.1,11,Luton,0,0,0,0,1,True,0
Joël Veltman,DEF,Brighton,1.0,0,0,0,0.01,0.01,0.3,94,0,0,1.9,19,Fulham,0,0,0,0,1,True,0
Joël Veltman,DEF,Brighton,1.3,0,0,0,0.02,0.0,0.71,103,1,0,2.1,90,Everton,0,0,0,1,2,False,0
Joël Veltman,DEF,Brighton,1.8,0,0,0,0.0,0.0,0.32,114,1,0,0.2,19,Sheffield,0,0,0,0,1,True,0
Joël Veltman,DEF,Brighton,1.3,0,0,0,0.01,0.15,1.69,128,2,0,2.7,90,Nottingham Forest,0,0,0,1,1,False,0
Joël Veltman,DEF,Brighton,1.2,0,0,0,0.03,0.0,1.93,135,3,0,2.6,90,Chelsea,0,0,0,1,1,False,0
Joël Veltman,DEF,Brighton,1.0,0,0,0,0.0,0.0,0.11,142,0,0,0.6,17,Brentford,0,0,0,0,1,True,0
Joël Veltman,DEF,Brighton,1.3,0,0,0,0.0,0.0,0.0,152,0,0,0.0,0,Burnley,0,0,0,0,0,True,0
Joël Veltman,DEF,Brighton,0.3,0,0,0,0.0,0.0,0.45,161,0,0,0.2,26,Arsenal,0,0,0,1,1,False,0
Joël Veltman,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,172,0,0,0.0,0,Crystal Palace,0,0,0,0,0,False,0
Joël Veltman,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,184,0,0,0.0,0,Tottenham,0,0,0,0,0,True,0
Joël Veltman,DEF,Brighton,1.0,0,0,0,0.0,0.0,1.15,20,1,0,1.6,33,Wolverhampton,0,0,0,0,1,False,0
Joël Veltman,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,199,0,0,0.0,0,West Ham,0,0,0,0,0,False,0
Joël Veltman,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,204,0,0,0.0,0,Wolverhampton,0,0,0,0,0,True,0
Joël Veltman,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,214,0,0,0.0,0,Luton,0,0,0,0,0,False,0
Joël Veltman,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,224,0,0,0.0,0,Crystal Palace,0,0,0,0,0,True,0
Joël Veltman,DEF,Brighton,0.2,0,0,0,0.0,0.0,0.35,238,1,0,0.3,7,Tottenham,0,0,0,0,1,False,0
Joël Veltman,DEF,Brighton,0.7,0,0,0,0.0,0.0,0.0,249,0,0,0.0,0,Sheffield,0,0,0,0,0,False,0
Joël Veltman,DEF,Brighton,0.0,0,0,0,0.01,0.0,0.23,254,1,0,1.3,29,Everton,0,0,0,0,1,True,0
Joël Veltman,DEF,Brighton,0.8,0,0,0,0.1,0.0,1.24,264,3,0,4.3,90,Fulham,0,0,0,1,1,False,0
Joël Veltman,DEF,Brighton,1.8,0,0,1,0.01,0.0,0.68,274,0,0,0.8,90,Nottingham Forest,0,0,0,1,5,True,1
Joël Veltman,DEF,Brighton,2.0,1,0,0,0.02,0.07,0.53,24,0,0,4.9,18,West Ham,0,0,0,0,4,True,0
Joël Veltman,DEF,Brighton,1.8,0,0,0,0.06,0.0,2.79,295,2,0,3.2,90,Liverpool,0,0,0,1,1,False,0
Joël Veltman,DEF,Brighton,4.0,0,0,1,0.01,0.07,0.5,303,0,0,2.2,85,Brentford,0,0,0,1,6,False,0
Joël Veltman,DEF,Brighton,2.0,0,0,0,0.0,0.0,0.0,312,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
Joël Veltman,DEF,Brighton,2.5,0,0,0,0.01,0.0,1.7,324,1,0,1.1,90,Burnley,0,0,0,1,1,False,1
Joël Veltman,DEF,Brighton,0.4,0,0,0,0.0,0.0,0.82,282,3,0,0.4,45,Manchester City,0,0,0,1,-1,True,1
Joël Veltman,DEF,Brighton,1.4,0,0,0,0.01,0.0,0.27,342,1,0,1.4,16,Bournemouth,0,0,0,0,1,False,0
Joël Veltman,DEF,Brighton,1.3,0,0,1,0.03,0.05,0.06,353,0,0,1.2,90,Aston Villa,0,0,0,1,6,True,0
Joël Veltman,DEF,Brighton,5.2,0,0,0,0.0,0.11,0.71,366,0,1,7.1,39,Newcastle United,0,0,0,1,7,False,0
Joël Veltman,DEF,Brighton,5.2,0,0,0,0.0,0.0,0.0,332,0,0,0.0,0,Chelsea,0,0,0,0,0,True,0
Joël Veltman,DEF,Brighton,0.0,0,0,0,0.0,0.0,0.0,373,0,0,0.0,0,Manchester United,0,0,0,0,0,True,0
