name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Jayden Danns,FWD,Liverpool,4.0,0,0,0.0,0.0,241,0,0.0,0,Brentford,0,0,0,0,False,0
Jayden Danns,FWD,Liverpool,4.0,0,0,0.0,0.0,257,0,0.2,1,Luton,0,0,0,1,True,0
Jayden Danns,FWD,Liverpool,0.8,0,0,0.01,0.0,268,0,0.0,6,Nottingham Forest,0,0,0,0,False,1
Jayden Danns,FWD,Liverpool,-0.3,0,0,0.0,0.0,277,0,0.0,0,Manchester City,0,0,0,0,True,0
Jayden Danns,FWD,Liverpool,0.5,0,0,0.0,0.0,295,0,0.0,0,Brighton,0,0,0,0,True,0
Jayden Danns,FWD,Liverpool,1.0,0,0,0.0,0.0,308,0,0.0,0,Sheffield,0,0,0,0,True,0
Jayden Danns,FWD,Liverpool,0.5,0,0,0.0,0.0,317,0,0.0,0,Manchester United,0,0,0,0,False,0
Jayden Danns,FWD,Liverpool,0.5,0,0,0.0,0.0,326,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Jayden Danns,FWD,Liverpool,1.0,0,0,0.0,0.0,335,0,0.0,0,Fulham,0,0,0,0,False,0
Jayden Danns,FWD,Liverpool,1.0,0,0,0.0,0.0,285,0,0.0,0,Everton,0,0,0,0,False,0
Jayden Danns,FWD,Liverpool,0.5,0,0,0.0,0.0,349,0,0.0,0,West Ham,0,0,0,0,False,0
Jayden Danns,FWD,Liverpool,0.0,0,0,0.0,0.0,357,0,0.0,0,Tottenham,0,0,0,0,True,0
Jayden Danns,FWD,Liverpool,0.0,0,0,0.0,0.0,361,0,0.0,0,Aston Villa,0,0,0,0,False,0
Jayden Danns,FWD,Liverpool,0.5,0,0,0.0,0.0,377,0,0.0,0,Wolverhampton,0,0,0,0,True,0
