name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Pelly Ruddock Mpanzu,MID,Luton,0,0,3,0.0,2023-08-12,87,Brighton,1,2,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.1,2023-10-29,14,Aston Villa,0,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2023-11-05,0,Liverpool,0,0,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.2,2023-11-11,4,Manchester United,0,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,1,0,0.7,2023-11-25,60,Crystal Palace,1,3,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,2,1.3,2023-12-02,59,Brentford,1,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,3,0.9,2023-12-05,87,Arsenal,1,2,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2023-12-10,0,Manchester City,0,0,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,1.0,2023-12-23,10,Newcastle United,0,1,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2023-12-26,6,Sheffield,0,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2023-12-30,0,Chelsea,0,0,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2024-01-12,0,Burnley,0,0,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.1,2024-01-30,22,Brighton,0,1,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,1,2.3,2024-02-03,22,Newcastle United,0,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2024-02-10,0,Sheffield,0,0,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2024-02-18,0,Manchester United,0,0,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,4,1.3,2024-02-21,45,Liverpool,0,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,1,0.1,2024-03-02,6,Aston Villa,0,1,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2024-03-09,0,Crystal Palace,0,0,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,1,0.1,2024-03-13,22,Bournemouth,0,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,1,3.7,2024-03-16,59,Nottingham Forest,1,1,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.4,2023-08-25,13,Chelsea,0,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,2,0.2,2024-03-30,90,Tottenham,1,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,2,1.2,2024-04-03,53,Arsenal,1,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2024-04-06,0,Bournemouth,0,0,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,2,0.7,2024-04-13,13,Manchester City,0,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,1,0.0,2024-04-20,9,Brentford,0,1,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2024-04-27,0,Wolverhampton,0,0,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2024-05-03,0,Everton,0,0,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.0,2024-05-11,0,West Ham,0,0,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.3,2024-05-19,20,Fulham,0,1,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,1,0.8,2023-09-01,19,West Ham,0,1,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,0.2,2023-09-16,15,Fulham,0,1,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,0,2.5,2023-09-23,33,Wolverhampton,0,1,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,1,1.0,2023-09-30,90,Everton,1,2,False
Pelly Ruddock Mpanzu,MID,Luton,0,0,2,3.0,2023-10-03,90,Burnley,1,2,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,1,4.3,2023-10-07,66,Tottenham,1,2,True
Pelly Ruddock Mpanzu,MID,Luton,0,0,1,0.6,2023-10-21,71,Nottingham Forest,1,2,False
