name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Maxime Esteve,DEF,Burnley,0,0,0.66,0,1.0,2024-02-03,45,Fulham,0,0,1,True
Maxime Esteve,DEF,Burnley,0,0,2.14,3,1.7,2024-02-10,79,Liverpool,0,1,1,False
Maxime Esteve,DEF,Burnley,0,0,1.03,3,1.3,2024-02-17,61,Arsenal,0,1,1,True
Maxime Esteve,DEF,Burnley,0,0,2.39,3,1.3,2024-02-24,90,Crystal Palace,0,1,0,False
Maxime Esteve,DEF,Burnley,0,0,1.1,2,2.7,2024-03-03,90,Bournemouth,0,1,1,True
Maxime Esteve,DEF,Burnley,0,0,1.82,2,1.8,2024-03-10,90,West Ham,0,1,0,False
Maxime Esteve,DEF,Burnley,0,0,1.07,1,2.3,2024-03-16,90,Brentford,0,1,2,True
Maxime Esteve,DEF,Burnley,0,0,4.11,2,2.6,2024-03-30,90,Chelsea,0,1,0,False
Maxime Esteve,DEF,Burnley,0,0,0.84,1,1.8,2024-04-02,90,Wolverhampton,0,1,2,True
Maxime Esteve,DEF,Burnley,0,0,0.83,1,2.0,2024-04-06,90,Everton,0,1,2,False
Maxime Esteve,DEF,Burnley,0,0,0.91,1,2.0,2024-04-13,90,Brighton,0,1,2,True
Maxime Esteve,DEF,Burnley,0,0,2.43,1,2.2,2024-04-20,90,Sheffield,0,1,2,False
Maxime Esteve,DEF,Burnley,0,0,2.71,1,2.5,2024-04-27,90,Manchester United,0,1,1,False
Maxime Esteve,DEF,Burnley,0,0,1.61,3,0.6,2024-05-04,45,Newcastle United,0,1,-1,True
Maxime Esteve,DEF,Burnley,0,0,2.5,2,1.4,2024-05-11,90,Tottenham,0,1,1,False
Maxime Esteve,DEF,Burnley,0,0,1.45,2,2.7,2024-05-19,90,Nottingham Forest,0,1,0,True
