name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
William Osula,FWD,Sheffield Utd,0,1.1,2023-08-18,73,Nottingham Forest,1,2,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-08-12,90,Crystal Palace,1,1,True
William Osula,FWD,Sheffield Utd,0,0.0,2023-10-28,0,Arsenal,0,0,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-12-22,0,Aston Villa,0,0,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-11-12,1,Brighton,0,1,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-12-16,32,Chelsea,0,1,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-11-04,0,Wolverhampton,0,0,True
William Osula,FWD,Sheffield Utd,0,3.3,2023-11-25,9,Bournemouth,0,1,True
William Osula,FWD,Sheffield Utd,0,4.3,2023-12-02,45,Burnley,0,0,False
William Osula,FWD,Sheffield Utd,0,0.3,2023-12-09,52,Brentford,1,0,True
William Osula,FWD,Sheffield Utd,0,1.6,2023-12-06,74,Liverpool,1,2,True
William Osula,FWD,Sheffield Utd,0,2.1,2023-12-26,4,Luton,0,1,True
William Osula,FWD,Sheffield Utd,0,2.6,2023-12-30,66,Manchester City,1,2,False
William Osula,FWD,Sheffield Utd,0,2.7,2024-01-21,45,West Ham,1,4,True
William Osula,FWD,Sheffield Utd,0,1.5,2024-01-30,26,Crystal Palace,0,1,False
William Osula,FWD,Sheffield Utd,0,0.5,2024-02-03,45,Aston Villa,1,1,True
William Osula,FWD,Sheffield Utd,0,0.0,2024-02-10,0,Luton,0,0,False
William Osula,FWD,Sheffield Utd,0,0.2,2024-02-25,8,Wolverhampton,0,1,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-08-27,70,Manchester City,1,1,True
William Osula,FWD,Sheffield Utd,0,0.0,2024-03-04,45,Arsenal,0,1,True
William Osula,FWD,Sheffield Utd,0,0.3,2024-02-18,30,Brighton,1,1,True
William Osula,FWD,Sheffield Utd,0,0.1,2024-03-09,10,Bournemouth,0,1,False
William Osula,FWD,Sheffield Utd,0,0.0,2024-03-30,0,Fulham,0,0,True
William Osula,FWD,Sheffield Utd,0,0.3,2024-04-04,27,Liverpool,0,1,False
William Osula,FWD,Sheffield Utd,0,0.0,2024-04-07,0,Chelsea,0,0,True
William Osula,FWD,Sheffield Utd,0,0.0,2024-04-13,0,Brentford,0,0,False
William Osula,FWD,Sheffield Utd,0,2.1,2024-04-27,23,Newcastle United,0,1,False
William Osula,FWD,Sheffield Utd,0,0.0,2024-05-04,0,Nottingham Forest,0,0,True
William Osula,FWD,Sheffield Utd,0,0.0,2024-04-20,0,Burnley,0,0,True
William Osula,FWD,Sheffield Utd,0,0.0,2024-04-24,3,Manchester United,0,1,False
William Osula,FWD,Sheffield Utd,0,0.0,2024-05-19,0,Tottenham,0,0,True
William Osula,FWD,Sheffield Utd,0,0.0,2024-05-11,0,Everton,0,0,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-09-02,0,Everton,0,0,True
William Osula,FWD,Sheffield Utd,0,0.0,2023-09-16,0,Tottenham,0,0,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-09-24,0,Newcastle United,0,0,True
William Osula,FWD,Sheffield Utd,0,0.0,2023-09-30,0,West Ham,0,0,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-10-07,0,Fulham,0,0,False
William Osula,FWD,Sheffield Utd,0,0.0,2023-10-21,0,Manchester United,0,0,True
