name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals_conceded,fixture,goals_conceded,minutes,opponent_team,own_goals,penalties_saved,red_cards,saves,starts,total_points,was_home,yellow_cards
David Raya Martin,GK,Brentford,3.2,0,0,0,0.0,0.0,8,0,0,Tottenham,0,0,0,0,0,0,True,0
David Raya Martin,GK,Arsenal,5.7,0,0,1,0.0,0.03,91,0,90,Sheffield,0,0,0,0,1,6,True,0
David Raya Martin,GK,Arsenal,3.3,0,0,0,0.0,1.09,107,1,90,Newcastle United,0,0,0,0,1,2,False,0
David Raya Martin,GK,Arsenal,4.7,0,0,0,0.0,0.3,111,1,90,Burnley,0,0,0,4,1,3,True,0
David Raya Martin,GK,Arsenal,0.0,0,0,0,0.0,0.0,121,0,0,Brentford,0,0,0,0,0,0,False,0
David Raya Martin,GK,Arsenal,2.3,0,0,0,0.01,0.71,131,1,90,Wolverhampton,0,0,0,2,1,2,True,0
David Raya Martin,GK,Arsenal,2.5,0,0,0,0.01,0.5,146,3,90,Luton,0,0,0,1,1,1,False,0
David Raya Martin,GK,Arsenal,2.1,0,0,0,0.0,0.51,151,1,90,Aston Villa,0,0,0,2,1,2,False,0
David Raya Martin,GK,Arsenal,2.7,0,0,1,0.0,0.69,161,0,90,Brighton,0,0,0,1,1,6,True,0
David Raya Martin,GK,Arsenal,2.2,0,0,0,0.0,0.95,174,1,90,Liverpool,0,0,0,2,1,2,False,0
David Raya Martin,GK,Arsenal,3.7,0,0,0,0.0,1.48,181,2,90,West Ham,0,1,0,1,1,6,True,0
David Raya Martin,GK,Arsenal,0.5,0,0,0,0.0,0.0,12,0,0,Crystal Palace,0,0,0,0,0,0,False,0
David Raya Martin,GK,Arsenal,3.5,0,0,0,0.0,1.34,193,2,90,Fulham,0,0,0,2,1,1,False,0
David Raya Martin,GK,Arsenal,5.5,0,1,1,0.0,0.33,201,0,90,Crystal Palace,0,0,0,5,1,8,True,0
David Raya Martin,GK,Arsenal,5.5,0,0,0,0.0,0.4,215,1,90,Nottingham Forest,0,0,0,2,1,2,False,0
David Raya Martin,GK,Arsenal,4.0,0,0,0,0.0,0.41,221,1,90,Liverpool,0,0,0,1,1,2,True,0
David Raya Martin,GK,Arsenal,5.0,0,0,1,0.0,0.21,239,0,90,West Ham,0,0,0,1,1,6,False,0
David Raya Martin,GK,Arsenal,4.5,0,0,1,0.0,0.26,242,0,90,Burnley,0,0,0,0,1,6,False,0
David Raya Martin,GK,Arsenal,0.0,0,0,0,0.0,0.16,251,1,90,Newcastle United,0,0,0,1,1,2,True,0
David Raya Martin,GK,Arsenal,6.5,0,0,1,0.0,0.23,269,0,90,Sheffield,0,0,0,0,1,6,False,0
David Raya Martin,GK,Arsenal,0.0,0,0,0,0.0,0.0,271,0,0,Brentford,0,0,0,0,0,0,True,0
David Raya Martin,GK,Arsenal,0.5,0,0,0,0.0,0.0,21,0,0,Fulham,0,0,0,0,0,0,True,0
David Raya Martin,GK,Arsenal,3.7,0,0,1,0.0,0.95,296,0,90,Manchester City,0,0,0,1,1,5,False,1
David Raya Martin,GK,Arsenal,5.2,0,0,1,0.0,0.27,301,0,90,Luton,0,0,0,1,1,6,True,0
David Raya Martin,GK,Arsenal,5.2,0,0,1,0.0,0.53,312,0,90,Brighton,0,0,0,2,1,6,False,0
David Raya Martin,GK,Arsenal,5.0,0,0,0,0.01,1.13,321,2,90,Aston Villa,0,0,0,0,1,1,True,0
David Raya Martin,GK,Arsenal,13.4,0,3,1,0.01,0.14,340,0,90,Wolverhampton,0,0,0,3,1,10,False,0
David Raya Martin,GK,Arsenal,13.4,0,0,1,0.0,1.61,281,0,90,Chelsea,0,0,0,1,1,6,True,0
David Raya Martin,GK,Arsenal,5.5,0,0,0,0.0,2.37,348,2,90,Tottenham,0,0,0,0,1,1,False,0
David Raya Martin,GK,Arsenal,5.8,0,0,1,0.0,0.37,351,0,90,Bournemouth,0,0,0,2,1,6,True,0
David Raya Martin,GK,Arsenal,6.6,0,0,1,0.0,0.64,365,0,90,Manchester United,0,0,0,2,1,5,False,1
David Raya Martin,GK,Arsenal,4.5,0,0,0,0.0,0.5,371,1,90,Everton,0,0,0,1,1,2,True,0
David Raya Martin,GK,Arsenal,0.0,0,0,0,0.0,0.0,31,0,0,Manchester United,0,0,0,0,0,0,True,0
David Raya Martin,GK,Arsenal,2.5,0,2,1,0.0,0.3,43,0,90,Everton,0,0,0,1,1,8,False,0
David Raya Martin,GK,Arsenal,3.0,0,0,0,0.0,1.5,51,2,90,Tottenham,0,0,0,3,1,2,True,0
David Raya Martin,GK,Arsenal,5.8,0,0,1,0.0,0.69,62,0,90,Bournemouth,0,0,0,1,1,6,False,0
David Raya Martin,GK,Arsenal,4.2,0,0,1,0.0,0.55,71,0,90,Manchester City,0,0,0,0,1,6,True,0
David Raya Martin,GK,Arsenal,5.2,0,0,0,0.0,1.36,84,2,90,Chelsea,0,0,0,3,1,2,False,0
