name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Ryan Christie,MID,Bournemouth,0,0,1,3.5,2023-08-12,66,West Ham,1,2,True
Ryan Christie,MID,Bournemouth,0,0,1,3.5,2023-10-28,90,Burnley,1,2,True
Ryan Christie,MID,Bournemouth,0,0,6,1.9,2023-11-04,90,Manchester City,1,2,False
Ryan Christie,MID,Bournemouth,0,1,0,11.3,2023-11-11,90,Newcastle United,1,3,True
Ryan Christie,MID,Bournemouth,0,0,1,3.8,2023-11-25,90,Sheffield,1,2,False
Ryan Christie,MID,Bournemouth,3,0,2,11.2,2023-12-03,90,Aston Villa,1,7,True
Ryan Christie,MID,Bournemouth,0,1,0,7.0,2023-12-06,90,Crystal Palace,1,3,False
Ryan Christie,MID,Bournemouth,0,1,0,3.0,2023-12-09,90,Manchester United,1,3,False
Ryan Christie,MID,Bournemouth,0,0,2,3.7,2023-12-23,90,Nottingham Forest,1,1,False
Ryan Christie,MID,Bournemouth,0,1,0,2.5,2023-12-26,90,Fulham,1,3,True
Ryan Christie,MID,Bournemouth,0,0,3,1.1,2023-08-19,62,Liverpool,1,2,False
Ryan Christie,MID,Bournemouth,0,0,1,0.8,2023-12-31,68,Tottenham,1,2,False
Ryan Christie,MID,Bournemouth,0,0,4,5.7,2024-01-21,90,Liverpool,1,2,True
Ryan Christie,MID,Bournemouth,0,0,1,4.3,2024-02-01,90,West Ham,1,1,False
Ryan Christie,MID,Bournemouth,0,0,1,1.1,2024-02-04,55,Nottingham Forest,1,1,True
Ryan Christie,MID,Bournemouth,0,0,3,5.0,2024-02-10,90,Fulham,1,2,False
Ryan Christie,MID,Bournemouth,0,0,2,3.5,2024-02-17,90,Newcastle United,1,1,False
Ryan Christie,MID,Bournemouth,0,0,1,5.6,2024-02-24,87,Manchester City,1,2,True
Ryan Christie,MID,Bournemouth,0,0,0,0.8,2024-03-03,45,Burnley,1,1,False
Ryan Christie,MID,Bournemouth,2,0,2,13.1,2024-03-09,73,Sheffield,1,7,True
Ryan Christie,MID,Bournemouth,0,0,3,8.2,2024-03-13,90,Luton,1,5,True
Ryan Christie,MID,Bournemouth,0,0,1,3.7,2023-08-26,59,Tottenham,1,1,True
Ryan Christie,MID,Bournemouth,0,0,0,0.0,2024-03-30,0,Everton,0,0,True
Ryan Christie,MID,Bournemouth,0,1,0,1.9,2024-04-02,90,Crystal Palace,1,3,True
Ryan Christie,MID,Bournemouth,0,0,2,2.4,2024-04-06,90,Luton,1,2,False
Ryan Christie,MID,Bournemouth,0,0,2,7.3,2024-04-13,90,Manchester United,1,1,True
Ryan Christie,MID,Bournemouth,0,0,2,8.8,2024-04-21,75,Aston Villa,1,2,False
Ryan Christie,MID,Bournemouth,0,1,0,8.9,2024-04-24,90,Wolverhampton,1,3,False
Ryan Christie,MID,Bournemouth,0,0,0,4.6,2024-04-28,23,Brighton,0,4,True
Ryan Christie,MID,Bournemouth,0,0,3,3.4,2024-05-04,90,Arsenal,1,1,False
Ryan Christie,MID,Bournemouth,0,1,0,5.2,2024-05-11,80,Brentford,1,3,True
Ryan Christie,MID,Bournemouth,0,0,2,4.7,2024-05-19,90,Chelsea,1,2,False
Ryan Christie,MID,Bournemouth,0,0,1,5.8,2023-09-02,86,Brentford,1,2,False
Ryan Christie,MID,Bournemouth,0,1,0,7.8,2023-09-17,88,Chelsea,1,3,True
Ryan Christie,MID,Bournemouth,0,0,3,3.5,2023-09-24,81,Brighton,1,5,False
Ryan Christie,MID,Bournemouth,0,0,3,4.5,2023-09-30,82,Arsenal,1,2,True
Ryan Christie,MID,Bournemouth,0,0,2,0.7,2023-10-07,45,Everton,1,1,False
Ryan Christie,MID,Bournemouth,0,0,1,1.6,2023-10-21,33,Wolverhampton,0,1,True
