name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Hwang Hee-chan,MID,Wolves,0,0,0,6.7,2023-08-19,35,Brighton,0,5,True
Hwang Hee-chan,MID,Wolves,0,0,1,2.8,2023-08-14,27,Manchester United,0,1,False
Hwang Hee-chan,MID,Wolves,0,0,3,2.5,2023-12-17,90,West Ham,1,2,False
Hwang Hee-chan,MID,Wolves,0,0,1,3.3,2023-12-24,90,Chelsea,1,2,True
Hwang Hee-chan,MID,Wolves,0,0,2,9.0,2023-10-28,90,Newcastle United,1,7,True
Hwang Hee-chan,MID,Wolves,0,0,2,8.4,2023-11-04,90,Sheffield,1,5,False
Hwang Hee-chan,MID,Wolves,0,0,1,1.4,2023-11-11,90,Tottenham,1,2,True
Hwang Hee-chan,MID,Wolves,2,1,0,8.1,2023-12-05,90,Burnley,1,10,True
Hwang Hee-chan,MID,Wolves,0,0,3,5.7,2023-11-27,90,Fulham,1,7,False
Hwang Hee-chan,MID,Wolves,0,0,2,2.7,2023-12-02,90,Arsenal,1,1,False
Hwang Hee-chan,MID,Wolves,0,0,1,1.8,2023-12-09,90,Nottingham Forest,1,2,True
Hwang Hee-chan,MID,Wolves,3,0,1,12.5,2023-12-27,45,Brentford,1,14,False
Hwang Hee-chan,MID,Wolves,0,1,0,8.2,2023-12-30,90,Everton,1,6,True
Hwang Hee-chan,MID,Wolves,0,1,0,1.2,2024-02-25,85,Sheffield,1,3,True
Hwang Hee-chan,MID,Wolves,0,0,0,0.0,2024-01-22,0,Brighton,0,0,False
Hwang Hee-chan,MID,Wolves,0,0,0,0.3,2023-08-26,45,Everton,1,1,False
Hwang Hee-chan,MID,Wolves,0,0,0,0.0,2024-02-01,0,Manchester United,0,0,True
Hwang Hee-chan,MID,Wolves,0,0,0,0.0,2024-02-10,0,Brentford,0,0,True
Hwang Hee-chan,MID,Wolves,0,0,0,0.0,2024-02-04,0,Chelsea,0,0,False
Hwang Hee-chan,MID,Wolves,0,0,0,0.0,2024-03-02,0,Newcastle United,0,0,False
Hwang Hee-chan,MID,Wolves,0,0,0,0.0,2024-03-30,0,Aston Villa,0,0,False
Hwang Hee-chan,MID,Wolves,0,0,0,0.0,2024-03-09,0,Fulham,0,0,True
Hwang Hee-chan,MID,Wolves,0,0,1,2.8,2024-02-17,87,Tottenham,1,2,False
Hwang Hee-chan,MID,Wolves,0,0,0,0.0,2024-04-02,0,Burnley,0,0,False
Hwang Hee-chan,MID,Wolves,0,0,0,0.0,2024-04-06,0,West Ham,0,0,True
Hwang Hee-chan,MID,Wolves,0,0,0,0.8,2024-04-13,31,Nottingham Forest,0,1,False
Hwang Hee-chan,MID,Wolves,0,0,2,5.9,2023-09-03,30,Crystal Palace,0,6,False
Hwang Hee-chan,MID,Wolves,0,0,5,5.7,2024-05-04,86,Manchester City,1,7,False
Hwang Hee-chan,MID,Wolves,0,0,1,5.4,2023-09-16,59,Liverpool,1,6,True
Hwang Hee-chan,MID,Wolves,0,0,2,2.6,2024-05-19,61,Liverpool,1,2,False
Hwang Hee-chan,MID,Wolves,0,0,1,9.5,2024-04-27,90,Luton,1,6,True
Hwang Hee-chan,MID,Wolves,0,0,0,0.9,2023-09-23,45,Luton,1,1,False
Hwang Hee-chan,MID,Wolves,0,0,1,1.7,2024-04-20,50,Arsenal,1,0,True
Hwang Hee-chan,MID,Wolves,0,0,1,4.7,2024-04-24,90,Bournemouth,1,2,True
Hwang Hee-chan,MID,Wolves,2,0,1,6.2,2023-09-30,85,Manchester City,1,8,True
Hwang Hee-chan,MID,Wolves,0,0,3,1.7,2024-05-11,90,Crystal Palace,1,2,True
Hwang Hee-chan,MID,Wolves,3,0,1,10.2,2023-10-08,85,Aston Villa,1,10,True
Hwang Hee-chan,MID,Wolves,0,0,1,7.7,2023-10-21,90,Bournemouth,1,4,False
