name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,own_goals,starts,total_points,was_home
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-03-16,0,Nottingham Forest,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,2.34,2,0.0,2023-08-12,75,Brighton,0,1,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.08,0,0.2,2023-08-25,13,Chelsea,0,0,1,False
Mads Juel Andersen,DEF,Luton,0,0,0.44,0,0.9,2023-12-23,14,Newcastle United,0,0,1,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-10-29,0,Aston Villa,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-12-05,0,Arsenal,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-11-25,0,Crystal Palace,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-12-02,0,Brentford,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-01-12,0,Burnley,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.13,0,0.4,2023-12-26,12,Sheffield,0,0,1,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-11-11,0,Manchester United,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-12-10,0,Manchester City,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-12-30,0,Chelsea,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-11-05,0,Liverpool,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-02-10,0,Sheffield,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-01-30,0,Brighton,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-03-30,0,Tottenham,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-02-03,0,Newcastle United,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-03-02,0,Aston Villa,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-03-09,0,Crystal Palace,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-03-13,0,Bournemouth,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-02-18,0,Manchester United,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-02-21,0,Liverpool,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-04-03,0,Arsenal,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-04-06,0,Bournemouth,0,0,0,True
Mads Juel Andersen,DEF,Luton,1,0,1.06,2,7.4,2023-09-01,90,West Ham,0,1,8,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-04-13,0,Manchester City,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,1.96,1,0.9,2023-10-07,58,Tottenham,0,1,1,True
Mads Juel Andersen,DEF,Luton,0,0,0.98,1,1.6,2023-09-16,90,Fulham,0,1,2,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-10-21,0,Nottingham Forest,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-09-23,0,Wolverhampton,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-05-03,0,Everton,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.65,0,2.8,2023-09-30,45,Everton,0,0,1,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2023-10-03,0,Burnley,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-05-19,0,Fulham,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-04-27,0,Wolverhampton,0,0,0,False
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-04-20,0,Brentford,0,0,0,True
Mads Juel Andersen,DEF,Luton,0,0,0.0,0,0.0,2024-05-11,0,West Ham,0,0,0,False
