name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Callum Hudson-Odoi,MID,Chelsea,1.1,0,0,0,0.0,0.0,9,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.0,0,0,0,0.0,0.0,97,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.0,0,0,0,0.0,0.0,108,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.0,0,0,0,0.0,0.0,119,0,0,0.0,0,West Ham,0,0,0,0,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.0,1,0,0,0.08,0.0,128,0,0,2.6,28,Brighton,0,0,0,4,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,1.2,0,0,0,0.03,0.0,139,1,0,1.7,25,Everton,0,0,0,1,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,1.5,0,0,0,0.01,0.0,145,3,0,1.4,57,Fulham,0,0,1,1,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,1.2,0,0,0,0.0,0.0,160,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,1.4,0,0,0,0.02,0.0,169,0,0,2.0,7,Tottenham,0,0,0,1,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,1.3,0,0,0,0.0,0.04,177,3,0,1.3,45,Bournemouth,0,0,0,1,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.5,0,0,0,0.02,0.07,189,1,0,3.6,78,Newcastle United,0,0,1,2,False,0
Callum Hudson-Odoi,MID,Chelsea,0.0,0,0,0,0.0,0.0,19,0,0,0.0,0,West Ham,0,0,0,0,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.5,0,0,0,0.0,0.0,197,0,0,0.0,11,Manchester United,0,0,0,1,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,2.7,1,0,0,0.18,0.1,203,3,0,7.8,90,Brentford,0,0,1,5,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,2.5,0,0,0,0.01,0.0,215,2,0,0.4,26,Arsenal,0,0,0,1,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,5.3,0,3,0,0.01,0.03,222,1,1,6.7,89,Bournemouth,0,0,1,10,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,5.7,0,2,0,0.04,0.03,237,3,1,8.0,90,Newcastle United,0,0,1,9,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,7.8,0,3,1,0.28,0.37,248,0,1,13.3,90,West Ham,0,0,1,11,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,0.0,0,0,0,0.06,0.41,252,4,0,4.9,90,Aston Villa,0,0,1,2,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,5.5,0,0,0,0.04,0.05,268,1,0,5.3,90,Liverpool,0,0,1,2,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,4.0,0,0,0,0.01,0.0,274,0,0,1.2,18,Brighton,0,0,0,1,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,2.0,0,0,0,0.01,0.02,287,1,0,2.2,15,Luton,0,0,0,1,False,0
Callum Hudson-Odoi,MID,Chelsea,0.5,0,0,0,0.0,0.0,26,0,0,0.0,0,Luton,0,0,0,0,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,1.5,0,0,0,0.05,0.06,298,1,0,8.5,90,Crystal Palace,0,0,1,2,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,2.8,0,0,0,0.03,0.46,305,1,1,8.8,69,Fulham,0,0,1,7,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,2.1,0,0,0,0.02,0.12,319,3,0,3.1,90,Tottenham,0,0,1,2,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,3.2,0,0,0,0.1,0.19,329,2,0,7.1,90,Wolverhampton,0,0,1,2,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,3.0,0,0,0,0.01,0.04,334,2,0,3.0,79,Everton,0,0,1,2,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,1.0,0,0,0,0.17,0.07,347,2,0,6.0,90,Manchester City,0,0,1,2,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,5.7,0,3,0,0.09,0.31,360,1,2,15.7,89,Sheffield,0,0,1,15,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,6.5,0,0,0,0.07,0.15,367,3,1,12.0,85,Chelsea,0,0,1,7,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,7.0,0,0,0,0.3,0.0,374,1,0,3.3,87,Burnley,0,0,1,2,False,0
Callum Hudson-Odoi,MID,Chelsea,0.0,0,0,0,0.0,0.0,35,0,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,3.8,0,3,0,0.21,0.13,47,1,1,11.0,70,Burnley,0,0,1,10,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,2.7,0,0,0,0.07,0.0,59,0,0,0.8,34,Manchester City,0,0,0,1,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,4.0,0,0,0,0.06,0.0,67,1,0,2.3,59,Brentford,0,0,1,1,True,0
Callum Hudson-Odoi,MID,Nott'm Forest,1.7,0,0,1,0.04,0.0,74,0,0,1.0,65,Crystal Palace,0,0,1,3,False,0
Callum Hudson-Odoi,MID,Nott'm Forest,1.8,0,0,0,0.0,0.0,88,0,0,0.0,0,Luton,0,0,0,0,True,0
