name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-08-12,0,West Ham,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-10-28,0,Burnley,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-11-04,0,Manchester City,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-11-11,0,Newcastle United,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-11-25,0,Sheffield,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-03,0,Aston Villa,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-06,0,Crystal Palace,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-09,0,Manchester United,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-23,0,Nottingham Forest,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-26,0,Fulham,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-08-19,0,Liverpool,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-12-31,0,Tottenham,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-01-21,0,Liverpool,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-01,0,West Ham,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-04,0,Nottingham Forest,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-10,0,Fulham,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-17,0,Newcastle United,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-02-24,0,Manchester City,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-03-03,0,Burnley,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-03-09,0,Sheffield,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-03-13,0,Luton,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-08-26,0,Tottenham,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-03-30,0,Everton,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-04-02,0,Crystal Palace,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-04-06,0,Luton,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-04-13,0,Manchester United,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-04-21,0,Aston Villa,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,2,1,0.54,0,2024-04-24,90,Wolverhampton,0,0,4,1,9,False
Mark Travers,GK,Bournemouth,0,1,1.0,0,2024-04-28,90,Brighton,0,0,1,1,6,True
Mark Travers,GK,Bournemouth,0,0,3.98,3,2024-05-04,90,Arsenal,0,0,6,1,3,False
Mark Travers,GK,Bournemouth,0,0,1.44,2,2024-05-11,90,Brentford,0,0,2,1,1,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2024-05-19,0,Chelsea,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-09-02,0,Brentford,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-09-17,0,Chelsea,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-09-24,0,Brighton,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-09-30,0,Arsenal,0,0,0,0,0,True
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-10-07,0,Everton,0,0,0,0,0,False
Mark Travers,GK,Bournemouth,0,0,0.0,0,2023-10-21,0,Wolverhampton,0,0,0,0,0,True
