name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Enes Ünal,Bournemouth,Nottingham Forest,,False,,0.0,,,,,0.0,,,0.0,0.0,False,0.0,0.0,0.0,2.0,2.0,4.01,1.22,0.13,0.0,Bournemouth,True,Newcastle United,,0.67
Enes Ünal,Bournemouth,Newcastle United,,True,,0.0,,,,,0.0,,,0.0,0.0,False,0.0,0.0,0.0,2.0,2.0,4.01,1.22,0.13,0.0,Bournemouth,False,Everton,,-0.39
Enes Ünal,Bournemouth,Everton,,False,,0.0,,,,,0.0,,,0.0,0.0,False,0.0,0.0,0.0,2.0,2.0,4.01,1.22,0.13,1.0,Bournemouth,True,Chelsea,,0.0
Enes Ünal,Bournemouth,Chelsea,2024-09-14,True,Sub,7.0,0.0,0.06,0.0,0.05,1.0,2.0,1.0,4.2,0.0,False,0.0,0.0,1.75,2.0,2.0,4.01,1.22,0.13,1.0,Bournemouth,False,Liverpool,,-1.08
Enes Ünal,Bournemouth,Liverpool,2024-09-21,False,Sub,14.0,0.0,0.05,0.0,0.0,1.0,1.0,0.0,0.3,0.0,False,0.25,0.01,4.2,2.0,2.0,4.01,1.22,0.13,1.0,Bournemouth,True,Southampton,,0.24
Enes Ünal,Bournemouth,Southampton,2024-09-30,True,Sub,14.0,0.0,0.0,0.0,0.11,1.0,0.0,1.0,1.3,0.0,False,0.4,0.02,5.83,2.0,2.0,4.01,1.22,0.13,1.0,Bournemouth,False,Leicester City,,-0.22
Enes Ünal,Bournemouth,Leicester City,2024-10-05,False,Sub,16.0,0.0,0.14,0.0,0.0,1.0,1.0,0.0,1.0,0.0,False,0.6,0.02,7.29,2.0,2.0,4.01,1.22,0.13,1.0,Bournemouth,True,Arsenal,,-0.32
Enes Ünal,Bournemouth,Arsenal,2024-10-19,True,Sub,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,False,0.8,0.05,7.38,2.0,2.0,4.01,1.22,0.13,1.0,Bournemouth,False,Aston Villa,,0.11
Enes Ünal,Bournemouth,Aston Villa,2024-10-26,False,FW,63.0,0.0,0.08,0.0,0.0,1.0,2.0,0.0,0.7,0.0,True,1.0,0.05,13.56,2.0,2.0,4.01,1.22,0.13,,Bournemouth,True,Manchester City,,-1.18
,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,Bournemouth,False,Brentford,,-0.15
,Bournemouth,,,,,,,,,,,,,,,,,,,,,,,,,Bournemouth,True,Brighton,,-0.42
