name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jay Stansfield,Fulham,Manchester United,2024-08-16,False,Sub,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Leicester City,,0.47
Jay Stansfield,Fulham,Leicester City,,True,,0.0,,,,,0.0,,,0.0,0.0,False,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Ipswich Town,,
Jay Stansfield,Fulham,Ipswich Town,,False,,0.0,,,,,0.0,,,0.0,0.0,False,0.5,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,West Ham,,0.48
Jay Stansfield,Fulham,West Ham,,True,,0.0,,,,,0.0,,,0.0,0.0,False,0.33,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Newcastle United,,0.67
Jay Stansfield,Fulham,Newcastle United,,True,,0.0,,,,,0.0,,,0.0,0.0,False,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Nottingham Forest,,-0.54
Jay Stansfield,Fulham,Nottingham Forest,,False,,0.0,,,,,0.0,,,0.0,0.0,False,0.2,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Manchester City,,-1.51
Jay Stansfield,Fulham,Manchester City,,False,,0.0,,,,,0.0,,,0.0,0.0,False,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,True,Aston Villa,,0.66
Jay Stansfield,Fulham,Aston Villa,,True,,0.0,,,,,0.0,,,0.0,0.0,False,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,Fulham,False,Everton,,-0.39
Jay Stansfield,Fulham,Everton,,False,,0.0,,,,,0.0,,,0.0,0.0,False,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,,Fulham,True,Brentford,,0.54
,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,Fulham,False,Crystal Palace,,0.2
,Fulham,,,,,,,,,,,,,,,,,,,,,,,,,Fulham,True,Wolverhampton,,-0.08
