name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Cameron Archer,Southampton,Newcastle United,2024-08-17,False,Sub,19.0,0.0,0.13,0.0,0.0,1.0,2.0,0.0,2.3,0.0,False,0.0,0.0,19.0,4.0,1.0,5.8,2.99,0.04,1.0,Southampton,True,Nottingham Forest,,1.2
Cameron Archer,Southampton,Nottingham Forest,2024-08-24,True,Sub,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,False,1.0,0.13,18.5,4.0,1.0,5.8,2.99,0.04,1.0,Southampton,False,Brentford,,-0.15
Cameron Archer,Southampton,Brentford,2024-08-31,False,Sub,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,False,1.0,0.07,27.33,4.0,1.0,5.8,2.99,0.04,0.0,Southampton,True,Manchester United,,0.39
Cameron Archer,Southampton,Manchester United,2024-09-14,True,FW,61.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.9,0.0,True,1.0,0.04,35.75,4.0,1.0,5.8,2.99,0.04,1.0,Southampton,True,Ipswich Town,,
Cameron Archer,Southampton,Ipswich Town,2024-09-21,True,FW,58.0,0.0,1.89,0.0,0.0,1.0,3.0,0.0,3.8,0.0,True,0.75,0.28,40.2,4.0,1.0,5.8,2.99,0.04,1.0,Southampton,False,Bournemouth,,-0.04
Cameron Archer,Southampton,Bournemouth,2024-09-30,False,Sub,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,False,0.8,0.61,35.83,4.0,1.0,5.8,2.99,0.04,7.0,Southampton,False,Arsenal,,-0.56
Cameron Archer,Southampton,Arsenal,2024-10-05,False,Sub,63.0,1.0,0.12,0.0,0.0,7.0,1.0,0.0,5.3,1.0,False,0.8,0.58,39.71,4.0,1.0,5.8,2.99,0.04,9.0,Southampton,True,Leicester City,,0.47
Cameron Archer,Southampton,Leicester City,2024-10-19,True,FW,67.0,1.0,1.0,0.0,0.0,9.0,4.0,0.0,11.2,3.0,True,2.0,0.6,43.12,4.0,1.0,5.8,2.99,0.04,2.0,Southampton,False,Manchester City,,-1.51
Cameron Archer,Southampton,Manchester City,2024-10-26,False,FW,86.0,0.0,0.23,0.0,0.0,2.0,1.0,0.0,1.2,0.0,True,3.6,0.8,47.89,4.0,1.0,5.8,2.99,0.04,,Southampton,True,Everton,,0.61
,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,Southampton,False,Wolverhampton,,-0.53
,Southampton,,,,,,,,,,,,,,,,,,,,,,,,,Southampton,True,Liverpool,,0.24
