name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Chris Wood,Nott'm Forest,Bournemouth,2024-08-17,True,71.0,1.0,0.56,0.0,0.0,9.0,1.0,0.0,5.9,3.0,1.0,9.0,0.56,71.0,14.0,1.0,13.37,1.98,0.07,1.0,Nott'm Forest,False,Southampton,-1.72,-0.31
Chris Wood,Nott'm Forest,Southampton,2024-08-24,False,74.0,0.0,0.51,0.0,0.62,1.0,3.0,1.0,6.3,0.0,1.0,5.0,0.54,72.5,14.0,1.0,13.37,1.98,0.07,9.0,Nott'm Forest,True,Wolverhampton,-0.63,-0.08
Chris Wood,Nott'm Forest,Wolverhampton,2024-08-31,True,90.0,1.0,0.83,0.0,0.0,9.0,5.0,0.0,13.0,3.0,1.0,6.33,0.63,78.33,14.0,1.0,13.37,1.98,0.07,2.0,Nott'm Forest,False,Liverpool,2.76,-1.08
Chris Wood,Nott'm Forest,Liverpool,2024-09-14,False,80.0,0.0,0.32,0.0,0.03,2.0,1.0,1.0,3.2,0.0,1.0,5.25,0.55,78.75,14.0,1.0,13.37,1.98,0.07,8.0,Nott'm Forest,False,Brighton,1.21,-0.61
Chris Wood,Nott'm Forest,Brighton,2024-09-22,False,71.0,1.0,0.76,0.0,0.0,8.0,1.0,0.0,5.1,2.0,1.0,5.8,0.6,77.2,14.0,1.0,13.37,1.98,0.07,2.0,Nott'm Forest,True,Fulham,-2.25,0.27
Chris Wood,Nott'm Forest,Fulham,2024-09-28,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,1.0,4.4,0.48,79.33,14.0,1.0,13.37,1.98,0.07,8.0,Nott'm Forest,False,Chelsea,-2.46,-0.9
Chris Wood,Nott'm Forest,Chelsea,2024-10-06,False,81.0,1.0,0.45,0.0,0.0,8.0,1.0,0.0,5.8,2.0,1.0,5.8,0.47,79.57,14.0,1.0,13.37,1.98,0.07,7.0,Nott'm Forest,True,Crystal Palace,-0.57,0.88
Chris Wood,Nott'm Forest,Crystal Palace,2024-10-21,True,83.0,1.0,0.89,0.0,0.06,7.0,4.0,1.0,9.9,1.0,1.0,5.4,0.48,80.0,14.0,1.0,13.37,1.98,0.07,13.0,Nott'm Forest,False,Leicester City,1.63,-0.22
Chris Wood,Nott'm Forest,Leicester City,2024-10-25,False,80.0,2.0,0.53,0.0,0.08,13.0,3.0,1.0,12.3,3.0,1.0,7.6,0.53,80.0,14.0,1.0,13.37,1.98,0.07,,,,,,
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,True,West Ham,-2.72,0.48
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,True,Newcastle United,0.52,0.67
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Arsenal,1.87,-0.56
