name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alex Murphy,Newcastle,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,20805,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Manchester City,,-1.32
Alex Murphy,Newcastle,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,33013,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Liverpool,,0.18
Alex Murphy,Newcastle,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,36117,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Brighton,,-0.6
Alex Murphy,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,36738,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Brentford,,0.79
Alex Murphy,Newcastle,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,34935,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Sheffield,,-0.61
Alex Murphy,Newcastle,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,31790,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Burnley,,0.39
Alex Murphy,Newcastle,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,29164,0.0,0.0,0.0,0.0,0.0,Newcastle,False,West Ham,,-0.22
Alex Murphy,Newcastle,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,28677,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Crystal Palace,,0.88
Alex Murphy,Newcastle,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,28042,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Wolverhampton,,-0.52
Alex Murphy,Newcastle,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,28517,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Arsenal,,-0.11
