name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alexandre Moreno Lopera,Aston Villa,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4109,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,True,Everton,,0.53
Alexandre Moreno Lopera,Aston Villa,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3938,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,False,Burnley,,0.0
Alexandre Moreno Lopera,Aston Villa,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3636,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,False,Liverpool,,-1.01
Alexandre Moreno Lopera,Aston Villa,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3452,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,True,Crystal Palace,,0.88
Alexandre Moreno Lopera,Aston Villa,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4486,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,False,Chelsea,,-0.85
Alexandre Moreno Lopera,Aston Villa,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,7844,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,True,Brighton,,-0.66
Alexandre Moreno Lopera,Aston Villa,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,6856,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,False,Wolverhampton,,-0.52
Alexandre Moreno Lopera,Aston Villa,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5778,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,True,West Ham,,0.49
Alexandre Moreno Lopera,Aston Villa,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,5255,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,True,Luton,,
Alexandre Moreno Lopera,Aston Villa,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4745,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,False,Nottingham Forest,,-0.55
Alexandre Moreno Lopera,Aston Villa,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4477,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,True,Fulham,,-0.13
Alexandre Moreno Lopera,Aston Villa,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,7343,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,0.0,Aston Villa,False,Tottenham,,-0.36
Alexandre Moreno Lopera,Aston Villa,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,9902,0.0,0.0,0.0,0.0,0.0,0.0,0.47,17.83,1.0,Aston Villa,False,Bournemouth,,0.19
Alexandre Moreno Lopera,Aston Villa,Bournemouth,,False,16,,,,,1,,,0.5,0,0,0,0.15,0,12089,0.2,0.0,1.14,0.0,0.0,0.0,0.47,17.83,1.0,Aston Villa,True,Manchester City,,-0.96
Alexandre Moreno Lopera,Aston Villa,Manchester City,,True,1,,,,,1,,,0.0,0,0,0,0.0,0,11980,0.4,0.0,1.13,0.0,0.0,0.0,0.47,17.83,1.0,Aston Villa,True,Arsenal,,-0.11
Alexandre Moreno Lopera,Aston Villa,Arsenal,,True,12,,,,,1,,,0.5,0,0,0,0.05,0,13326,0.6,0.0,1.81,0.0,0.0,0.0,0.47,17.83,10.0,Aston Villa,False,Brentford,,-0.53
