name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Sven Botman,Newcastle,Aston Villa,2023-08-12,True,90,0.0,0.09,1.0,0.52,5,1.0,1.0,5.5,1,0,1,1.9,1,14.57,5.0,1.09,90.0,0.0,2.44,0.93,0.37,26.26,2.0,Newcastle,False,Manchester City,,-1.32
Sven Botman,Newcastle,Manchester City,2023-08-19,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,1,1.09,1,16.18,3.5,0.55,90.0,0.0,2.44,0.93,0.37,26.26,2.0,Newcastle,True,Liverpool,,0.18
Sven Botman,Newcastle,Liverpool,2023-08-27,True,86,0.0,0.09,0.0,0.0,2,2.0,0.0,2.2,0,0,1,0.51,1,16.58,3.0,0.39,88.67,0.0,2.44,0.93,0.37,26.26,0.0,Newcastle,False,Brighton,,-0.6
Sven Botman,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,14.36,2.25,0.3,66.5,0.0,2.44,0.93,0.37,26.26,9.0,Newcastle,True,Brentford,,0.79
Sven Botman,Newcastle,Brentford,2023-09-16,True,90,0.0,0.1,0.0,0.34,9,1.0,1.0,3.6,3,1,0,0.54,1,11.98,3.6,0.26,71.2,0.25,2.44,0.93,0.37,26.26,12.0,Newcastle,False,Sheffield,,-0.61
Sven Botman,Newcastle,Sheffield,2023-09-24,False,90,1.0,0.03,0.0,0.0,12,1.0,0.0,6.6,0,1,0,0.94,1,18.22,5.0,0.04,74.33,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,True,Burnley,,0.39
Sven Botman,Newcastle,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,21.89,4.6,0.04,63.71,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,False,West Ham,,-0.22
Sven Botman,Newcastle,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,15.66,4.2,0.03,55.75,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,True,Crystal Palace,,0.88
Sven Botman,Newcastle,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,13.59,4.2,0.03,49.56,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,False,Wolverhampton,,-0.52
Sven Botman,Newcastle,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,10.11,2.4,0.01,44.6,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,True,Arsenal,,-0.11
Sven Botman,Newcastle,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8.11,0.0,0.0,40.55,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,False,Bournemouth,,0.19
Sven Botman,Newcastle,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,6.8,0.0,0.0,37.17,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,True,Chelsea,,-0.25
Sven Botman,Newcastle,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,6.01,0.0,0.0,34.31,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,True,Manchester United,,0.38
Sven Botman,Newcastle,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,5.58,0.0,0.0,31.86,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,False,Everton,,-0.24
Sven Botman,Newcastle,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5.28,0.0,0.0,29.73,0.4,2.44,0.93,0.37,26.26,0.0,Newcastle,False,Tottenham,,-0.36
