name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Adam Smith,Bournemouth,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,False,Liverpool,7.33,-1.01
Adam Smith,Bournemouth,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,True,Tottenham,1.07,0.69
Adam Smith,Bournemouth,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,False,Brentford,3.04,-0.53
Adam Smith,Bournemouth,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,True,Chelsea,1.07,-0.25
Adam Smith,Bournemouth,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Bournemouth,False,Brighton,0.42,-0.6
Adam Smith,Bournemouth,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,Bournemouth,True,Arsenal,2.53,-0.11
Adam Smith,Bournemouth,Arsenal,2023-09-30,True,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.58,0,0.2,0.0,1.0,0.0,1.0,Bournemouth,False,Everton,2.78,-0.24
Adam Smith,Bournemouth,Everton,2023-10-07,False,85,0.0,0.0,0.0,0.03,1,0.0,1.0,4.1,0,0,3,2.54,1,0.4,0.0,11.5,0.0,0.0,Bournemouth,True,Wolverhampton,1.01,0.05
Adam Smith,Bournemouth,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,10.22,0.0,1.0,Bournemouth,True,Burnley,,0.39
Adam Smith,Bournemouth,Burnley,2023-10-28,True,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.6,0,0.6,0.0,9.7,0.0,0.0,Bournemouth,False,Manchester City,1.61,-1.32
