name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Aaron Cresswell,West Ham,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,85483,0.0,0.0,0.0,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,True,Chelsea,,-0.25
Aaron Cresswell,West Ham,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,79839,0.0,0.0,0.0,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,False,Brighton,,-0.6
Aaron Cresswell,West Ham,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,70736,0.0,0.0,0.0,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,False,Luton,,
Aaron Cresswell,West Ham,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,62330,0.0,0.0,0.0,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,True,Manchester City,,-0.96
Aaron Cresswell,West Ham,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,56012,0.0,0.0,0.0,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,False,Liverpool,,-1.01
Aaron Cresswell,West Ham,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,50354,0.0,0.0,0.0,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,True,Sheffield,,0.68
Aaron Cresswell,West Ham,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,42515,0.0,0.0,0.0,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,True,Newcastle United,,0.55
Aaron Cresswell,West Ham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,36573,0.0,0.0,0.0,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,False,Aston Villa,,0.29
Aaron Cresswell,West Ham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,33103,0.0,0.0,0.0,0.0,0.42,3.17,0.25,19.96,2.0,West Ham,True,Everton,,0.53
Aaron Cresswell,West Ham,Everton,2023-10-29,True,84,0.0,0.0,0.0,0.18,2,0.0,1.0,3.1,0,0,1,0.74,1,32724,0.4,0.0,8.4,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,False,Brentford,,-0.53
Aaron Cresswell,West Ham,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,34756,0.4,0.0,7.64,0.0,0.42,3.17,0.25,19.96,1.0,West Ham,True,Nottingham Forest,,1.55
Aaron Cresswell,West Ham,Nottingham Forest,2023-11-12,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.05,0,34756,0.6,0.0,7.08,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,False,Burnley,,0.0
Aaron Cresswell,West Ham,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,35664,0.6,0.0,6.54,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,True,Crystal Palace,,0.88
Aaron Cresswell,West Ham,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,35486,0.6,0.0,6.07,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,False,Tottenham,,-0.36
Aaron Cresswell,West Ham,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,35194,0.2,0.0,5.67,0.0,0.42,3.17,0.25,19.96,-1.0,West Ham,False,Fulham,,0.86
Aaron Cresswell,West Ham,Fulham,2023-12-10,False,45,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.7,0,0,3,1.12,1,35153,0.0,0.0,8.12,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,True,Wolverhampton,,0.05
Aaron Cresswell,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,35059,-0.2,0.0,7.65,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,True,Manchester United,,0.38
Aaron Cresswell,West Ham,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,34366,-0.2,0.0,7.22,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,False,Arsenal,,-0.48
Aaron Cresswell,West Ham,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,33947,-0.2,0.0,6.84,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,True,Brighton,,-0.66
Aaron Cresswell,West Ham,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,33370,-0.2,0.0,6.5,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,False,Sheffield,,-0.61
Aaron Cresswell,West Ham,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,32662,0.0,0.0,6.19,0.0,0.42,3.17,0.25,19.96,0.0,West Ham,True,Bournemouth,,1.22
