name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Chris Mepham,Bournemouth,West Ham,2023-08-12,True,30,0.0,0.0,0.0,0.02,0,0.0,1.0,1.7,0,0,0,0.23,0,7439,0.0,0.0,30.0,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Liverpool,,-1.01
Chris Mepham,Bournemouth,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,7404,0.0,0.0,15.0,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,True,Tottenham,,0.69
Chris Mepham,Bournemouth,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,7095,0.0,0.0,10.0,0.0,0.49,0.19,0.21,19.1,1.0,Bournemouth,False,Brentford,,-0.53
Chris Mepham,Bournemouth,Brentford,2023-09-02,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,1,0.99,0,6711,0.25,0.0,8.25,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,True,Chelsea,,-0.25
Chris Mepham,Bournemouth,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,6561,0.2,0.0,6.6,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Brighton,,-0.6
Chris Mepham,Bournemouth,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,6387,0.2,0.0,5.5,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,True,Arsenal,,-0.11
Chris Mepham,Bournemouth,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,6001,0.2,0.0,4.71,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Everton,,-0.24
Chris Mepham,Bournemouth,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5588,0.2,0.0,4.12,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,True,Wolverhampton,,0.05
Chris Mepham,Bournemouth,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,5491,0.0,0.0,3.67,0.0,0.49,0.19,0.21,19.1,2.0,Bournemouth,True,Burnley,,0.39
Chris Mepham,Bournemouth,Burnley,2023-10-28,True,90,0.0,0.09,0.0,0.0,2,1.0,0.0,3.6,0,0,1,0.88,1,5434,0.4,0.02,12.3,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Manchester City,,-1.32
Chris Mepham,Bournemouth,Manchester City,2023-11-04,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,0,3,0.88,1,5405,0.4,0.02,15.27,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,True,Newcastle United,,0.55
Chris Mepham,Bournemouth,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,5378,0.4,0.02,14.0,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Sheffield,,-0.61
Chris Mepham,Bournemouth,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5404,0.4,0.02,12.92,0.0,0.49,0.19,0.21,19.1,1.0,Bournemouth,True,Aston Villa,,0.64
Chris Mepham,Bournemouth,Aston Villa,2023-12-03,True,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1,0.07,0,5396,0.6,0.02,12.5,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Crystal Palace,,0.38
Chris Mepham,Bournemouth,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5421,0.2,0.0,11.67,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Manchester United,,-0.63
Chris Mepham,Bournemouth,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5418,0.2,0.0,10.94,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Nottingham Forest,,-0.55
Chris Mepham,Bournemouth,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5516,0.2,0.0,10.29,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,True,Fulham,,-0.13
Chris Mepham,Bournemouth,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,5552,0.2,0.0,9.72,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Tottenham,,-0.36
Chris Mepham,Bournemouth,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5488,0.0,0.0,9.21,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,True,Liverpool,,0.18
Chris Mepham,Bournemouth,Liverpool,2024-01-21,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.8,0,0,4,1.61,1,5460,0.0,0.0,13.25,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,West Ham,,-0.22
Chris Mepham,Bournemouth,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5504,0.0,0.0,12.62,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,True,Nottingham Forest,,1.55
Chris Mepham,Bournemouth,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,5511,0.0,0.0,12.05,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Fulham,,0.86
Chris Mepham,Bournemouth,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5550,0.0,0.0,11.52,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,False,Newcastle United,,-0.41
Chris Mepham,Bournemouth,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5566,0.0,0.0,11.04,0.0,0.49,0.19,0.21,19.1,0.0,Bournemouth,True,Manchester City,,-0.96
Chris Mepham,Bournemouth,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,5588,0.0,0.0,10.6,0.0,0.49,0.19,0.21,19.1,6.0,Bournemouth,False,Burnley,,0.0
