name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Willy Kambwala,Man Utd,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,Man Utd,False,West Ham,1.21,-0.22
Willy Kambwala,Man Utd,West Ham,2023-12-23,False,83,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,1.36,1,0.5,0.0,41.5,0.0,1.0,Man Utd,True,Aston Villa,-0.0,0.64
Willy Kambwala,Man Utd,Aston Villa,2023-12-26,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,0.67,0.0,28.0,0.0,0.0,Man Utd,False,Nottingham Forest,-2.13,-0.55
Willy Kambwala,Man Utd,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.5,0.0,21.0,0.0,0.0,Man Utd,True,Tottenham,-2.65,0.69
Willy Kambwala,Man Utd,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,16.8,0.0,0.0,Man Utd,False,Wolverhampton,-0.28,-0.52
Willy Kambwala,Man Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,14.0,0.0,0.0,Man Utd,True,West Ham,-1.53,0.49
Willy Kambwala,Man Utd,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,12.0,0.0,0.0,Man Utd,False,Aston Villa,0.57,0.29
Willy Kambwala,Man Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,10.5,0.0,0.0,Man Utd,False,Luton,,
Willy Kambwala,Man Utd,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,9.33,0.0,0.0,Man Utd,True,Fulham,-0.98,-0.13
Willy Kambwala,Man Utd,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,8.4,0.0,0.0,Man Utd,False,Manchester City,1.52,-1.32
Willy Kambwala,Man Utd,Manchester City,2024-03-03,False,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,2,0.44,0,0.0,0.0,9.55,0.0,1.0,Man Utd,True,Everton,-0.73,0.53
Willy Kambwala,Man Utd,Everton,2024-03-09,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.03,0,0.2,0.0,8.83,0.0,0.0,Man Utd,False,Brentford,1.18,-0.53
Willy Kambwala,Man Utd,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,8.15,0.0,0.0,Man Utd,False,Chelsea,0.38,-0.85
Willy Kambwala,Man Utd,Chelsea,2024-04-04,False,24,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,0,2,1.13,0,0.2,0.0,9.29,0.0,0.0,Man Utd,True,Liverpool,0.14,0.18
Willy Kambwala,Man Utd,Liverpool,2024-04-07,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,0,2,3.59,1,0.2,0.0,14.67,0.0,1.0,Man Utd,False,Bournemouth,-1.28,0.19
Willy Kambwala,Man Utd,Bournemouth,2024-04-13,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2,1.75,1,0.4,0.0,19.38,0.0,0.0,Man Utd,True,Sheffield,,0.68
Willy Kambwala,Man Utd,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,18.24,0.0,0.0,Man Utd,True,Burnley,-3.36,0.39
Willy Kambwala,Man Utd,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,17.22,0.0,0.0,Man Utd,False,Crystal Palace,0.57,0.38
Willy Kambwala,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,16.32,0.0,1.0,Man Utd,True,Arsenal,-3.39,-0.11
Willy Kambwala,Man Utd,Arsenal,2024-05-12,True,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.21,0,0.4,0.0,16.25,0.0,0.0,Man Utd,True,Newcastle United,-1.49,0.55
Willy Kambwala,Man Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,15.48,0.0,0.0,Man Utd,False,Brighton,,-0.6
Willy Kambwala,Man Utd,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,14.77,0.0,,Brentford,True,Crystal Palace,0.84,0.88
