name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ki-Jana Hoever,Wolves,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.09,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,True,Brighton,,-0.66
Ki-Jana Hoever,Wolves,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.08,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,False,Everton,,-0.24
Ki-Jana Hoever,Wolves,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.07,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,False,Crystal Palace,,0.38
Ki-Jana Hoever,Wolves,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.06,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,True,Liverpool,,0.18
Ki-Jana Hoever,Wolves,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.06,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,False,Luton,,
Ki-Jana Hoever,Wolves,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.06,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,True,Manchester City,,-0.96
Ki-Jana Hoever,Wolves,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.06,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,True,Aston Villa,,0.64
Ki-Jana Hoever,Wolves,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.05,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,False,Bournemouth,,0.19
Ki-Jana Hoever,Wolves,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.05,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,True,Newcastle United,,0.55
Ki-Jana Hoever,Wolves,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.05,0.0,0.0,0.0,0,0,0,0,0,0.0,Wolves,False,Sheffield,,-0.61
