name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Femi Seriki,Sheffield Utd,,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2863,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4498,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,2023-09-02,True,0,0.0,0.25,0.0,0.22,0,3.0,2.0,0.0,0,0,0,0.0,0,5363,0.0,0.06,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,6446,0.0,0.05,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,2023-09-24,True,0,0.0,0.31,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,6493,0.0,0.11,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,6447,0.0,0.11,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,2023-10-07,False,0,1.0,0.41,0.0,0.09,0,3.0,1.0,0.0,0,0,0,0.0,0,6724,0.0,0.19,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,2023-10-21,True,0,0.0,0.0,0.0,0.11,0,0.0,1.0,0.0,0,0,0,0.0,0,6961,0.0,0.14,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,2023-10-28,False,0,0.0,0.42,0.0,0.04,0,2.0,1.0,0.0,0,0,0,0.0,0,7121,0.0,0.23,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,7143,0.0,0.17,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,2023-11-12,False,0,1.0,0.96,0.0,0.09,0,2.0,1.0,0.0,0,0,0,0.0,0,7125,0.0,0.36,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,2023-11-25,True,0,1.0,0.12,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0.0,0,7294,0.0,0.3,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,7364,0.0,0.3,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,2023-12-06,True,0,0.0,0.0,0.0,0.44,0,0.0,2.0,0.0,0,0,0,0.0,0,7375,0.0,0.22,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,7415,0.0,0.22,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,2023-12-16,False,0,0.0,0.31,1.0,0.62,0,1.0,2.0,0.0,0,0,0,0.0,0,7451,0.0,0.29,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,7462,0.0,0.26,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,7525,0.0,0.26,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,7533,0.0,0.26,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,7430,0.0,0.26,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8217,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8685,0.0,0.0,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,8325,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,,,
Femi Seriki,Sheffield Utd,,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,7982,0.0,0.0,0.0,0,0.0,Sheffield Utd,False,,,
Femi Seriki,Sheffield Utd,,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,7759,0.0,0.0,0.0,0,0.0,Sheffield Utd,True,,,
