name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Benjamin White,Arsenal,Nottingham Forest,2023-08-12,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,1,1.18,1,7.5,1.0,0.0,90.0,0.0,0.99,4.29,0.44,26.67,7.0,Arsenal,False,Crystal Palace,,0.38
Benjamin White,Arsenal,Crystal Palace,2023-08-21,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.6,1,1,0,1.06,1,7.82,4.0,0.0,90.0,0.5,0.99,4.29,0.44,26.67,1.0,Arsenal,True,Fulham,,-0.13
Benjamin White,Arsenal,Fulham,2023-08-26,True,90,0.0,0.0,0.0,0.1,1,0.0,2.0,5.7,0,0,2,0.53,1,8.27,3.0,0.0,90.0,0.33,0.99,4.29,0.44,26.67,2.0,Arsenal,True,Manchester United,,0.38
Benjamin White,Arsenal,Manchester United,2023-09-03,True,90,0.0,0.0,0.0,0.53,2,0.0,2.0,5.5,0,0,1,0.96,1,7.94,2.75,0.0,90.0,0.25,0.99,4.29,0.44,26.67,7.0,Arsenal,False,Everton,,-0.24
Benjamin White,Arsenal,Everton,2023-09-17,False,90,0.0,0.02,0.0,0.06,7,1.0,1.0,6.5,1,1,0,0.3,1,8.03,3.6,0.0,90.0,0.4,0.99,4.29,0.44,26.67,4.0,Arsenal,True,Tottenham,,0.69
Benjamin White,Arsenal,Tottenham,2023-09-24,True,90,0.0,0.56,0.0,0.0,4,1.0,0.0,2.9,0,0,2,1.5,1,8.07,4.2,0.12,90.0,0.33,0.99,4.29,0.44,26.67,14.0,Arsenal,False,Bournemouth,,0.19
Benjamin White,Arsenal,Bournemouth,2023-09-30,False,90,1.0,0.34,0.0,0.0,14,1.0,0.0,7.9,2,1,0,0.69,1,8.82,5.6,0.19,90.0,0.43,0.99,4.29,0.44,26.67,9.0,Arsenal,True,Manchester City,,-0.96
Benjamin White,Arsenal,Manchester City,2023-10-08,True,90,0.0,0.0,0.0,0.06,9,0.0,2.0,4.6,3,1,0,0.55,1,10.03,7.2,0.19,90.0,0.5,0.99,4.29,0.44,26.67,0.0,Arsenal,False,Chelsea,,-0.85
Benjamin White,Arsenal,Chelsea,2023-10-21,False,90,0.0,0.0,0.0,0.15,0,0.0,2.0,4.1,0,0,2,1.36,1,12.31,6.8,0.19,90.0,0.44,0.99,4.29,0.44,26.67,6.0,Arsenal,True,Sheffield,,0.68
Benjamin White,Arsenal,Sheffield,2023-10-28,True,65,0.0,0.07,0.0,0.0,6,1.0,0.0,3.1,0,1,0,0.03,1,13.66,6.6,0.19,87.5,0.5,0.99,4.29,0.44,26.67,2.0,Arsenal,False,Newcastle United,,-0.41
