name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Murillo Santiago Costa dos Santos,Nott'm Forest,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,56,0.0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Burnley,,0.39
Murillo Santiago Costa dos Santos,Nott'm Forest,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,612,0.0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Manchester City,,-1.32
Murillo Santiago Costa dos Santos,Nott'm Forest,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,778,0.0,0.0,0.0,0.0,2.0,Nott'm Forest,True,Brentford,,0.79
Murillo Santiago Costa dos Santos,Nott'm Forest,Brentford,,True,90,,,,,2,,,3.1,0,0,1,1.7,1,896,0.5,0.0,22.5,0.0,7.0,Nott'm Forest,False,Crystal Palace,,0.38
Murillo Santiago Costa dos Santos,Nott'm Forest,Crystal Palace,,False,90,,,,,7,,,8.9,1,1,0,0.81,1,1308,1.8,0.0,36.0,0.5,0.0,Nott'm Forest,True,Luton,,
Murillo Santiago Costa dos Santos,Nott'm Forest,Luton,,True,90,,,,,0,,,2.3,0,0,2,1.71,1,7141,1.8,0.0,45.0,0.33,1.0,Nott'm Forest,False,Liverpool,,-1.01
Murillo Santiago Costa dos Santos,Nott'm Forest,Liverpool,,False,90,,,,,1,,,2.7,0,0,3,2.95,1,5657,2.0,0.0,51.43,0.25,6.0,Nott'm Forest,True,Aston Villa,,0.64
Murillo Santiago Costa dos Santos,Nott'm Forest,Aston Villa,,True,90,,,,,6,,,1.8,0,1,0,1.26,1,5461,3.2,0.0,56.25,0.4,1.0,Nott'm Forest,False,West Ham,,-0.22
Murillo Santiago Costa dos Santos,Nott'm Forest,West Ham,,False,75,,,,,1,,,1.2,0,0,2,1.14,1,6466,3.0,0.0,58.33,0.33,1.0,Nott'm Forest,True,Brighton,,-0.66
Murillo Santiago Costa dos Santos,Nott'm Forest,Brighton,,True,90,,,,,1,,,3.7,0,0,3,1.46,1,5749,1.8,0.0,61.5,0.29,2.0,Nott'm Forest,True,Everton,,0.53
Murillo Santiago Costa dos Santos,Nott'm Forest,Everton,,True,90,,,,,2,,,4.2,0,0,1,0.7,1,7064,2.2,0.0,64.09,0.25,0.0,Nott'm Forest,False,Fulham,,0.86
Murillo Santiago Costa dos Santos,Nott'm Forest,Fulham,,False,90,,,,,0,,,2.6,0,0,5,2.52,1,6579,2.0,0.0,66.25,0.22,2.0,Nott'm Forest,False,Wolverhampton,,-0.52
Murillo Santiago Costa dos Santos,Nott'm Forest,Wolverhampton,,False,77,,,,,2,,,3.0,0,0,1,1.14,1,6398,1.2,0.0,67.08,0.2,0.0,Nott'm Forest,True,Tottenham,,0.69
Murillo Santiago Costa dos Santos,Nott'm Forest,Tottenham,,True,90,,,,,0,,,2.5,0,0,2,1.53,1,5882,1.0,0.0,68.71,0.18,1.0,Nott'm Forest,True,Bournemouth,,1.22
Murillo Santiago Costa dos Santos,Nott'm Forest,Bournemouth,,True,90,,,,,1,,,2.4,0,0,3,1.57,1,6246,1.0,0.0,70.13,0.17,5.0,Nott'm Forest,False,Newcastle United,,-0.41
Murillo Santiago Costa dos Santos,Nott'm Forest,Newcastle United,,False,90,,,,,5,,,5.2,0,0,1,2.43,1,6524,1.6,0.0,71.38,0.15,2.0,Nott'm Forest,True,Manchester United,,0.38
Murillo Santiago Costa dos Santos,Nott'm Forest,Manchester United,,True,90,,,,,2,,,2.2,0,0,1,0.77,1,7480,2.0,0.0,72.47,0.14,1.0,Nott'm Forest,False,Brentford,,-0.53
Murillo Santiago Costa dos Santos,Nott'm Forest,Brentford,,False,90,,,,,1,,,2.1,0,0,3,1.29,1,8555,1.8,0.0,73.44,0.13,1.0,Nott'm Forest,True,Arsenal,,-0.11
Murillo Santiago Costa dos Santos,Nott'm Forest,Arsenal,,True,90,,,,,1,,,5.4,0,0,2,1.23,1,9105,2.0,0.0,74.32,0.12,2.0,Nott'm Forest,False,Bournemouth,,0.19
Murillo Santiago Costa dos Santos,Nott'm Forest,Bournemouth,,False,90,,,,,2,,,4.1,0,0,1,0.96,1,8626,2.2,0.0,75.1,0.12,1.0,Nott'm Forest,True,Newcastle United,,0.55
Murillo Santiago Costa dos Santos,Nott'm Forest,Newcastle United,,True,90,,,,,1,,,1.9,0,0,3,0.48,1,8928,1.4,0.0,75.81,0.11,6.0,Nott'm Forest,True,West Ham,,0.49
Murillo Santiago Costa dos Santos,Nott'm Forest,West Ham,,True,90,,,,,6,,,2.4,0,1,0,0.56,1,9010,2.2,0.0,76.45,0.16,-1.0,Nott'm Forest,False,Aston Villa,,0.29
Murillo Santiago Costa dos Santos,Nott'm Forest,Aston Villa,,False,45,,,,,-1,,,0.6,0,0,3,1.92,1,12924,1.8,0.0,75.09,0.15,2.0,Nott'm Forest,True,Liverpool,,0.18
Murillo Santiago Costa dos Santos,Nott'm Forest,Liverpool,,True,90,,,,,2,,,2.4,0,0,1,2.07,1,11223,2.0,0.0,75.71,0.14,2.0,Nott'm Forest,False,Brighton,,-0.6
Murillo Santiago Costa dos Santos,Nott'm Forest,Brighton,,False,90,,,,,2,,,3.1,0,0,1,0.46,1,12709,2.0,0.0,76.28,0.14,2.0,Nott'm Forest,False,Luton,,
