name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Konstantinos Mavropanos,West Ham,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,488,0.0,0.0,0.0,0.0,0.0,West Ham,False,Luton,,
Konstantinos Mavropanos,West Ham,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,477,0.0,0.0,0.0,0.0,0.0,West Ham,True,Manchester City,,-0.96
Konstantinos Mavropanos,West Ham,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,735,0.0,0.0,0.0,0.0,0.0,West Ham,False,Liverpool,,-1.01
Konstantinos Mavropanos,West Ham,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1085,0.0,0.0,0.0,0.0,1.0,West Ham,True,Sheffield,,0.68
Konstantinos Mavropanos,West Ham,Sheffield,2023-09-30,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.05,0,1473,0.2,0.0,0.2,0.0,0.0,West Ham,True,Newcastle United,,0.55
Konstantinos Mavropanos,West Ham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1681,0.2,0.0,0.17,0.0,0.0,West Ham,False,Aston Villa,,0.29
Konstantinos Mavropanos,West Ham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1935,0.2,0.0,0.14,0.0,0.0,West Ham,True,Everton,,0.53
Konstantinos Mavropanos,West Ham,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2080,0.2,0.0,0.12,0.0,-2.0,West Ham,False,Brentford,,-0.53
Konstantinos Mavropanos,West Ham,Brentford,2023-11-04,False,90,0.0,0.03,0.0,0.0,-2,1.0,0.0,1.4,0,0,3,1.4,1,2262,-0.2,0.01,10.11,0.0,0.0,West Ham,True,Nottingham Forest,,1.55
Konstantinos Mavropanos,West Ham,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,2644,-0.4,0.01,9.1,0.0,0.0,West Ham,False,Burnley,,0.0
Konstantinos Mavropanos,West Ham,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3027,-0.4,0.01,8.27,0.0,2.0,West Ham,True,Crystal Palace,,0.88
Konstantinos Mavropanos,West Ham,Crystal Palace,2023-12-03,True,90,0.0,0.08,0.0,0.0,2,1.0,0.0,2.0,0,0,1,0.88,1,3066,0.0,0.02,15.08,0.0,0.0,West Ham,False,Tottenham,,-0.36
Konstantinos Mavropanos,West Ham,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,3083,0.0,0.02,13.92,0.0,0.0,West Ham,False,Fulham,,0.86
Konstantinos Mavropanos,West Ham,Fulham,2023-12-10,False,45,0.0,0.0,0.0,0.07,0,0.0,1.0,1.9,0,0,2,1.21,0,3146,0.4,0.02,16.14,0.0,0.0,West Ham,True,Wolverhampton,,0.05
Konstantinos Mavropanos,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,3211,0.4,0.02,15.07,0.0,6.0,West Ham,True,Manchester United,,0.38
Konstantinos Mavropanos,West Ham,Manchester United,2023-12-23,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.2,0,1,0,0.91,1,3285,1.6,0.02,19.75,0.2,15.0,West Ham,False,Arsenal,,-0.48
