name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Javier Manquillo Gaitán,Newcastle,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Manchester City,3.85,-1.32
Javier Manquillo Gaitán,Newcastle,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Liverpool,1.51,0.18
Javier Manquillo Gaitán,Newcastle,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Brighton,-0.84,-0.6
Javier Manquillo Gaitán,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Brentford,-2.67,0.79
Javier Manquillo Gaitán,Newcastle,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Sheffield,,-0.61
Javier Manquillo Gaitán,Newcastle,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Burnley,-3.46,0.39
Javier Manquillo Gaitán,Newcastle,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,West Ham,-0.73,-0.22
Javier Manquillo Gaitán,Newcastle,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Crystal Palace,-1.3,0.88
Javier Manquillo Gaitán,Newcastle,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Wolverhampton,1.1,-0.52
Javier Manquillo Gaitán,Newcastle,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Arsenal,0.14,-0.11
Javier Manquillo Gaitán,Newcastle,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Bournemouth,1.71,0.19
Javier Manquillo Gaitán,Newcastle,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Chelsea,0.4,-0.25
Javier Manquillo Gaitán,Newcastle,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Manchester United,-2.03,0.38
Javier Manquillo Gaitán,Newcastle,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Everton,0.0,-0.24
Javier Manquillo Gaitán,Newcastle,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Tottenham,2.46,-0.36
Javier Manquillo Gaitán,Newcastle,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Fulham,-0.08,-0.13
Javier Manquillo Gaitán,Newcastle,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Luton,,
Javier Manquillo Gaitán,Newcastle,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Nottingham Forest,-0.46,1.55
Javier Manquillo Gaitán,Newcastle,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Liverpool,0.9,-1.01
Javier Manquillo Gaitán,Newcastle,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Manchester City,4.58,-0.96
Javier Manquillo Gaitán,Newcastle,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Aston Villa,3.3,0.29
Javier Manquillo Gaitán,Newcastle,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Luton,,
Javier Manquillo Gaitán,Newcastle,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Nottingham Forest,,-0.55
Javier Manquillo Gaitán,Newcastle,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Bournemouth,2.6,1.22
Javier Manquillo Gaitán,Newcastle,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Arsenal,0.96,-0.48
Javier Manquillo Gaitán,Newcastle,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Wolverhampton,,0.05
Javier Manquillo Gaitán,Newcastle,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Chelsea,,-0.85
Javier Manquillo Gaitán,Newcastle,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,West Ham,0.49,0.49
Javier Manquillo Gaitán,Newcastle,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Everton,-1.47,0.53
Javier Manquillo Gaitán,Newcastle,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Fulham,-1.62,0.86
Javier Manquillo Gaitán,Newcastle,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,True,Tottenham,-0.29,0.69
Javier Manquillo Gaitán,Newcastle,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,Newcastle,False,Crystal Palace,-1.13,0.38
