name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Max Kinsey,Bournemouth,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.01,0.0,0.0,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,False,Burnley,,0.0
Max Kinsey,Bournemouth,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.01,0.0,0.0,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,True,Sheffield,,0.68
Max Kinsey,Bournemouth,Sheffield,2024-03-09,True,0,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.01,0.0,0.0,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,True,Luton,,
Max Kinsey,Bournemouth,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.01,0.0,0.0,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,True,Everton,,0.53
Max Kinsey,Bournemouth,Everton,2024-03-30,True,0,0.0,0.01,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.01,0.0,0.01,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,True,Crystal Palace,,0.88
Max Kinsey,Bournemouth,Crystal Palace,2024-04-02,True,0,0.0,0.1,0.0,0.39,0,1.0,2.0,0.0,0,0,0,0.0,0,0.01,0.0,0.03,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,False,Luton,,
Max Kinsey,Bournemouth,Luton,2024-04-06,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.01,0.0,0.03,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,True,Manchester United,,0.38
Max Kinsey,Bournemouth,Manchester United,2024-04-13,True,0,0.0,0.02,0.0,0.06,0,1.0,1.0,0.0,0,0,0,0.0,0,0.01,0.0,0.03,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,False,Aston Villa,,0.29
Max Kinsey,Bournemouth,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.01,0.0,0.03,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,False,Wolverhampton,,-0.52
Max Kinsey,Bournemouth,Wolverhampton,2024-04-24,False,0,0.0,0.0,0.0,0.03,0,0.0,1.0,0.0,0,0,0,0.0,0,0.01,0.0,0.02,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,True,Brighton,,-0.66
Max Kinsey,Bournemouth,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.01,0.0,0.0,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,False,Arsenal,,-0.48
Max Kinsey,Bournemouth,Arsenal,2024-05-04,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.01,0.0,0.0,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,True,Brentford,,0.79
Max Kinsey,Bournemouth,Brentford,2024-05-11,True,0,0.0,0.03,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0,0.02,0.0,0.01,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,False,Chelsea,,-0.85
Max Kinsey,Bournemouth,Chelsea,2024-05-19,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.02,0.0,0.01,0.0,0,1.72,1.05,0,0.0,0.0,Bournemouth,True,Brighton,,-0.66
