name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Oleksandr Zinchenko,Arsenal,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,5.18,0.0,0.0,0.0,0.0,1.15,1.95,0.38,21.64,1.0,Arsenal,False,Crystal Palace,,0.38
Oleksandr Zinchenko,Arsenal,Crystal Palace,2023-08-21,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.26,0,4.88,0.5,0.0,0.5,0.0,1.15,1.95,0.38,21.64,1.0,Arsenal,True,Fulham,,-0.13
Oleksandr Zinchenko,Arsenal,Fulham,2023-08-26,True,34,0.0,0.0,0.0,0.11,1,0.0,2.0,3.5,0,0,1,0.25,0,4.63,0.67,0.0,11.67,0.0,1.15,1.95,0.38,21.64,2.0,Arsenal,True,Manchester United,,0.38
Oleksandr Zinchenko,Arsenal,Manchester United,2023-09-03,True,75,0.0,0.0,0.0,0.03,2,0.0,1.0,2.0,0,0,1,0.9,1,4.27,1.0,0.0,27.5,0.0,1.15,1.95,0.38,21.64,7.0,Arsenal,False,Everton,,-0.24
Oleksandr Zinchenko,Arsenal,Everton,2023-09-17,False,79,0.0,0.06,0.0,0.04,7,3.0,1.0,3.8,1,1,0,0.2,1,4.48,2.2,0.01,37.8,0.25,1.15,1.95,0.38,21.64,1.0,Arsenal,True,Tottenham,,0.69
Oleksandr Zinchenko,Arsenal,Tottenham,2023-09-24,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,2,1.5,1,4.7,2.4,0.01,46.5,0.2,1.15,1.95,0.38,21.64,6.0,Arsenal,False,Bournemouth,,0.19
Oleksandr Zinchenko,Arsenal,Bournemouth,2023-09-30,False,68,0.0,0.13,0.0,0.14,6,2.0,2.0,7.1,0,1,0,0.34,1,5.08,3.4,0.04,49.57,0.33,1.15,1.95,0.38,21.64,7.0,Arsenal,True,Manchester City,,-0.96
Oleksandr Zinchenko,Arsenal,Manchester City,2023-10-08,True,74,0.0,0.08,0.0,0.04,7,3.0,1.0,2.7,1,1,0,0.55,1,5.02,4.6,0.05,52.62,0.43,1.15,1.95,0.38,21.64,0.0,Arsenal,False,Chelsea,,-0.85
Oleksandr Zinchenko,Arsenal,Chelsea,2023-10-21,False,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,1.18,1,5.31,4.2,0.05,51.78,0.38,1.15,1.95,0.38,21.64,8.0,Arsenal,True,Sheffield,,0.68
Oleksandr Zinchenko,Arsenal,Sheffield,2023-10-28,True,90,0.0,0.01,0.0,0.56,8,1.0,1.0,4.7,2,1,0,0.03,1,5.23,4.4,0.04,55.6,0.44,1.15,1.95,0.38,21.64,1.0,Arsenal,False,Newcastle United,,-0.41
