name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Hjalmar Ekdal,Burnley,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,20573,0.0,0.0,0.0,0.0,0.0,Burnley,True,Aston Villa,,0.64
Hjalmar Ekdal,Burnley,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,19756,0.0,0.0,0.0,0.0,0.0,Burnley,True,Tottenham,,0.69
Hjalmar Ekdal,Burnley,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,17784,0.0,0.0,0.0,0.0,0.0,Burnley,False,Nottingham Forest,,-0.55
Hjalmar Ekdal,Burnley,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,15066,0.0,0.0,0.0,0.0,0.0,Burnley,True,Manchester United,,0.38
Hjalmar Ekdal,Burnley,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,14020,0.0,0.0,0.0,0.0,0.0,Burnley,False,Newcastle United,,-0.41
Hjalmar Ekdal,Burnley,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,13048,0.0,0.0,0.0,0.0,0.0,Burnley,False,Luton,,
Hjalmar Ekdal,Burnley,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,13048,0.0,0.0,0.0,0.0,0.0,Burnley,True,Chelsea,,-0.25
Hjalmar Ekdal,Burnley,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,12374,0.0,0.0,0.0,0.0,0.0,Burnley,False,Brentford,,-0.53
Hjalmar Ekdal,Burnley,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,11985,0.0,0.0,0.0,0.0,0.0,Burnley,False,Bournemouth,,0.19
Hjalmar Ekdal,Burnley,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,11520,0.0,0.0,0.0,0.0,0.0,Burnley,True,Crystal Palace,,0.88
Hjalmar Ekdal,Burnley,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,11203,0.0,0.0,0.0,0.0,0.0,Burnley,False,Arsenal,,-0.48
Hjalmar Ekdal,Burnley,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,11036,0.0,0.0,0.0,0.0,0.0,Burnley,True,West Ham,,0.49
Hjalmar Ekdal,Burnley,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,11005,0.0,0.0,0.0,0.0,1.0,Burnley,True,Sheffield,,0.68
Hjalmar Ekdal,Burnley,Sheffield,2023-12-02,True,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.03,0,11911,0.2,0.0,0.5,0.0,1.0,Burnley,False,Wolverhampton,,-0.52
Hjalmar Ekdal,Burnley,Wolverhampton,2023-12-05,False,90,0.0,0.0,0.0,0.03,1,0.0,1.0,1.9,0,0,1,0.83,1,13680,0.4,0.0,6.47,0.0,1.0,Burnley,False,Brighton,,-0.6
Hjalmar Ekdal,Burnley,Brighton,2023-12-09,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,1.11,0,14891,0.6,0.0,6.56,0.0,0.0,Burnley,True,Everton,,0.53
Hjalmar Ekdal,Burnley,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,15659,0.6,0.0,6.18,0.0,0.0,Burnley,False,Fulham,,0.86
Hjalmar Ekdal,Burnley,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,15420,0.6,0.0,5.83,0.0,0.0,Burnley,True,Liverpool,,0.18
Hjalmar Ekdal,Burnley,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,15332,0.4,0.0,5.53,0.0,0.0,Burnley,False,Aston Villa,,0.29
Hjalmar Ekdal,Burnley,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,14526,0.2,0.0,5.25,0.0,2.0,Burnley,True,Luton,,
Hjalmar Ekdal,Burnley,Luton,2024-01-12,True,90,0.0,0.05,0.0,0.0,2,1.0,0.0,1.4,0,0,1,0.85,1,13037,0.4,0.01,9.29,0.0,0.0,Burnley,False,Manchester City,,-1.32
Hjalmar Ekdal,Burnley,Manchester City,2024-01-31,False,85,0.0,0.03,0.0,0.0,0,1.0,0.0,3.1,0,0,3,1.75,1,13420,0.4,0.02,12.73,0.0,0.0,Burnley,True,Fulham,,-0.13
